! time                    int_density             frank_density           perfect_density         vac_density             faulted_density         void_density            
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  2.140585232712487E-007  0.000000000000000E+000  7.770061728395060E-005
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  2.140585232712487E-007  0.000000000000000E+000  7.770061728395060E-005
  9.999999999999998E-002  4.057918265611103E-006  6.791062871265826E-004  5.550292402943565E-006  3.377515681877718E-002  3.786501510536409E-004  7.770064964596642E-005
  1.999999999999999E-001  2.917151839534650E-006  1.336037268677956E-003  3.701095211468237E-006  5.401004873246496E-002  7.031581409338230E-004  7.770066157645941E-005
  2.999999999999999E-001  2.365521820728596E-006  1.968357712951115E-003  2.898188171491763E-006  6.989382288109589E-002  1.003741111580416E-003  7.770067111756628E-005
  3.999999999999999E-001  2.038253740450112E-006  2.570515178180661E-003  2.443738201550566E-006  8.289907176414263E-002  1.287998690916779E-003  7.770067899147469E-005
  4.999999999999999E-001  1.817662664475393E-006  3.145372313799497E-003  2.145231600126202E-006  9.411960067909712E-002  1.562767170880051E-003  7.770068580231943E-005
  6.000000000000000E-001  1.659468745791614E-006  3.692450107483711E-003  1.934076506307739E-006  1.038894854607524E-001  1.830560763221032E-003  7.770069172988715E-005
  7.000000000000000E-001  1.543601144529185E-006  4.205611199541798E-003  1.779857344128437E-006  1.121834172777158E-001  2.091906636581746E-003  7.770069674975231E-005
  7.999999999999999E-001  1.453707167760508E-006  4.692430153443534E-003  1.660278956869138E-006  1.194636416797908E-001  2.349211279438064E-003  7.770070114727852E-005
  8.999999999999999E-001  1.382418077223284E-006  5.153884065117059E-003  1.565127255241885E-006  1.258369147577545E-001  2.603114417170980E-003  7.770070498810124E-005
  9.999999999999999E-001  1.324886810309423E-006  5.591237831819360E-003  1.487825877164563E-006  1.313951426142145E-001  2.854067900184503E-003  7.770070833047560E-005
  1.100000000000000E+000  1.277787223725237E-006  6.005966485223821E-003  1.423945520524335E-006  1.362201112575414E-001  3.102386579571273E-003  7.770071122700571E-005
  1.200000000000000E+000  1.238757988043931E-006  6.399679556440555E-003  1.370387990059742E-006  1.403860539068641E-001  3.348285489456882E-003  7.770071372558232E-005
  1.300000000000000E+000  1.206075754447797E-006  6.774052196757707E-003  1.324918381336142E-006  1.439610371181949E-001  3.591907294606772E-003  7.770071586992339E-005
  1.400000000000000E+000  1.178453640939671E-006  7.130766539940925E-003  1.285883005260500E-006  1.470077096079075E-001  3.833342696554708E-003  7.770071769991593E-005
  1.600000000000000E+000  1.136317006675436E-006  7.786194354444264E-003  1.224147549179243E-006  1.514369641490840E-001  4.307537526430080E-003  7.770072038404412E-005
  1.800000000000000E+000  1.104254592045400E-006  8.394121942346379E-003  1.175419865370417E-006  1.545386094065432E-001  4.773179147528784E-003  7.770072229599579E-005
  2.000000000000000E+000  1.079240701418247E-006  8.963533171048258E-003  1.135844499389214E-006  1.565964795461149E-001  5.230324939059122E-003  7.770072360510199E-005
  2.200000000000000E+000  1.059249889067065E-006  9.501859574614319E-003  1.102867710035257E-006  1.578452291574152E-001  5.679020654495222E-003  7.770072444949653E-005
  2.400000000000000E+000  1.042887335291352E-006  1.001510346051881E-002  1.074747842927177E-006  1.584753252034531E-001  6.119333893413759E-003  7.770072493984366E-005
  2.600000000000001E+000  1.029172332809302E-006  1.050803223752605E-002  1.050270077442936E-006  1.586388191816027E-001  6.551371490985987E-003  7.770072516342557E-005
  2.800000000000001E+000  1.017405253110377E-006  1.098438935318591E-002  1.028572278341556E-006  1.584552687627235E-001  6.975285485891782E-003  7.770072518813797E-005
  3.000000000000001E+000  1.007082204187010E-006  1.144709267128977E-002  1.009034158755780E-006  1.580173766730860E-001  7.391271701168168E-003  7.770072506613951E-005
  3.200000000000001E+000  9.978381671967118E-007  1.189840748312687E-002  9.912042960434482E-007  1.573960919718671E-001  7.799564027419586E-003  7.770072483704396E-005
  3.400000000000001E+000  9.894078882207891E-007  1.234009065188835E-002  9.747507504059709E-007  1.566450523435078E-001  8.200426615786127E-003  7.770072453062120E-005
  3.600000000000001E+000  9.815983103194543E-007  1.277350712138999E-002  9.594269482807738E-007  1.558043376783214E-001  8.594145470705224E-003  7.770072416902756E-005
  3.800000000000002E+000  9.742687986116588E-007  1.319972208472808E-002  9.450477477013081E-007  1.549035634887916E-001  8.981020384523739E-003  7.770072376860770E-005
  4.000000000000002E+000  9.673168004397206E-007  1.361957273347416E-002  9.314724668051028E-007  1.539643762289679E-001  9.361357754171584E-003  7.770072334132326E-005
  4.500000000000002E+000  9.513062761792126E-007  1.463700090415662E-002  9.006512392498028E-007  1.515430434435226E-001  1.027557693528736E-002  7.770072220312969E-005
  5.000000000000002E+000  9.364170535961445E-007  1.562774640013841E-002  8.729554185420422E-007  1.491301164602459E-001  1.115754678252770E-002  7.770072103734689E-005
