! time                    frank_diameter          perfect_diameter        faulted_diameter        void_diameter           
  4.699999999999999E+001  8.944408942299783E-001  8.749067854653411E-001  1.133850513777069E+000  2.556649584563107E-001
  4.799999999999999E+001  8.950159289060878E-001  8.841891882976777E-001  1.135761033373805E+000  2.556650851296395E-001
  4.899999999999999E+001  8.955723667775118E-001  8.934220004478652E-001  1.137635246794727E+000  2.556652171187108E-001
  4.999999999999999E+001  8.961111872381438E-001  9.026052804269924E-001  1.139475117502115E+000  2.556653540860888E-001
  5.099999999999999E+001  8.966333026890609E-001  9.117391082725530E-001  1.141282474090186E+000  2.556654957204956E-001
  5.199999999999999E+001  8.971395640858797E-001  9.208235837201368E-001  1.143059021361274E+000  2.556656417343570E-001
  5.399999999999999E+001  8.981115990141997E-001  9.388215581617616E-001  1.146560658485391E+000  2.556659454603321E-001
  5.599999999999999E+001  8.990287281203498E-001  9.566240525920117E-001  1.149953244623214E+000  2.556662639032439E-001
  5.799999999999999E+001  8.998960583244187E-001  9.742324229629996E-001  1.153247388326237E+000  2.556665952688922E-001
  5.999999999999999E+001  9.007180826682714E-001  9.916482136854057E-001  1.156452400548523E+000  2.556669381292359E-001
  6.199999999999999E+001  9.014987692629669E-001  1.008873123695047E+000  1.159576458576959E+000  2.556672912451519E-001
  6.399999999999999E+001  9.022416352779219E-001  1.025908980590737E+000  1.162626769481432E+000  2.556676535334280E-001
  6.599999999999999E+001  9.029498088502494E-001  1.042757718685873E+000  1.165609706861365E+000  2.556680240433031E-001
  6.799999999999999E+001  9.036260811366830E-001  1.059421360234643E+000  1.168530924827214E+000  2.556684019371621E-001
  6.999999999999999E+001  9.042729502779338E-001  1.075901999308299E+000  1.171395453569460E+000  2.556687864744914E-001
  7.199999999999999E+001  9.048926586942292E-001  1.092201787900857E+000  1.174207780012627E+000  2.556691769984722E-001
  7.399999999999999E+001  9.054872248555159E-001  1.108322923922230E+000  1.176971916288287E+000  2.556695729247259E-001
  7.599999999999999E+001  9.060584704526864E-001  1.124267640798209E+000  1.179691458174849E+000  2.556699737318131E-001
  7.799999999999999E+001  9.066080437240071E-001  1.140038198445025E+000  1.182369635210087E+000  2.556703789531812E-001
  7.999999999999999E+001  9.071374395536784E-001  1.155636875425013E+000  1.185009353846190E+000  2.556707881703061E-001
  8.199999999999999E+001  9.076480168494908E-001  1.171065962121060E+000  1.187613234757788E+000  2.556712010068283E-001
  8.399999999999999E+001  9.081410136180201E-001  1.186327754793071E+000  1.190183645210619E+000  2.556716171235205E-001
  8.599999999999999E+001  9.086175600841978E-001  1.201424550400584E+000  1.192722727237951E+000  2.556720362139515E-001
  8.799999999999999E+001  9.090786901439021E-001  1.216358642092872E+000  1.195232422243650E+000  2.556724580007368E-001
  8.999999999999999E+001  9.095253513907455E-001  1.231132315282298E+000  1.197714492547327E+000  2.556728822322886E-001
  9.499999999999999E+001  9.105953275682619E-001  1.267285117176600E+000  1.203935356049725E+000  2.556739496217382E-001
  9.999999999999999E+001  9.115911436775834E-001  1.302488225420029E+000  1.209996902042883E+000  2.556750281376226E-001
  1.050000000000000E+002  9.125225723625451E-001  1.336775807111340E+000  1.215919517833979E+000  2.556761150954566E-001
  1.100000000000000E+002  9.133976980307694E-001  1.370181118382810E+000  1.221719357392519E+000  2.556772085269840E-001
  1.150000000000000E+002  9.142232664138754E-001  1.402736391354254E+000  1.227409378407639E+000  2.556783068368688E-001
  1.200000000000000E+002  9.150049509198082E-001  1.434472766490078E+000  1.233000089100503E+000  2.556794087208484E-001
  1.250000000000000E+002  9.157475579228916E-001  1.465420256325402E+000  1.238500091908395E+000  2.556805131051164E-001
  1.300000000000000E+002  9.164551866841543E-001  1.495607731798131E+000  1.243916489245044E+000  2.556816191002139E-001
  1.350000000000000E+002  9.171313551666808E-001  1.525062925011943E+000  1.249255192276979E+000  2.556827259655133E-001
  1.400000000000000E+002  9.177790999315852E-001  1.553812443936348E+000  1.254521159309883E+000  2.556838330815390E-001
  1.450000000000000E+002  9.184010561327390E-001  1.581881795702919E+000  1.259718581870325E+000  2.556849399281659E-001
  1.500000000000000E+002  9.189995220842441E-001  1.609295415982911E+000  1.264851031238233E+000  2.556860460672948E-001
  1.550000000000000E+002  9.195765117616437E-001  1.636076702540602E+000  1.269921574670797E+000  2.556871511289663E-001
  1.600000000000000E+002  9.201337977865958E-001  1.662248051513630E+000  1.274932868147961E+000  2.556882548001498E-001
  1.610000000000000E+002  9.202417345871660E-001  1.667423435639620E+000  1.275911919918888E+000  2.556884759687743E-001
  1.620000000000000E+002  9.203489665431405E-001  1.672575353651201E+000  1.276889097551009E+000  2.556886969625485E-001
  1.640000000000000E+002  9.205619892096423E-001  1.682803349806939E+000  1.278845830664221E+000  2.556891384245873E-001
  1.660000000000000E+002  9.207723181125804E-001  1.692939563280380E+000  1.280794679457102E+000  2.556895795979804E-001
  1.680000000000000E+002  9.209800370259839E-001  1.702985284710807E+000  1.282735695438865E+000  2.556900204492993E-001
  1.700000000000000E+002  9.211852259004446E-001  1.712941781480390E+000  1.284668937011015E+000  2.556904609687615E-001
  1.750000000000000E+002  9.216920380458551E-001  1.737408778026434E+000  1.289521014529939E+000  2.556915588592156E-001
  1.800000000000000E+002  9.221844663358604E-001  1.761346187173960E+000  1.294320832678282E+000  2.556926546307126E-001
  1.850000000000000E+002  9.226635001430289E-001  1.784771957373221E+000  1.299070108905634E+000  2.556937480588607E-001
  1.900000000000000E+002  9.231300297890538E-001  1.807703272442003E+000  1.303770322098072E+000  2.556948390159545E-001
  1.950000000000000E+002  9.235848587843724E-001  1.830156583048988E+000  1.308422785772450E+000  2.556959273987068E-001
  2.000000000000000E+002  9.240287143342398E-001  1.852147639354383E+000  1.313028691883430E+000  2.556970131227401E-001
  2.050000000000000E+002  9.244622563714203E-001  1.873691523371335E+000  1.317589138031667E+000  2.556980961188864E-001
  2.100000000000000E+002  9.248860853421687E-001  1.894802680433548E+000  1.322105145832003E+000  2.556991763306152E-001
  2.150000000000000E+002  9.253007489376182E-001  1.915494949502908E+000  1.326577674207238E+000  2.557002537121161E-001
  2.200000000000000E+002  9.257067479314802E-001  1.935781592208877E+000  1.331007629474110E+000  2.557013282267842E-001
  2.250000000000000E+002  9.261045412583744E-001  1.955675320585659E+000  1.335395873227887E+000  2.557023998459755E-001
  2.300000000000000E+002  9.264945504449335E-001  1.975188323510455E+000  1.339743228623229E+000  2.557034685479612E-001
  2.350000000000000E+002  9.268771634875108E-001  1.994332291866322E+000  1.344050485438604E+000  2.557045343170362E-001
  2.400000000000000E+002  9.272527382552045E-001  2.013118442464794E+000  1.348318404192996E+000  2.557055971427531E-001
  2.450000000000000E+002  9.276216054844555E-001  2.031557540770216E+000  1.352547719511241E+000  2.557066570192575E-001
