! time                    visible_loop_density    visible_loop_diameter   
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  1.000000000000000E-001  1.478660677600799E-005  1.114791331130191E+000
  2.000000000000001E-001  7.137853821871449E-005  1.146606424535948E+000
  3.000000000000001E-001  1.666975682460666E-004  1.170306557179958E+000
  4.000000000000002E-001  2.937920145014407E-004  1.190943313488521E+000
  5.000000000000002E-001  4.428457189199343E-004  1.208409580722256E+000
  6.000000000000003E-001  6.076019607515684E-004  1.223467460306730E+000
  7.000000000000004E-001  7.852097203282944E-004  1.237410279277435E+000
  8.000000000000005E-001  9.708569865090243E-004  1.249553833679125E+000
  9.000000000000006E-001  1.162564638130870E-003  1.260273953270353E+000
  1.000000000000001E+000  1.358877492944822E-003  1.269830509596194E+000
  1.100000000000001E+000  1.558696750985694E-003  1.278414301269798E+000
  1.200000000000001E+000  1.761173117289145E-003  1.286171236566960E+000
  1.300000000000001E+000  1.965639111538997E-003  1.293215921020491E+000
  1.400000000000001E+000  2.171569454583684E-003  1.299639505507463E+000
  1.500000000000001E+000  2.378440767259429E-003  1.305428131438483E+000
  1.600000000000001E+000  2.586181775057675E-003  1.310754561973931E+000
  1.700000000000001E+000  2.794621863870822E-003  1.315646849202903E+000
  1.800000000000001E+000  3.003803601390418E-003  1.320122133870013E+000
  1.900000000000001E+000  3.214052649323926E-003  1.324176959902578E+000
  2.000000000000001E+000  3.426086961339607E-003  1.327783614029138E+000
  2.100000000000001E+000  3.641143425552463E-003  1.330887581814375E+000
  2.200000000000002E+000  3.861092907178175E-003  1.333408677315700E+000
  2.300000000000002E+000  4.088491062117529E-003  1.335249281750484E+000
  2.400000000000002E+000  4.326501934392622E-003  1.336312140097511E+000
  2.500000000000002E+000  4.578653770214872E-003  1.336526409522485E+000
  2.600000000000002E+000  4.848442578474902E-003  1.335875439183329E+000
  2.700000000000002E+000  5.138863339505723E-003  1.334416439807120E+000
  2.800000000000002E+000  5.451985612662570E-003  1.332283738832169E+000
  2.900000000000002E+000  5.788679264140759E-003  1.329673540332572E+000
  3.000000000000002E+000  6.148545003229857E-003  1.326815441975875E+000
  3.100000000000002E+000  6.530040819318163E-003  1.323940188036124E+000
  3.200000000000002E+000  6.930746972128326E-003  1.321252558808425E+000
  3.300000000000002E+000  7.347692726132496E-003  1.318914389522239E+000
  3.400000000000002E+000  7.779057545238660E-003  1.317096159978187E+000
  3.500000000000002E+000  8.219466690923282E-003  1.315831562775402E+000
