! time                    visible_void_density    visible_void_diameter   
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  1.000000000000000E-001  0.000000000000000E+000  0.000000000000000E+000
  2.000000000000000E-001  0.000000000000000E+000  0.000000000000000E+000
  3.000000000000000E-001  0.000000000000000E+000  0.000000000000000E+000
  4.000000000000001E-001  0.000000000000000E+000  0.000000000000000E+000
  5.000000000000001E-001 -5.820688148798667E-263  0.000000000000000E+000
  6.000000000000002E-001  8.917041465952443E-249  0.000000000000000E+000
  7.000000000000003E-001  1.161895263365548E-236  0.000000000000000E+000
  8.000000000000004E-001  6.681600794111129E-227  0.000000000000000E+000
  9.000000000000005E-001  8.207413215578811E-219  0.000000000000000E+000
  1.000000000000000E+000  5.906686164268628E-212  0.000000000000000E+000
  1.100000000000001E+000  5.018023745451530E-206  0.000000000000000E+000
  1.200000000000001E+000  9.256676966069234E-201  0.000000000000000E+000
  1.300000000000001E+000  8.087866039890818E-196  0.000000000000000E+000
  1.400000000000001E+000  4.319397430269143E-191  0.000000000000000E+000
  1.500000000000001E+000  9.947813834803908E-187  0.000000000000000E+000
  1.600000000000001E+000  9.420673872824105E-183  0.000000000000000E+000
  1.700000000000001E+000  4.076741042396431E-179  0.000000000000000E+000
  1.800000000000001E+000  9.027004733998367E-176  0.000000000000000E+000
  1.900000000000001E+000  1.125596310450265E-172  0.000000000000000E+000
  2.000000000000001E+000  8.547958130223333E-170  0.000000000000000E+000
  2.100000000000001E+000  4.215215451483236E-167  0.000000000000000E+000
  2.200000000000001E+000  1.028700920855559E-132  0.000000000000000E+000
  2.300000000000001E+000  2.126715380007603E-130  0.000000000000000E+000
  2.400000000000001E+000  2.034489110877164E-128  0.000000000000000E+000
  2.500000000000001E+000  1.215221075692710E-126  0.000000000000000E+000
  2.600000000000001E+000  5.149454689997584E-125  0.000000000000000E+000
  2.700000000000002E+000  1.664933604125624E-123  0.000000000000000E+000
  2.800000000000002E+000  4.308444551800973E-122  0.000000000000000E+000
