! time                    int_density             frank_density           perfect_density         vac_density             faulted_density         void_density            
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  2.140585232712487E-007  0.000000000000000E+000  0.000000000000000E+000
  1.000000000000001E-001  5.787338287163104E-004  9.885872342772670E-004  1.183113841664013E-003  4.782479384104327E-002  3.875718943259598E-004  2.716287035029229E-011
  2.000000000000001E-001  4.865631889159103E-004  1.890742754262977E-003  1.260447076487085E-003  8.863555867318472E-002  6.752103883995860E-004  5.188899216699830E-011
  3.000000000000002E-001  4.376132139022552E-004  2.746802051737694E-003  1.151326232273991E-003  1.261351474649733E-001  9.149806537394115E-004  7.511826193660904E-011
  4.000000000000003E-001  4.020932006956119E-004  3.575102024566332E-003  1.017621112875819E-003  1.611561246685321E-001  1.130428021139629E-003  9.687652503022020E-011
  5.000000000000003E-001  3.731064831597816E-004  4.382443621739352E-003  8.972775822083774E-004  1.940484020122167E-001  1.334920244365369E-003  1.171650527903014E-010
  6.000000000000004E-001  3.482152028976260E-004  5.173175393954827E-003  7.979232352880602E-004  2.250576472022894E-001  1.536976323068669E-003  1.360609799183722E-010
  7.000000000000005E-001  3.263390397423975E-004  5.950486650232036E-003  7.185044793280436E-004  2.543533234909355E-001  1.741773784967711E-003  1.536440480828537E-010
  8.000000000000006E-001  3.068808349483762E-004  6.716541176392402E-003  6.553430679574592E-004  2.820192978242594E-001  1.952602618422823E-003  1.699592405351870E-010
  9.000000000000007E-001  2.894432560529969E-004  7.473072365443272E-003  6.045877874035531E-004  3.081098242485900E-001  2.171667193131722E-003  1.850464200595607E-010
  1.000000000000001E+000  2.737268505802869E-004  8.221491367653821E-003  5.630852629630052E-004  3.326584708144111E-001  2.400444578883505E-003  1.989422925011014E-010
  1.100000000000001E+000  2.594917283463884E-004  8.962956755192533E-003  5.284971852172618E-004  3.556839252243408E-001  2.639891392000558E-003  2.116834012073351E-010
  1.200000000000001E+000  2.465410021880233E-004  9.698425988847126E-003  4.991577874991303E-004  3.771941423272400E-001  2.890564009497773E-003  2.233083305321091E-010
  1.300000000000001E+000  2.347115725614614E-004  1.042869548523150E-002  4.738885891389809E-004  3.971895508617184E-001  3.152693541979959E-003  2.338584443349364E-010
  1.400000000000001E+000  2.238676136759583E-004  1.115443217193010E-002  4.518458202755600E-004  4.156656925713543E-001  3.426240072307356E-003  2.433772239460665E-010
  1.500000000000001E+000  2.138954067693831E-004  1.187619832771478E-002  4.324126576507499E-004  4.326154935088432E-001  3.710939151994810E-003  2.519086675105360E-010
  1.600000000000001E+000  2.046991304713357E-004  1.259447111776675E-002  4.151276427977222E-004  4.480312734600704E-001  4.006346236171089E-003  2.594953478823774E-010
  1.700000000000001E+000  1.961974471697842E-004  1.330965798133023E-002  3.996378909387938E-004  4.619065458675814E-001  4.311880448186599E-003  2.661766747543397E-010
  1.800000000000001E+000  1.883207637151347E-004  1.402210880415069E-002  3.856682581463708E-004  4.742376293725412E-001  4.626866841035815E-003  2.719877432393545E-010
  1.900000000000001E+000  1.810090522042043E-004  1.473212560807357E-002  3.730006297887321E-004  4.850250740911012E-001  4.950575461818134E-003  2.769589459391071E-010
  2.000000000000001E+000  1.742101258788882E-004  1.543997032279117E-002  3.614596762143839E-004  4.942748961337086E-001  5.282255510507832E-003  2.811163363126540E-010
  2.100000000000001E+000  1.678782786600268E-004  1.614587107106848E-002  3.509027951396712E-004  5.019996098870165E-001  5.621163330303506E-003  2.844825947673826E-010
  2.200000000000002E+000  1.619732116182669E-004  1.685002729519448E-002  3.412127923529908E-004  5.082190474579371E-001  5.966583602955565E-003  2.870783778372316E-010
  2.300000000000002E+000  1.564591834475695E-004  1.755261397347554E-002  3.322923741651591E-004  5.129609570819088E-001  6.317843780994091E-003  2.889238173428334E-010
  2.400000000000002E+000  1.513043337634272E-004  1.825378511592913E-002  3.240598754856877E-004  5.162613759988807E-001  6.674322373399133E-003  2.900399629276734E-010
  2.500000000000002E+000  1.464801378686755E-004  1.895367668339742E-002  3.164458890292869E-004  5.181647772587620E-001  7.035452145819901E-003  2.904500105293878E-010
  2.600000000000002E+000  1.419609601102157E-004  1.965240904054804E-002  3.093906139788014E-004  5.187239935204148E-001  7.400719546356700E-003  2.901802183118419E-010
  2.700000000000002E+000  1.377236806322868E-004  2.035008902802388E-002  3.028418173450886E-004  5.179999241396697E-001  7.769661695366491E-003  2.892604704333994E-010
  2.800000000000002E+000  1.337473773572643E-004  2.104681172034745E-002  2.967533191867218E-004  5.160610351976401E-001  8.141862106088336E-003  2.877244988923868E-010
  2.900000000000002E+000  1.300130511373562E-004  2.174266192248422E-002  2.910839041319397E-004  5.129826662767877E-001  8.516946006971888E-003  2.856098078791114E-010
  3.000000000000002E+000  1.265033868164485E-004  2.243771544790495E-002  2.857965534573398E-004  5.088461631945975E-001  8.894575812182035E-003  2.829573615924726E-010
  3.100000000000002E+000  1.232025461427184E-004  2.313204021346942E-002  2.808578977706467E-004  5.037378624512370E-001  9.274447011218953E-003  2.798110985774903E-010
  3.200000000000002E+000  1.200959900676531E-004  2.382569718062852E-002  2.762378093505784E-004  4.977479600762462E-001  9.656284558932712E-003  2.762173293432153E-010
  3.300000000000002E+000  1.171708450782768E-004  2.451865311293391E-002  2.719100025304427E-004  4.908640608583741E-001  1.004006572748713E-002  2.721682176423505E-010
  3.400000000000002E+000  1.144139640539687E-004  2.521105231944169E-002  2.678460432565778E-004  4.833067723649411E-001  1.042529291743218E-002  2.677797492242221E-010
  3.500000000000001E+000  1.118142492191351E-004  2.590293873414220E-002  2.640271795404105E-004  4.751694152514594E-001  1.081176772205663E-002  2.631008341258247E-010
  3.600000000000001E+000  1.093610118473049E-004  2.659435205722946E-002  2.604333961775822E-004  4.665440303255584E-001  1.119931011491176E-002  2.581796979692618E-010
  3.700000000000001E+000  1.070443327349189E-004  2.728532821940977E-002  2.570465226079184E-004  4.575203263463712E-001  1.158775690521489E-002  2.530634165846316E-010
  3.800000000000000E+000  1.048549873507416E-004  2.797589979013628E-002  2.538501701830156E-004  4.481847310169810E-001  1.197696020028107E-002  2.477973986126754E-010
  3.900000000000000E+000  1.027843771346802E-004  2.866609633558989E-002  2.508295471470170E-004  4.386195558621733E-001  1.236678600362152E-002  2.424249197099161E-010
  4.000000000000000E+000  1.008244670707358E-004  2.935594473283400E-002  2.479712802050109E-004  4.289022817382724E-001  1.275711296370567E-002  2.369867207941310E-010
  4.100000000000000E+000  9.896773011414516E-005  3.004546944583889E-002  2.452632530235911E-004  4.191049690178413E-001  1.314783126924012E-002  2.315206752651049E-010
  4.199999999999999E+000  9.720709917220974E-005  3.073469276848120E-002  2.426944625393400E-004  4.092937946733964E-001  1.353884167967931E-002  2.260615274021490E-010
  4.299999999999999E+000  9.553592704197281E-005  3.142363503907911E-002  2.402548926096977E-004  3.995287168947873E-001  1.393005467655166E-002  2.206407025348487E-010
  4.399999999999999E+000  9.394795421811648E-005  3.211231483048740E-002  2.379354039540823E-004  3.898632660299369E-001  1.432138971996073E-002  2.152861882081316E-010
  4.499999999999998E+000  9.243728397887145E-005  3.280074911924128E-002  2.357276389212817E-004  3.803444583469125E-001  1.471277459449872E-002  2.100224841205094E-010
  4.599999999999998E+000  9.099836375201302E-005  3.348895343671904E-002  2.336239393718141E-004  3.710128264556833E-001  1.510414482940049E-002  2.048706170747592E-010
  4.699999999999998E+000  8.962500331118486E-005  3.417688973012361E-002  2.316185967755165E-004  3.619547130020216E-001  1.549541090894204E-002  1.998779377861291E-010
  4.799999999999997E+000  8.831301357667507E-005  3.486462637526132E-002  2.297026067363910E-004  3.531450144624835E-001  1.588653974301295E-002  1.950279244430165E-010
  4.899999999999997E+000  8.705802592153643E-005  3.555217507152422E-002  2.278710866821920E-004  3.446045490727994E-001  1.627749176514454E-002  1.903312373601747E-010
  4.999999999999996E+000  8.585579139403868E-005  3.623954656685328E-002  2.261186342690957E-004  3.363490322400789E-001  1.666823238915328E-002  1.857957339419281E-010
  5.099999999999996E+000  8.470235857335474E-005  3.692675074619359E-002  2.244402079573821E-004  3.283894940077768E-001  1.705873185813350E-002  1.814267438117182E-010
  5.199999999999996E+000  8.359406772771097E-005  3.761379671205618E-002  2.228311516280300E-004  3.207327286840271E-001  1.744896500876834E-002  1.772273272824769E-010
  5.299999999999995E+000  8.252754189972318E-005  3.830069285760253E-002  2.212871669570241E-004  3.133817614184868E-001  1.783891099779483E-002  1.731985359510131E-010
  5.399999999999995E+000  8.149967674878841E-005  3.898744693291267E-002  2.198042839412039E-004  3.063363185604287E-001  1.822855300813495E-002  1.693396718409728E-010
  5.499999999999995E+000  8.050762907234929E-005  3.967406610502234E-002  2.183788336609393E-004  2.995932905604783E-001  1.861787794420233E-002  1.656485403983201E-010
  5.599999999999994E+000  7.954880404186365E-005  4.036055701225372E-002  2.170074234170524E-004  2.931471781173677E-001  1.900687612238346E-002  1.621216930252502E-010
  5.699999999999994E+000  7.862084129521156E-005  4.104692581331742E-002  2.156869140186437E-004  2.869905141860679E-001  1.939554096099872E-002  1.587546555736358E-010
  5.799999999999994E+000  7.772160010406426E-005  4.173317823162568E-002  2.144143989999171E-004  2.811142562975280E-001  1.978386867320360E-002  1.555421400590503E-010
  5.899999999999993E+000  7.684914388393615E-005  4.241931959522641E-002  2.131871855768130E-004  2.755081453410574E-001  2.017185796583725E-002  1.524782376941190E-010
  5.999999999999993E+000  7.600172433869546E-005  4.310535487274077E-002  2.120027771828268E-004  2.701610284891024E-001  2.055950974692668E-002  1.495565921194175E-010
  6.099999999999993E+000  7.517776553352485E-005  4.379128870566360E-002  2.108588574456562E-004  2.650611452759124E-001  2.094682684429402E-002  1.467705524011855E-010
  6.199999999999992E+000  7.437584817466909E-005  4.447712543736398E-002  2.097532754835662E-004  2.601963769646582E-001  2.133381373743798E-002  1.441133059530015E-010
  6.299999999999992E+000  7.359469434513182E-005  4.516286913910109E-002  2.086840324139243E-004  2.555544602513400E-001  2.172047630454737E-002  1.415779920186315E-010
  6.399999999999991E+000  7.283315290715269E-005  4.584852363335044E-002  2.076492689772100E-004  2.511231670664931E-001  2.210682158615735E-002  1.391577967276840E-010
  6.499999999999991E+000  7.209018573891463E-005  4.653409251471351E-002  2.066472541886861E-004  2.468904527618703E-001  2.249285756658560E-002  1.368460310111609E-010
  6.599999999999991E+000  7.136485492808512E-005  4.721957916866380E-002  2.056763749373301E-004  2.428445753280288E-001  2.287859297390310E-002  1.346361928501784E-010
  6.699999999999990E+000  7.065631100140979E-005  4.790498678836095E-002  2.047351264579628E-004  2.389741885015696E-001  2.326403709881602E-002  1.325220154392666E-010
  6.799999999999990E+000  6.996378222983055E-005  4.859031838974484E-002  2.038221036080274E-004  2.352684117102967E-001  2.364919963247814E-002  1.304975028878098E-010
  6.999999999999990E+000  6.862011428495577E-005  4.996069402345331E-002  2.020754475397162E-004  2.284098090233363E-001  2.441848798436988E-002  1.267491091003036E-010
  7.199999999999990E+000  6.733423546050669E-005  5.133080269077268E-002  2.004263705883609E-004  2.220473875917551E-001  2.518682329732854E-002  1.232700674298313E-010
  7.399999999999991E+000  6.610157067147107E-005  5.270066296022866E-002  1.988670443644658E-004  2.161286886426787E-001  2.595428107459944E-002  1.200320527785925E-010
  7.599999999999991E+000  6.491811344976741E-005  5.407029161771573E-002  1.973901348898247E-004  2.106061351922245E-001  2.672093079733548E-002  1.170092805163805E-010
  7.799999999999991E+000  6.378037514546122E-005  5.543970389164735E-002  1.959891052183061E-004  2.054372108313881E-001  2.748683652708377E-002  1.141786836108859E-010
  7.999999999999991E+000  6.268528189782465E-005  5.680891364179786E-002  1.946581164167373E-004  2.005843403952756E-001  2.825205711787207E-002  1.115198747107069E-010
  8.199999999999990E+000  6.163009579376149E-005  5.817793351889240E-002  1.933919350285410E-004  1.960145786528792E-001  2.901664633798956E-002  1.090149856228926E-010
  8.399999999999990E+000  6.061235522356509E-005  5.954677510053481E-002  1.921858543704520E-004  1.916991915375124E-001  2.978065301632548E-002  1.066484408752240E-010
  8.599999999999989E+000  5.962982982362899E-005  6.091544900784506E-002  1.910356277222590E-004  1.876131919839156E-001  3.054412124750511E-002  1.044067038136576E-010
  8.799999999999988E+000  5.868048623897927E-005  6.228396500623030E-002  1.899374114947957E-004  1.837348728763542E-001  3.130709065461725E-002  1.022780204569893E-010
  8.999999999999988E+000  5.776246176543307E-005  6.365233209298357E-002  1.888877167530561E-004  1.800453639853601E-001  3.206959669465630E-002  1.002521766178356E-010
  9.199999999999987E+000  5.687404366037769E-005  6.502055857384618E-002  1.878833677340251E-004  1.765282280433753E-001  3.283167098862085E-002  9.832027683812910E-011
  9.399999999999986E+000  5.601365251088776E-005  6.638865213024232E-002  1.869214662244019E-004  1.731691027916503E-001  3.359334165978740E-002  9.647454889086710E-011
  9.599999999999985E+000  5.517982851596142E-005  6.775661987856754E-002  1.859993608548903E-004  1.699553902764936E-001  3.435463366705718E-002  9.470817446339889E-011
  9.799999999999985E+000  5.437121988969957E-005  6.912446842266090E-002  1.851146205288182E-004  1.668759912327061E-001  3.511556912397831E-002  9.301514472986214E-011
  9.999999999999984E+000  5.358657284460237E-005  7.049220390039375E-002  1.842650113372682E-004  1.639210804871678E-001  3.587616759738142E-002  9.139013848568571E-011
  1.019999999999998E+001  5.282472279020466E-005  7.185983202515470E-002  1.834484764243262E-004  1.610819184688253E-001  3.663644638227485E-002  8.982842007397249E-011
  1.039999999999998E+001  5.208458650144663E-005  7.322735812288668E-002  1.826631183579441E-004  1.583506937515281E-001  3.739642075168528E-002  8.832575426875500E-011
  1.059999999999998E+001  5.136515508963832E-005  7.459478716523349E-002  1.819071836374073E-004  1.557203918088482E-001  3.815610418156760E-002  8.687833543875893E-011
  1.079999999999998E+001  5.066548765924619E-005  7.596212379927175E-002  1.811790490302661E-004  1.531846856320886E-001  3.891550855185145E-002  8.548272859000948E-011
  1.099999999999998E+001  4.998470556539366E-005  7.732937237423729E-002  1.804772094822785E-004  1.507378444252374E-001  3.967464432525525E-002  8.413582020561118E-011
  1.149999999999998E+001  4.835747346012095E-005  8.074698620135164E-002  1.788273678302333E-004  1.450247188772958E-001  4.157100994358152E-002  8.098932505751415E-011
  1.199999999999998E+001  4.683346040782577E-005  8.416414717808718E-002  1.773141194096959E-004  1.397235463460267E-001  4.346597386824116E-002  7.806905008210844E-011
  1.249999999999998E+001  4.540177580257325E-005  8.758090228726648E-002  1.759214219376460E-004  1.348067504315507E-001  4.535957659976210E-002  7.536025494043472E-011
  1.299999999999998E+001  4.405355613629424E-005  9.099729213256064E-002  1.746354742909669E-004  1.302378415891748E-001  4.725184601776834E-002  7.284296556607705E-011
  1.349999999999998E+001  4.278131038990372E-005  9.441335202190604E-002  1.734444964318888E-004  1.259810558905244E-001  4.914280169145398E-002  7.049753972819325E-011
  1.399999999999998E+001  4.157855896484236E-005  9.782911282289616E-002  1.723383779470803E-004  1.220042558121688E-001  5.103245616495015E-002  6.830631903229275E-011
  1.449999999999998E+001  4.043962080468806E-005  1.012446016509189E-001  1.713083934259322E-004  1.182793708380186E-001  5.292081582422292E-002  6.625387932983014E-011
  1.499999999999998E+001  3.935947097932813E-005  1.046598424297871E-001  1.703469731719561E-004  1.147820505384398E-001  5.480788180076291E-002  6.432683906437935E-011
  1.549999999999998E+001  3.833363593510494E-005  1.080748563528129E-001  1.694475177868579E-004  1.114911398996600E-001  5.669365088976153E-002  6.251356968942389E-011
  1.599999999999998E+001  3.735811183621567E-005  1.114896622649373E-001  1.686042473454159E-004  1.083881766036062E-001  5.857811640878858E-002  6.080391912742639E-011
  1.649999999999998E+001  3.642929879942820E-005  1.149042769815635E-001  1.678120779090985E-004  1.054569615955864E-001  6.046126895361062E-002  5.918897615985258E-011
