! time                    visible_loop_density    visible_loop_diameter   
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  1.000000000000001E-001  1.380649706371020E-005  1.110640718340631E+000
  2.000000000000001E-001  6.438163592213666E-005  1.141167387703219E+000
  3.000000000000002E-001  1.462096965713049E-004  1.163417628810602E+000
  4.000000000000003E-001  2.483817652302422E-004  1.180443008760414E+000
  5.000000000000003E-001  3.634195899389134E-004  1.194173345622781E+000
  6.000000000000004E-001  4.865975714369286E-004  1.205641949873069E+000
  7.000000000000005E-001  6.148284574070033E-004  1.215397129519292E+000
  8.000000000000006E-001  7.460735253351203E-004  1.223716457168427E+000
  9.000000000000007E-001  8.791813834952386E-004  1.230903468377802E+000
  1.000000000000001E+000  1.013421158832837E-003  1.237178151248687E+000
  1.100000000000001E+000  1.148331493389215E-003  1.242705679591158E+000
  1.200000000000001E+000  1.283625976749224E-003  1.247613261659333E+000
  1.300000000000001E+000  1.419132400718818E-003  1.252000761637951E+000
  1.400000000000001E+000  1.554753066209395E-003  1.255947774292690E+000
  1.500000000000001E+000  1.690436922838174E-003  1.259554213821446E+000
  1.600000000000001E+000  1.826160827966882E-003  1.262827140385528E+000
  1.700000000000001E+000  1.961933661759707E-003  1.265812422300595E+000
  1.800000000000001E+000  2.097772674940514E-003  1.268547778426994E+000
  1.900000000000001E+000  2.233699791309596E-003  1.271064536250174E+000
  2.000000000000001E+000  2.369739157444778E-003  1.273388945054286E+000
  2.100000000000001E+000  2.505915545282185E-003  1.275543173584986E+000
  2.200000000000001E+000  2.642253336205057E-003  1.277546078969755E+000
  2.300000000000000E+000  2.778775899431430E-003  1.279413806716210E+000
  2.400000000000000E+000  2.915505235720915E-003  1.281160264007128E+000
  2.500000000000000E+000  3.052461797713544E-003  1.282797496679784E+000
  2.599999999999999E+000  3.189664426085942E-003  1.284335992129279E+000
  2.699999999999999E+000  3.327130359978616E-003  1.285784924646836E+000
  2.799999999999998E+000  3.464875293457025E-003  1.287152355604820E+000
  2.899999999999998E+000  3.602913458950224E-003  1.288445397921931E+000
  2.999999999999998E+000  3.741257724933764E-003  1.289670352049487E+000
  3.099999999999997E+000  3.879919699467254E-003  1.290832819086571E+000
  3.199999999999997E+000  4.018909834171171E-003  1.291937795402882E+000
  3.299999999999997E+000  4.158237525253974E-003  1.292989752214395E+000
  3.399999999999996E+000  4.297911209572416E-003  1.293992702841614E+000
  3.499999999999996E+000  4.437938454627578E-003  1.294950259827770E+000
  3.599999999999996E+000  4.578326042007833E-003  1.295865683664519E+000
  3.699999999999995E+000  4.719080044184793E-003  1.296741924536111E+000
  3.799999999999995E+000  4.860205894817248E-003  1.297581658227615E+000
  3.899999999999995E+000  5.001708452867970E-003  1.298387317132299E+000
  3.999999999999994E+000  5.143592060921326E-003  1.299161117125346E+000
  4.099999999999994E+000  5.285860598128607E-003  1.299905080936377E+000
  4.199999999999994E+000  5.428517528217851E-003  1.300621058544638E+000
  4.299999999999994E+000  5.571666498714639E-003  1.301313342142065E+000
  4.399999999999993E+000  5.715212519232711E-003  1.301980707751188E+000
  4.499999999999993E+000  5.859157858752276E-003  1.302624602703733E+000
  4.599999999999993E+000  6.003504547089258E-003  1.303246359005235E+000
  4.699999999999992E+000  6.148254399717165E-003  1.303847204400830E+000
  4.799999999999992E+000  6.293409041071509E-003  1.304428272194462E+000
  4.899999999999991E+000  6.438969926185941E-003  1.304990609981163E+000
  4.999999999999991E+000  6.584938360650135E-003  1.305535187429874E+000
  5.099999999999991E+000  6.731315518940655E-003  1.306062903235059E+000
  5.199999999999990E+000  6.878102461208652E-003  1.306574591339084E+000
  5.299999999999990E+000  7.025300148623684E-003  1.307071026513311E+000
  5.399999999999990E+000  7.172909457378495E-003  1.307552929374067E+000
  5.499999999999989E+000  7.320931191459131E-003  1.308020970899413E+000
  5.599999999999989E+000  7.469366094280713E-003  1.308475776504085E+000
  5.699999999999989E+000  7.618214859283504E-003  1.308917929722477E+000
  5.799999999999988E+000  7.767478139577018E-003  1.309347975543267E+000
  5.899999999999988E+000  7.917156556713120E-003  1.309766423433743E+000
  5.999999999999988E+000  8.067250708662035E-003  1.310173750087259E+000
  6.099999999999987E+000  8.217761177058702E-003  1.310570401923134E+000
  6.199999999999987E+000  8.368688533780717E-003  1.310956797364818E+000
  6.299999999999986E+000  8.520033346913456E-003  1.311333328919098E+000
  6.399999999999986E+000  8.671796186152755E-003  1.311700365076481E+000
  6.499999999999986E+000  8.823977627690913E-003  1.312058252050552E+000
  6.599999999999985E+000  8.976578258627478E-003  1.312407315372137E+000
  6.699999999999985E+000  9.129598680942418E-003  1.312747861352295E+000
  6.799999999999985E+000  9.283039515066014E-003  1.313080178426674E+000
  6.899999999999984E+000  9.436901403076504E-003  1.313404538392345E+000
  6.999999999999984E+000  9.591185011553960E-003  1.313721197547111E+000
  7.099999999999984E+000  9.745891034116244E-003  1.314030397740186E+000
  7.199999999999983E+000  9.901020193660796E-003  1.314332367342214E+000
  7.299999999999983E+000  1.005657324433392E-002  1.314627322141822E+000
  7.399999999999983E+000  1.021255097324745E-002  1.314915466175133E+000
  7.499999999999982E+000  1.036895420196115E-002  1.315196992494029E+000
  7.599999999999982E+000  1.052578378774766E-002  1.315472083878402E+000
  7.699999999999982E+000  1.068304062465555E-002  1.315740913497090E+000
  7.799999999999981E+000  1.084072564438479E-002  1.316003645521789E+000
  7.899999999999981E+000  1.099883981698798E-002  1.316260435697753E+000
  7.999999999999980E+000  1.115738415140964E-002  1.316511431874823E+000
  8.099999999999980E+000  1.131635969587502E-002  1.316756774501917E+000
  8.199999999999980E+000  1.147576753813904E-002  1.316996597087884E+000
  8.299999999999979E+000  1.163560880560534E-002  1.317231026631327E+000
  8.399999999999979E+000  1.179588466532462E-002  1.317460184021783E+000
  8.499999999999979E+000  1.195659632388099E-002  1.317684184414444E+000
  8.599999999999978E+000  1.211774502717440E-002  1.317903137580375E+000
  8.699999999999978E+000  1.227933206010670E-002  1.318117148234074E+000
  8.799999999999978E+000  1.244135874617852E-002  1.318326316340009E+000
  8.899999999999977E+000  1.260382644700357E-002  1.318530737399653E+000
  8.999999999999977E+000  1.276673656174668E-002  1.318730502720416E+000
  9.099999999999977E+000  1.293009052649156E-002  1.318925699667745E+000
  9.199999999999976E+000  1.309388981354364E-002  1.319116411901565E+000
  9.299999999999976E+000  1.325813593067358E-002  1.319302719598126E+000
  9.399999999999975E+000  1.342283042030603E-002  1.319484699658285E+000
  9.499999999999975E+000  1.358797485865860E-002  1.319662425903086E+000
  9.599999999999975E+000  1.375357085483527E-002  1.319835969257526E+000
  9.699999999999974E+000  1.391962004987858E-002  1.320005397923258E+000
  9.799999999999974E+000  1.408612411578437E-002  1.320170777540965E+000
  9.899999999999974E+000  1.425308475448296E-002  1.320332171343051E+000
  9.999999999999973E+000  1.442050369679016E-002  1.320489640297296E+000
  1.009999999999997E+001  1.458838270133162E-002  1.320643243242000E+000
  1.019999999999997E+001  1.475672355344339E-002  1.320793037013209E+000
