! time                    visible_void_density    visible_void_diameter   
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  1.000000000000001E-001  0.000000000000000E+000  0.000000000000000E+000
  2.000000000000001E-001  0.000000000000000E+000  0.000000000000000E+000
  3.000000000000002E-001  0.000000000000000E+000  0.000000000000000E+000
  4.000000000000003E-001  0.000000000000000E+000  0.000000000000000E+000
  5.000000000000003E-001  0.000000000000000E+000  0.000000000000000E+000
  6.000000000000004E-001  0.000000000000000E+000  0.000000000000000E+000
  7.000000000000005E-001  1.042478512725030E-319  0.000000000000000E+000
  8.000000000000006E-001  1.766857355898126E-228  0.000000000000000E+000
  9.000000000000007E-001  3.103838043797451E-220  0.000000000000000E+000
  1.000000000000001E+000  2.135214695727072E-213  0.000000000000000E+000
  1.100000000000001E+000  1.559355796164810E-207  0.000000000000000E+000
  1.200000000000001E+000  2.461887358194495E-202  0.000000000000000E+000
  1.300000000000001E+000  1.744411641315744E-197  0.000000000000000E+000
  1.400000000000001E+000  6.772558700851558E-193  0.000000000000000E+000
  1.500000000000001E+000  1.146334240617161E-188  0.000000000000000E+000
  1.600000000000001E+000  8.343230284800012E-185  0.000000000000000E+000
  1.700000000000001E+000  2.886269145980440E-181  0.000000000000000E+000
  1.800000000000001E+000  5.277105313778196E-178  0.000000000000000E+000
  1.900000000000001E+000  5.581550046642966E-175  0.000000000000000E+000
  2.000000000000001E+000  1.417212734088548E-137  0.000000000000000E+000
  2.100000000000001E+000  3.932867986341554E-135  0.000000000000000E+000
  2.200000000000002E+000  4.868749496372718E-133  0.000000000000000E+000
  2.300000000000002E+000  3.653154371765387E-131  0.000000000000000E+000
  2.400000000000002E+000  1.897590328761911E-129  0.000000000000000E+000
  2.500000000000002E+000  7.369342362817773E-128  0.000000000000000E+000
  2.600000000000002E+000  2.251725946251660E-126  0.000000000000000E+000
  2.700000000000002E+000  5.615609114743815E-125  0.000000000000000E+000
  2.800000000000002E+000  1.175264721770626E-123  0.000000000000000E+000
  2.900000000000002E+000  2.109605599844949E-122  0.000000000000000E+000
  3.000000000000002E+000  3.305425954343846E-121  0.000000000000000E+000
  3.100000000000002E+000  4.586644485116415E-120  0.000000000000000E+000
  3.200000000000002E+000  5.705001375508473E-119  0.000000000000000E+000
  3.300000000000002E+000  6.426255878761905E-118  0.000000000000000E+000
  3.400000000000003E+000  6.613192772793439E-117  0.000000000000000E+000
  3.500000000000003E+000  6.264798922434473E-116  0.000000000000000E+000
  3.600000000000003E+000  5.499370935535896E-115  0.000000000000000E+000
  3.700000000000003E+000  4.499281543859998E-114  0.000000000000000E+000
  3.800000000000003E+000  3.448386719053008E-113  0.000000000000000E+000
  3.900000000000003E+000  2.487134246305756E-112  0.000000000000000E+000
  4.000000000000003E+000  1.694911887450998E-111  0.000000000000000E+000
  4.100000000000002E+000  1.095293122727994E-110  0.000000000000000E+000
  4.200000000000002E+000  6.733814737108390E-110  0.000000000000000E+000
  4.300000000000002E+000  3.950155056423880E-109  0.000000000000000E+000
  4.400000000000001E+000  2.216888295287473E-108  0.000000000000000E+000
  4.500000000000001E+000  1.193161973746667E-107  0.000000000000000E+000
  4.600000000000001E+000  6.172164756875141E-107  0.000000000000000E+000
  4.700000000000000E+000  3.074913199967473E-106  0.000000000000000E+000
  4.800000000000000E+000  1.478044851264658E-105  0.000000000000000E+000
  5.000000000000000E+000  2.847308912477450E-093  0.000000000000000E+000
  5.200000000000000E+000  1.648757606056359E-091  0.000000000000000E+000
  5.299999999999998E+000  2.755015748856816E-091  0.000000000000000E+000
  5.399999999999998E+000  4.822281621699449E-091  0.000000000000000E+000
  5.499999999999997E+000  9.383500603498188E-091  0.000000000000000E+000
  5.599999999999997E+000  1.819649094835718E-090  0.000000000000000E+000
  5.799999999999997E+000  3.996260035635551E-089  0.000000000000000E+000
  5.999999999999997E+000  6.638308327445429E-088  0.000000000000000E+000
  6.199999999999998E+000  8.858328360370932E-087  0.000000000000000E+000
  6.399999999999998E+000  9.892059480073628E-086  0.000000000000000E+000
  6.599999999999998E+000  9.517635454326963E-085  0.000000000000000E+000
  6.799999999999998E+000  8.062993082596871E-084  0.000000000000000E+000
  6.999999999999998E+000  6.115414831013789E-083  0.000000000000000E+000
  7.199999999999998E+000  4.207579920882512E-082  0.000000000000000E+000
  7.399999999999999E+000  2.654171612325620E-081  0.000000000000000E+000
  7.599999999999999E+000  1.548496180435415E-080  0.000000000000000E+000
  7.799999999999999E+000  8.416779187707197E-080  0.000000000000000E+000
  7.999999999999999E+000  4.288652240065386E-079  0.000000000000000E+000
  8.199999999999999E+000  2.059370579176280E-078  0.000000000000000E+000
  8.399999999999999E+000  9.362180336406482E-078  0.000000000000000E+000
  8.599999999999998E+000  4.045626523671143E-077  0.000000000000000E+000
  8.799999999999997E+000  1.667591775262615E-076  0.000000000000000E+000
  8.999999999999996E+000  6.577239438080049E-076  0.000000000000000E+000
  9.199999999999996E+000  2.489175703537489E-075  0.000000000000000E+000
  9.399999999999995E+000  9.061680295044787E-075  0.000000000000000E+000
  9.599999999999994E+000  3.180384202807323E-074  0.000000000000000E+000
  9.799999999999994E+000  1.078331366520289E-073  0.000000000000000E+000
  9.999999999999993E+000  3.538593492154453E-073  0.000000000000000E+000
  1.049999999999999E+001  8.515781969288770E-065  0.000000000000000E+000
  1.099999999999999E+001  2.659929652771628E-063  0.000000000000000E+000
  1.149999999999999E+001  4.279114246821522E-062  0.000000000000000E+000
  1.199999999999999E+001  4.721159965823907E-061  0.000000000000000E+000
  1.249999999999999E+001  4.014268306483345E-060  0.000000000000000E+000
  1.299999999999999E+001  2.802918151422787E-059  0.000000000000000E+000
  1.349999999999999E+001  1.672596061177181E-058  0.000000000000000E+000
  1.399999999999999E+001  8.766446568686860E-058  0.000000000000000E+000
  1.449999999999999E+001  4.116581014778086E-057  0.000000000000000E+000
  1.499999999999999E+001  1.758213615740165E-056  0.000000000000000E+000
  1.549999999999999E+001  6.911136603658189E-056  0.000000000000000E+000
  1.599999999999999E+001  2.523955346216194E-055  0.000000000000000E+000
  1.649999999999999E+001  8.630522114055669E-055  0.000000000000000E+000
  1.699999999999999E+001  2.781139145268917E-054  0.000000000000000E+000
  1.749999999999999E+001  8.492012221742788E-054  0.000000000000000E+000
  1.799999999999999E+001  2.468477835074306E-053  0.000000000000000E+000
  1.849999999999999E+001  6.858533167287820E-053  0.000000000000000E+000
  1.899999999999999E+001  1.827867063195246E-052  0.000000000000000E+000
  1.949999999999999E+001  4.687183017016667E-052  0.000000000000000E+000
  1.999999999999999E+001  1.159634417658163E-051  0.000000000000000E+000
  2.099999999999999E+001  6.295883988340014E-050  0.000000000000000E+000
  2.199999999999999E+001  7.023435669347078E-049  0.000000000000000E+000
  2.299999999999999E+001  4.889132807555060E-048  0.000000000000000E+000
  2.399999999999999E+001  2.584961002926533E-047  0.000000000000000E+000
  2.499999999999999E+001  1.128694239080169E-046  0.000000000000000E+000
  2.599999999999999E+001  4.263102543474287E-046  0.000000000000000E+000
  2.699999999999999E+001  1.434361492162430E-045  0.000000000000000E+000
  2.799999999999999E+001  4.386970908540890E-045  0.000000000000000E+000
  2.899999999999999E+001  1.237816290574369E-044  0.000000000000000E+000
  2.999999999999999E+001  3.258425373835354E-044  0.000000000000000E+000
  3.099999999999999E+001  8.073165657354274E-044  0.000000000000000E+000
  3.199999999999999E+001  1.896005159084201E-043  0.000000000000000E+000
  3.299999999999999E+001  4.245383019293421E-043  0.000000000000000E+000
  3.399999999999999E+001  9.107069782362065E-043  0.000000000000000E+000
  3.599999999999999E+001  1.003444475304331E-041  0.000000000000000E+000
  3.799999999999999E+001  5.656175865301219E-041  0.000000000000000E+000
  3.999999999999999E+001  2.330964140005238E-040  0.000000000000000E+000
  4.199999999999999E+001  7.867140958523614E-040  0.000000000000000E+000
  4.399999999999999E+001  2.299182678181391E-039  0.000000000000000E+000
  4.599999999999999E+001  6.013853595200547E-039  0.000000000000000E+000
  4.799999999999999E+001  1.438858635718816E-038  0.000000000000000E+000
  4.999999999999999E+001  3.197846814668347E-038  0.000000000000000E+000
  5.199999999999999E+001  6.677798697033663E-038  0.000000000000000E+000
  5.399999999999999E+001  1.321784125459739E-037  0.000000000000000E+000
  5.599999999999999E+001  2.497210691295183E-037  0.000000000000000E+000
  5.799999999999999E+001  4.528496281583900E-037  0.000000000000000E+000
  5.999999999999999E+001  7.918833237339954E-037  0.000000000000000E+000
  6.500000000000000E+001  5.784513254330162E-036  0.000000000000000E+000
  7.000000000000000E+001  2.317910197878179E-035  0.000000000000000E+000
  7.500000000000000E+001  6.997890483286857E-035  0.000000000000000E+000
  8.000000000000000E+001  1.768169109933641E-034  0.000000000000000E+000
  8.500000000000000E+001  3.938599020201600E-034  0.000000000000000E+000
  9.000000000000000E+001  7.975574243970620E-034  0.000000000000000E+000
  9.009999999999999E+001  8.057031499816998E-034  0.000000000000000E+000
  9.019999999999999E+001  8.139214466324253E-034  0.000000000000000E+000
  9.039999999999999E+001  8.306535972331017E-034  0.000000000000000E+000
  9.059999999999999E+001  8.476859474747638E-034  0.000000000000000E+000
  9.080000000000000E+001  8.650230926999144E-034  0.000000000000000E+000
  9.100000000000000E+001  8.826696551091711E-034  0.000000000000000E+000
  9.150000000000000E+001  9.287996691684172E-034  0.000000000000000E+000
  9.200000000000000E+001  9.770202208970146E-034  0.000000000000000E+000
  9.300000000000000E+001  1.082521368769827E-033  0.000000000000000E+000
  9.400000000000000E+001  1.197786241980518E-033  0.000000000000000E+000
  9.600000000000000E+001  1.474201260507509E-033  0.000000000000000E+000
  9.800000000000000E+001  1.803821991016417E-033  0.000000000000000E+000
  1.000000000000000E+002  2.194844763517544E-033  0.000000000000000E+000
  1.050000000000000E+002  3.749206896409282E-033  0.000000000000000E+000
  1.100000000000000E+002  6.119514921853796E-033  0.000000000000000E+000
  1.150000000000000E+002  9.607849651663419E-033  0.000000000000000E+000
  1.200000000000000E+002  1.458670329479433E-032  0.000000000000000E+000
  1.250000000000000E+002  2.150600309986706E-032  0.000000000000000E+000
  1.300000000000000E+002  3.089953387548249E-032  0.000000000000000E+000
  1.350000000000000E+002  4.339067477437166E-032  0.000000000000000E+000
  1.400000000000000E+002  5.969739344037404E-032  0.000000000000000E+000
  1.450000000000000E+002  8.063646439634663E-032  0.000000000000000E+000
  1.500000000000000E+002  1.071268989927892E-031  0.000000000000000E+000
  1.600000000000000E+002  1.927709540943025E-031  0.000000000000000E+000
  1.700000000000000E+002  3.228799411874632E-031  0.000000000000000E+000
  1.800000000000000E+002  5.111218406509706E-031  0.000000000000000E+000
  1.900000000000000E+002  7.729307117777435E-031  0.000000000000000E+000
  2.000000000000000E+002  1.125381298609126E-030  0.000000000000000E+000
  2.100000000000000E+002  1.587045457008829E-030  0.000000000000000E+000
  2.200000000000000E+002  2.177837486843967E-030  0.000000000000000E+000
  2.300000000000000E+002  2.918854055860760E-030  0.000000000000000E+000
  2.400000000000000E+002  3.832213169337055E-030  0.000000000000000E+000
  2.500000000000000E+002  4.940895593298738E-030  0.000000000000000E+000
  2.600000000000000E+002  6.268591269858262E-030  0.000000000000000E+000
  2.700000000000000E+002  7.839552553326877E-030  0.000000000000000E+000
  2.800000000000000E+002  9.678455524307850E-030  0.000000000000000E+000
  3.000000000000000E+002  1.467049021346724E-029  0.000000000000000E+000
  3.200000000000000E+002  2.118838634341925E-029  0.000000000000000E+000
  3.400000000000000E+002  2.943859783015998E-029  0.000000000000000E+000
  3.600000000000000E+002  3.962010115565294E-029  0.000000000000000E+000
  3.800000000000000E+002  5.192273437516892E-029  0.000000000000000E+000
  4.000000000000000E+002  6.652602089675751E-029  0.000000000000000E+000
  4.200000000000000E+002  8.359838565199301E-029  0.000000000000000E+000
  4.400000000000000E+002  1.032966856006127E-028  0.000000000000000E+000
  4.600000000000000E+002  1.257659896457925E-028  0.000000000000000E+000
  4.800000000000000E+002  1.511395544561870E-028  0.000000000000000E+000
  5.000000000000000E+002  1.795389523740571E-028  0.000000000000000E+000
  5.200000000000000E+002  2.110743156921296E-028  0.000000000000000E+000
  5.400000000000000E+002  2.458446683089153E-028  0.000000000000000E+000
  5.600000000000000E+002  2.839383213274186E-028  0.000000000000000E+000
  5.800000000000000E+002  3.254333137328378E-028  0.000000000000000E+000
  6.000000000000000E+002  3.703978830352622E-028  0.000000000000000E+000
  6.200000000000000E+002  4.188909538341384E-028  0.000000000000000E+000
  6.400000000000000E+002  4.709626347709163E-028  0.000000000000000E+000
  6.600000000000000E+002  5.266547163837645E-028  0.000000000000000E+000
  6.800000000000000E+002  5.860011640456603E-028  0.000000000000000E+000
  7.000000000000000E+002  6.490286015224166E-028  0.000000000000000E+000
  7.500000000000000E+002  8.303847794474461E-028  0.000000000000000E+000
  8.000000000000000E+002  1.035425883539442E-027  0.000000000000000E+000
  8.500000000000000E+002  1.263868480883523E-027  0.000000000000000E+000
  9.000000000000000E+002  1.515286364566316E-027  0.000000000000000E+000
  9.500000000000000E+002  1.789141803720742E-027  0.000000000000000E+000
  1.000000000000000E+003  2.084811273392524E-027  0.000000000000000E+000
  1.050000000000000E+003  2.401606664341221E-027  0.000000000000000E+000
  1.100000000000000E+003  2.738792742199927E-027  0.000000000000000E+000
  1.150000000000000E+003  3.095601487757570E-027  0.000000000000000E+000
  1.200000000000000E+003  3.471243843233478E-027  0.000000000000000E+000
  1.250000000000000E+003  3.864919301383328E-027  0.000000000000000E+000
  1.300000000000000E+003  4.275823700997781E-027  0.000000000000000E+000
  1.350000000000000E+003  4.703155531325874E-027  0.000000000000000E+000
  1.400000000000000E+003  5.146120997191065E-027  0.000000000000000E+000
  1.450000000000000E+003  5.603938054388790E-027  0.000000000000000E+000
  1.500000000000000E+003  6.075839589929231E-027  0.000000000000000E+000
  1.550000000000000E+003  6.561075892606943E-027  0.000000000000000E+000
  1.600000000000000E+003  7.058916535223547E-027  0.000000000000000E+000
  1.650000000000000E+003  7.568651769714361E-027  0.000000000000000E+000
  1.700000000000000E+003  8.089593519731017E-027  0.000000000000000E+000
  1.750000000000000E+003  8.621076041328767E-027  0.000000000000000E+000
  1.800000000000000E+003  9.162456310818888E-027  0.000000000000000E+000
  1.900000000000000E+003  1.028044901041925E-026  0.000000000000000E+000
  2.000000000000000E+003  1.142904843122469E-026  0.000000000000000E+000
  2.100000000000000E+003  1.260401176464469E-026  0.000000000000000E+000
  2.200000000000000E+003  1.380145904316361E-026  0.000000000000000E+000
  2.300000000000000E+003  1.501784923185058E-026  0.000000000000000E+000
  2.400000000000000E+003  1.624995569632744E-026  0.000000000000000E+000
  2.500000000000000E+003  1.749484216324721E-026  0.000000000000000E+000
