 time    0.0000000000000000     
 time    8600.0000000000000     
           4   4  1.170354374163260E+002
           3   4  1.902038000023599E+002
           2   4  3.819202466333431E+002
           1   4  1.263229190178650E+003
 time    8800.0000000000000     
           4   4  1.197571917748452E+002
           3   4  1.946271441884613E+002
           2   4  3.908021128341185E+002
           1   4  1.292606613206061E+003
 time    9000.0000000000000     
           4   4  1.224789461333644E+002
           3   4  1.990504883745627E+002
           2   4  3.996839790348940E+002
           1   4  1.321984036233472E+003
 time    9200.0000000000000     
           4   4  1.252007004918836E+002
           3   4  2.034738325606641E+002
           2   4  4.085658452356694E+002
           1   4  1.351361459260882E+003
 time    9400.0000000000000     
           4   4  1.279224548504028E+002
           3   4  2.078971767467655E+002
           2   4  4.174477114364448E+002
           1   4  1.380738882288292E+003
 time    9600.0000000000000     
           4   4  1.306442092089220E+002
           3   4  2.123205209328669E+002
           2   4  4.263295776372202E+002
           1   4  1.410116305315703E+003
 time    9800.0000000000000     
           4   4  1.333659635674412E+002
           3   4  2.167438651189683E+002
           2   4  4.352114438379957E+002
           1   4  1.439493728343113E+003
 time    10000.000000000000     
           4   4  1.360877179259604E+002
           3   4  2.211672093050697E+002
           2   4  4.440933100387711E+002
           1   4  1.468871151370524E+003
 time    10200.000000000000     
           4   4  1.388094722844796E+002
           3   4  2.255905534911710E+002
           2   4  4.529751762395465E+002
           1   4  1.498248574397934E+003
 time    10400.000000000000     
           4   4  1.415312266429988E+002
           3   4  2.300138976772724E+002
           2   4  4.618570424403219E+002
           1   4  1.527625997425345E+003
 time    10600.000000000000     
           4   4  1.442529810015180E+002
           3   4  2.344372418633738E+002
           2   4  4.707389086410973E+002
           1   4  1.557003420452755E+003
 time    10800.000000000000     
           4   4  1.469747353600372E+002
           3   4  2.388605860494752E+002
           2   4  4.796207748418727E+002
           1   4  1.586380843480166E+003
 time    11000.000000000000     
           4   4  1.496964897185564E+002
           3   4  2.432839302355765E+002
           2   4  4.885026410426481E+002
           1   4  1.615758266507577E+003
 time    11200.000000000000     
           4   4  1.524182440770756E+002
           3   4  2.477072744216780E+002
           2   4  4.973845072434235E+002
           1   4  1.645135689534987E+003
 time    11400.000000000000     
           4   4  1.551399984355948E+002
           3   4  2.521306186077793E+002
           2   4  5.062663734441990E+002
           1   4  1.674513112562397E+003
 time    11600.000000000000     
           4   4  1.578617527941140E+002
           3   4  2.565539627938807E+002
           2   4  5.151482396449744E+002
           1   4  1.703890535589808E+003
 time    11800.000000000000     
           4   4  1.605835071526333E+002
           3   4  2.609773069799821E+002
           2   4  5.240301058457499E+002
           1   4  1.733267958617218E+003
 time    12000.000000000000     
           4   4  1.633052615111525E+002
           3   4  2.654006511660835E+002
           2   4  5.329119720465253E+002
           1   4  1.762645381644629E+003
 time    12200.000000000000     
           4   4  1.660270158696717E+002
           3   4  2.698239953521849E+002
           2   4  5.417938382473006E+002
           1   4  1.792022804672039E+003
 time    12400.000000000000     
           4   4  1.687487702281909E+002
           3   4  2.742473395382862E+002
           2   4  5.506757044480761E+002
           1   4  1.821400227699450E+003
 time    12600.000000000000     
           4   4  1.714705245867101E+002
           3   4  2.786706837243876E+002
           2   4  5.595575706488515E+002
           1   4  1.850777650726860E+003
 time    12800.000000000000     
           4   4  1.741922789452293E+002
           3   4  2.830940279104890E+002
           2   4  5.684394368496269E+002
           1   4  1.880155073754271E+003
 time    13000.000000000000     
           4   4  1.769140333037485E+002
           3   4  2.875173720965905E+002
           2   4  5.773213030504023E+002
           1   4  1.909532496781682E+003
 time    13200.000000000000     
           4   4  1.796357876622677E+002
           3   4  2.919407162826918E+002
           2   4  5.862031692511778E+002
           1   4  1.938909919809092E+003
 time    13400.000000000000     
           4   4  1.823575420207869E+002
           3   4  2.963640604687932E+002
           2   4  5.950850354519532E+002
           1   4  1.968287342836503E+003
 time    13600.000000000000     
           4   4  1.850792963793062E+002
           3   4  3.007874046548945E+002
           2   4  6.039669016527287E+002
           1   4  1.997664765863913E+003
 time    13800.000000000000     
           4   4  1.878010507378254E+002
           3   4  3.052107488409959E+002
           2   4  6.128487678535040E+002
           1   4  2.027042188891323E+003
 time    14000.000000000000     
           4   4  1.905228050963445E+002
           3   4  3.096340930270973E+002
           2   4  6.217306340542794E+002
           1   4  2.056419611918734E+003
 time    14200.000000000000     
           4   4  1.932445594548638E+002
           3   4  3.140574372131987E+002
           2   4  6.306125002550548E+002
           1   4  2.085797034946144E+003
 time    14400.000000000000     
           4   4  1.959663138133830E+002
           3   4  3.184807813993001E+002
           2   4  6.394943664558302E+002
           1   4  2.115174457973555E+003
 time    14600.000000000000     
           4   4  1.986880681719022E+002
           3   4  3.229041255854016E+002
           2   4  6.483762326566056E+002
           1   4  2.144551881000965E+003
 time    14800.000000000000     
           4   4  2.014098225304214E+002
           3   4  3.273274697715029E+002
           2   4  6.572580988573810E+002
           1   4  2.173929304028376E+003
 time    15000.000000000000     
           4   4  2.041315768889406E+002
           3   4  3.317508139576043E+002
           2   4  6.661399650581565E+002
           1   4  2.203306727055786E+003
 time    15200.000000000000     
           4   4  2.068533312474598E+002
           3   4  3.361741581437057E+002
           2   4  6.750218312589319E+002
           1   4  2.232684150083197E+003
 time    15400.000000000000     
           4   4  2.095750856059790E+002
           3   4  3.405975023298070E+002
           2   4  6.839036974597075E+002
           1   4  2.262061573110607E+003
 time    15600.000000000000     
           4   4  2.122968399644982E+002
           3   4  3.450208465159084E+002
           2   4  6.927855636604827E+002
           1   4  2.291438996138018E+003
 time    15800.000000000000     
           4   4  2.150185943230174E+002
           3   4  3.494441907020098E+002
           2   4  7.016674298612581E+002
           1   4  2.320816419165428E+003
 time    16000.000000000000     
           4   4  2.177403486815366E+002
           3   4  3.538675348881112E+002
           2   4  7.105492960620335E+002
           1   4  2.350193842192838E+003
 time    16200.000000000000     
           4   4  2.204621030400558E+002
           3   4  3.582908790742126E+002
           2   4  7.194311622628089E+002
           1   4  2.379571265220249E+003
 time    16400.000000000000     
           4   4  2.231838573985750E+002
           3   4  3.627142232603140E+002
           2   4  7.283130284635844E+002
           1   4  2.408948688247660E+003
 time    16600.000000000000     
           4   4  2.259056117570942E+002
           3   4  3.671375674464154E+002
           2   4  7.371948946643598E+002
           1   4  2.438326111275071E+003
 time    16800.000000000000     
           4   4  2.286273661156135E+002
           3   4  3.715609116325168E+002
           2   4  7.460767608651352E+002
           1   4  2.467703534302480E+003
 time    17000.000000000000     
           4   4  2.313491204741327E+002
           3   4  3.759842558186181E+002
           2   4  7.549586270659105E+002
           1   4  2.497080957329892E+003
 time    17200.000000000000     
           4   4  2.340708748326518E+002
           3   4  3.804076000047195E+002
           2   4  7.638404932666859E+002
           1   4  2.526458380357301E+003
 time    17400.000000000000     
           4   4  2.367926291911710E+002
           3   4  3.848309441908209E+002
           2   4  7.727223594674614E+002
           1   4  2.555835803384713E+003
 time    17600.000000000000     
           4   4  2.395143835496903E+002
           3   4  3.892542883769222E+002
           2   4  7.816042256682367E+002
           1   4  2.585213226412122E+003
 time    17800.000000000000     
           4   4  2.422361379082095E+002
           3   4  3.936776325630236E+002
           2   4  7.904860918690122E+002
           1   4  2.614590649439533E+003
 time    18000.000000000000     
           4   4  2.449578922667287E+002
           3   4  3.981009767491250E+002
           2   4  7.993679580697875E+002
           1   4  2.643968072466944E+003
 time    18200.000000000000     
           4   4  2.476796466252478E+002
           3   4  4.025243209352264E+002
           2   4  8.082498242705628E+002
           1   4  2.673345495494354E+003
 time    18400.000000000000     
           4   4  2.504014009837671E+002
           3   4  4.069476651213278E+002
           2   4  8.171316904713384E+002
           1   4  2.702722918521764E+003
 time    18600.000000000000     
           4   4  2.531231553422863E+002
           3   4  4.113710093074292E+002
           2   4  8.260135566721137E+002
           1   4  2.732100341549175E+003
 time    18800.000000000000     
           4   4  2.558449097008055E+002
           3   4  4.157943534935305E+002
           2   4  8.348954228728891E+002
           1   4  2.761477764576586E+003
 time    19000.000000000000     
           4   4  2.585666640593247E+002
           3   4  4.202176976796320E+002
           2   4  8.437772890736646E+002
           1   4  2.790855187603996E+003
 time    19200.000000000000     
           4   4  2.612884184178439E+002
           3   4  4.246410418657334E+002
           2   4  8.526591552744399E+002
           1   4  2.820232610631406E+003
 time    19400.000000000000     
           4   4  2.640101727763631E+002
           3   4  4.290643860518348E+002
           2   4  8.615410214752153E+002
           1   4  2.849610033658817E+003
 time    19600.000000000000     
           4   4  2.667319271348823E+002
           3   4  4.334877302379362E+002
           2   4  8.704228876759906E+002
           1   4  2.878987456686227E+003
 time    19800.000000000000     
           4   4  2.694536814934015E+002
           3   4  4.379110744240376E+002
           2   4  8.793047538767662E+002
           1   4  2.908364879713638E+003
 time    20000.000000000000     
           4   4  2.721754358519207E+002
           3   4  4.423344186101390E+002
           2   4  8.881866200775416E+002
           1   4  2.937742302741048E+003
