! time                    frank_diameter          perfect_diameter        faulted_diameter        void_diameter           
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  1.000000000000000E-001  4.911705509042845E-001  4.332514357661537E-001  4.563964051232480E-001  2.556632616129368E-001
  2.000000000000001E-001  5.534937214583109E-001  4.436039630945494E-001  4.540932418531397E-001  2.556660902037469E-001
  3.000000000000002E-001  5.954973203545356E-001  4.568397888874159E-001  4.550834158790549E-001  2.556714878123847E-001
  4.000000000000003E-001  6.273385110960006E-001  4.716318063729256E-001  4.574888583919568E-001  2.556773511290182E-001
  5.000000000000003E-001  6.521015985796859E-001  4.874555419924505E-001  4.606397160252796E-001  2.556832775002638E-001
  6.000000000000004E-001  6.721248836445256E-001  5.039610279939269E-001  4.643891547187973E-001  2.556891220773235E-001
  7.000000000000005E-001  6.890374869143263E-001  5.208550661475588E-001  4.688650659685258E-001  2.556947774377738E-001
  8.000000000000006E-001  7.032509842875089E-001  5.380949716312025E-001  4.738296535719109E-001  2.557002460365710E-001
  9.000000000000007E-001  7.153928125635460E-001  5.555911484613412E-001  4.793321788531406E-001  2.557055024983833E-001
  1.000000000000001E+000  7.258942641472754E-001  5.732792831594020E-001  4.854085513844480E-001  2.557105271225627E-001
  1.100000000000001E+000  7.350650646984203E-001  5.911110068846827E-001  4.920870399424312E-001  2.557153039758605E-001
  1.200000000000001E+000  7.431354449764693E-001  6.090479738255401E-001  4.993886956951902E-001  2.557198195633644E-001
  1.300000000000001E+000  7.502814407289449E-001  6.270581844628386E-001  5.073262100992785E-001  2.557240621734972E-001
  1.400000000000001E+000  7.566258080881639E-001  6.451190451831418E-001  5.157413425452193E-001  2.557280460322633E-001
  1.500000000000001E+000  7.622920531932637E-001  6.632054539223238E-001  5.246826800349440E-001  2.557317594562356E-001
  1.600000000000001E+000  7.673825819583232E-001  6.812906276627870E-001  5.342725361573895E-001  2.557351726791632E-001
  1.700000000000001E+000  7.719680710650308E-001  6.993525657583768E-001  5.444738643907765E-001  2.557382789047103E-001
  1.800000000000001E+000  7.761080720029763E-001  7.173701027554457E-001  5.552429140347205E-001  2.557410724648005E-001
  1.900000000000001E+000  7.798533378992044E-001  7.353230081085560E-001  5.665288798389029E-001  2.557435489191413E-001
  2.000000000000001E+000  7.832475699202500E-001  7.531921010370767E-001  5.782744575374527E-001  2.557457052086320E-001
  2.100000000000001E+000  7.863287518274696E-001  7.709593310093018E-001  5.904169869615813E-001  2.557475398410098E-001
  2.200000000000002E+000  7.891301843643386E-001  7.886077874772549E-001  6.028899137925797E-001  2.557490530881023E-001
  2.300000000000002E+000  7.916812932315380E-001  8.061216362112084E-001  6.156243606709731E-001  2.557502471722825E-001
  2.400000000000002E+000  7.940082600968016E-001  8.234860162951915E-001  6.285506554605186E-001  2.557511264208659E-001
  2.500000000000002E+000  7.961345121807430E-001  8.406869524370381E-001  6.415997209695283E-001  2.557516973710846E-001
  2.600000000000002E+000  7.980810992792177E-001  8.577113302217353E-001  6.547042843457079E-001  2.557519688137555E-001
  2.700000000000002E+000  7.998669840767626E-001  8.745469522604697E-001  6.677999084473902E-001  2.557519517697435E-001
  2.800000000000002E+000  8.015092691728709E-001  8.911826587694982E-001  6.808258727117346E-001  2.557516593989352E-001
  2.900000000000002E+000  8.030233806995112E-001  9.076084744288091E-001  6.937259317603974E-001  2.557511068460104E-001
  3.000000000000002E+000  8.044232236904364E-001  9.238157406673173E-001  7.064489584832812E-001  2.557503110305965E-001
  3.100000000000002E+000  8.057213193828652E-001  9.397972036172125E-001  7.189494458920909E-001  2.557492903915288E-001
  3.200000000000002E+000  8.069289303849320E-001  9.555470435320226E-001  7.311878155140340E-001  2.557480645963022E-001
  3.300000000000002E+000  8.080561766496087E-001  9.710608447363511E-001  7.431304754314493E-001  2.557466542276171E-001
  3.400000000000002E+000  8.091114527256767E-001  9.863257840417761E-001  7.548308323539099E-001  2.557450584752918E-001
  3.500000000000002E+000  8.101038650319017E-001  1.001348617655323E+000  7.661675087533384E-001  2.557433252933062E-001
  3.600000000000001E+000  8.110407423363731E-001  1.016128706454897E+000  7.771252316344102E-001  2.557414758618870E-001
  3.700000000000001E+000  8.119286403103778E-001  1.030666327623244E+000  7.876919457589491E-001  2.557395309326606E-001
  3.800000000000001E+000  8.127734241340193E-001  1.044962480577860E+000  7.978582491233760E-001  2.557375106129267E-001
  3.900000000000000E+000  8.135803413478148E-001  1.059018780886862E+000  8.076170372745858E-001  2.557354341449201E-001
  4.000000000000000E+000  8.143540855721567E-001  1.072837378713625E+000  8.169633530817970E-001  2.557333197153616E-001
  4.100000000000000E+000  8.150988518942878E-001  1.086420898514109E+000  8.258943961471554E-001  2.557311842963104E-001
  4.199999999999999E+000  8.158183848763696E-001  1.099772394119218E+000  8.344096229059242E-001  2.557290435178629E-001
  4.299999999999999E+000  8.165160202332744E-001  1.112895312653682E+000  8.425108660592967E-001  2.557269115729736E-001
  4.399999999999999E+000  8.171947212479957E-001  1.125793461548591E+000  8.502024150414473E-001  2.557248011542896E-001
  4.499999999999998E+000  8.178571109388980E-001  1.138470974546989E+000  8.574910201183282E-001  2.557227234223565E-001
  4.599999999999998E+000  8.185055008825883E-001  1.150932274466026E+000  8.643858045532610E-001  2.557206880038531E-001
  4.699999999999998E+000  8.191419174509593E-001  1.163182032127171E+000  8.708980874386711E-001  2.557187030177338E-001
  4.799999999999997E+000  8.197722417376152E-001  1.175209106490139E+000  8.770331536321981E-001  2.557167871560652E-001
  4.899999999999997E+000  8.203938462794286E-001  1.187035219282225E+000  8.828149200096651E-001  2.557149330165788E-001
  4.999999999999996E+000  8.210080126091056E-001  1.198665493563917E+000  8.882600990212525E-001  2.557131444299926E-001
  5.099999999999996E+000  8.216158299668795E-001  1.210105141372497E+000  8.933862179009379E-001  2.557114239938731E-001
  5.199999999999996E+000  8.222182149057856E-001  1.221359384667621E+000  8.982112894274700E-001  2.557097732872706E-001
  5.299999999999995E+000  8.228159298431860E-001  1.232433418506770E+000  9.027535153676186E-001  2.557081929863885E-001
  5.399999999999995E+000  8.234096005565429E-001  1.243332378795942E+000  9.070310270502552E-001  2.557066829800332E-001
  5.499999999999995E+000  8.239997326011068E-001  1.254061314799086E+000  9.110616648771187E-001  2.557052424828551E-001
  5.599999999999994E+000  8.245867266193909E-001  1.264625166352114E+000  9.148627964638153E-001  2.557038701441692E-001
  5.699999999999994E+000  8.251708925139231E-001  1.275028745559733E+000  9.184511715775562E-001  2.557025641505702E-001
  5.799999999999994E+000  8.257524624629972E-001  1.285276722645827E+000  9.218428110317050E-001  2.557013223210065E-001
  5.899999999999993E+000  8.263316027716786E-001  1.295373615564798E+000  9.250529261106186E-001  2.557001421933989E-001
  5.999999999999993E+000  8.269084245651664E-001  1.305323782950618E+000  9.280958648299137E-001  2.556990211022737E-001
  6.099999999999993E+000  8.274829933471581E-001  1.315131419973632E+000  9.309850812985895E-001  2.556979562472126E-001
  6.199999999999992E+000  8.280553374608128E-001  1.324800556685393E+000  9.337331245686078E-001  2.556969447522005E-001
  6.299999999999992E+000  8.286254555032917E-001  1.334335058453397E+000  9.363516435795343E-001  2.556959837161777E-001
  6.399999999999991E+000  8.291933227560152E-001  1.343738628116633E+000  9.388514050896020E-001  2.556950702552772E-001
  6.499999999999991E+000  8.297588967013714E-001  1.353014809526035E+000  9.412423218003418E-001  2.556942015373506E-001
  6.599999999999991E+000  8.303221217024506E-001  1.362166992169071E+000  9.435334882087573E-001  2.556933748094677E-001
  6.699999999999990E+000  8.308829329256187E-001  1.371198416613225E+000  9.457332220442525E-001  2.556925874191264E-001
  6.799999999999990E+000  8.314412595865142E-001  1.380112180537709E+000  9.478491094573802E-001  2.556918368299132E-001
  6.999999999999990E+000  8.325628264610735E-001  1.397568886836501E+000  9.518647922941399E-001  2.556904575325503E-001
  7.199999999999990E+000  8.336720736694661E-001  1.414591089413246E+000  9.556312056708068E-001  2.556891885915309E-001
  7.399999999999991E+000  8.347686567186156E-001  1.431198375458093E+000  9.591820346489540E-001  2.556880178016553E-001
  7.599999999999991E+000  8.358522427469833E-001  1.447408920548825E+000  9.625456776606383E-001  2.556869341286217E-001
  7.799999999999991E+000  8.369225304680749E-001  1.463239597225760E+000  9.657459444757369E-001  2.556859277832584E-001
  7.999999999999991E+000  8.379792608776825E-001  1.478706101320365E+000  9.688027361439057E-001  2.556849901758749E-001
  8.199999999999990E+000  8.390222216896611E-001  1.493823068975018E+000  9.717326702937464E-001  2.556841138270133E-001
  8.399999999999990E+000  8.400512477277741E-001  1.508604182802909E+000  9.745496348536539E-001  2.556832922560778E-001
  8.599999999999989E+000  8.410662188792001E-001  1.523062266725121E+000  9.772652653372114E-001  2.556825198625950E-001
  8.799999999999988E+000  8.420670567201475E-001  1.537209369779085E+000  9.798893480295962E-001  2.556817918097207E-001
  8.999999999999988E+000  8.430537205483026E-001  1.551056839658553E+000  9.824301553760487E-001  2.556811039157712E-001
  9.199999999999987E+000  8.440262032837255E-001  1.564615386989295E+000  9.848947217155780E-001  2.556804525567811E-001
  9.399999999999986E+000  8.449845275091031E-001  1.577895141433097E+000  9.872890679925291E-001  2.556798345811971E-001
  9.599999999999985E+000  8.459287417926675E-001  1.590905700699411E+000  9.896183837536635E-001  2.556792472366042E-001
  9.799999999999985E+000  8.468589173554272E-001  1.603656173470148E+000  9.918871739694383E-001  2.556786881076564E-001
  9.999999999999984E+000  8.477751450950258E-001  1.616155217138285E+000  9.940993772517639E-001  2.556781550640221E-001
  1.019999999999998E+001  8.486775329509230E-001  1.628411071144839E+000  9.962584610333549E-001  2.556776462170178E-001
  1.039999999999998E+001  8.495662035819573E-001  1.640431586584223E+000  9.983674983180660E-001  2.556771598836236E-001
  1.059999999999998E+001  8.504412923223174E-001  1.652224252641953E+000  1.000429229755792E+000  2.556766945566717E-001
  1.079999999999998E+001  8.513029453818131E-001  1.663796220334954E+000  1.002446114058948E+000  2.556762488801378E-001
  1.099999999999998E+001  8.521513182587800E-001  1.675154323944118E+000  1.004420369161733E+000  2.556758216286204E-001
  1.149999999999998E+001  8.542441361386746E-001  1.702553765755541E+000  1.009259447524089E+000  2.556748356349010E-001
  1.199999999999998E+001  8.562524864874329E-001  1.728755627007610E+000  1.013864083491224E+000  2.556739355712563E-001
  1.249999999999998E+001  8.581802569178503E-001  1.753844640202480E+000  1.018253098949601E+000  2.556731148134636E-001
  1.299999999999998E+001  8.600311597927353E-001  1.777897716037730E+000  1.022445021295464E+000  2.556723653417496E-001
  1.349999999999998E+001  8.618087781915230E-001  1.800984666470949E+000  1.026456434609941E+000  2.556716795138280E-001
  1.399999999999998E+001  8.635165727917018E-001  1.823168970336013E+000  1.030301802862061E+000  2.556710505488605E-001
  1.449999999999998E+001  8.651578777213936E-001  1.844508477607667E+000  1.033993713823013E+000  2.556704725646656E-001
  1.499999999999998E+001  8.667358950744085E-001  1.865056031724318E+000  1.037543191187932E+000  2.556699404807267E-001
  1.549999999999998E+001  8.682536909916179E-001  1.884860012542271E+000  1.040959972641752E+000  2.556694498973189E-001
  1.599999999999998E+001  8.697141938595032E-001  1.903964809048563E+000  1.044252734823396E+000  2.556689969849802E-001
