! time                    visible_void_density    visible_void_diameter   
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  1.000000000000000E-001  0.000000000000000E+000  0.000000000000000E+000
  2.000000000000001E-001  0.000000000000000E+000  0.000000000000000E+000
  3.000000000000002E-001  0.000000000000000E+000  0.000000000000000E+000
  4.000000000000003E-001  0.000000000000000E+000  0.000000000000000E+000
  5.000000000000003E-001  4.756383567681505E-094  0.000000000000000E+000
  6.000000000000004E-001  2.198633264037065E-086  0.000000000000000E+000
  7.000000000000005E-001  2.195299772276140E-066  0.000000000000000E+000
  8.000000000000006E-001  1.348721748116127E-061  0.000000000000000E+000
  9.000000000000007E-001  1.124113757605139E-057  0.000000000000000E+000
  1.000000000000001E+000  2.162592949691544E-054  0.000000000000000E+000
  1.100000000000001E+000  1.020621513711831E-051  0.000000000000000E+000
  1.200000000000001E+000  5.073565338885820E-047  0.000000000000000E+000
  1.300000000000001E+000 -2.256236285493119E-046  0.000000000000000E+000
  1.400000000000001E+000 -9.034045756424549E-045  0.000000000000000E+000
  1.500000000000001E+000 -1.113300507546807E-043  0.000000000000000E+000
  1.600000000000001E+000 -1.686917621358846E-042  0.000000000000000E+000
  1.700000000000001E+000 -2.943309908639528E-041  0.000000000000000E+000
  1.800000000000001E+000 -5.557471571301680E-040  0.000000000000000E+000
  1.900000000000001E+000 -1.066419736396816E-038  0.000000000000000E+000
  2.000000000000001E+000 -1.961390373948287E-037  0.000000000000000E+000
  2.100000000000001E+000                     NaN  0.000000000000000E+000
  2.200000000000001E+000                     NaN  0.000000000000000E+000
  2.300000000000001E+000                     NaN  0.000000000000000E+000
  2.400000000000001E+000                     NaN  0.000000000000000E+000
  2.600000000000001E+000                     NaN  0.000000000000000E+000
  2.800000000000002E+000                     NaN  0.000000000000000E+000
  3.000000000000002E+000                     NaN  0.000000000000000E+000
  3.500000000000002E+000                     NaN  0.000000000000000E+000
  4.000000000000002E+000                     NaN  0.000000000000000E+000
  5.000000000000002E+000                     NaN  0.000000000000000E+000
