! time                    frank_diameter          perfect_diameter        faulted_diameter        void_diameter           
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  1.000000000000001E-001  4.825482764066074E-001  4.378147362291157E-001  4.559467090186716E-001  2.596171683367683E-001
  2.000000000000001E-001  5.369609954376874E-001  4.519913092081927E-001  4.528641459331885E-001  2.608260292489314E-001
  3.000000000000002E-001  5.713013143034192E-001  4.697573333740226E-001  4.525371321774343E-001  2.622150620391019E-001
  4.000000000000003E-001  5.949025683700592E-001  4.902309042814743E-001  4.530405338663630E-001  2.636478156483129E-001
  5.000000000000003E-001  6.121446964327942E-001  5.125273914672422E-001  4.538931761842586E-001  2.650908795299782E-001
  6.000000000000004E-001  6.252846697401453E-001  5.359126820391854E-001  4.549510093931244E-001  2.665345638786082E-001
  7.000000000000005E-001  6.355933030540942E-001  5.597770618104602E-001  4.561524947594731E-001  2.679445437004749E-001
  8.000000000000006E-001  6.438532014258287E-001  5.837017271472338E-001  4.574555842359316E-001  2.692907584524642E-001
  9.000000000000007E-001  6.506062429430320E-001  6.074327428895880E-001  4.588400739956516E-001  2.705813235678191E-001
  1.000000000000001E+000  6.562219953483654E-001  6.307967886955201E-001  4.602876276089760E-001  2.718221285172671E-001
  1.100000000000001E+000  6.609624668742961E-001  6.536806905031687E-001  4.617819202867748E-001  2.730186681557293E-001
  1.200000000000001E+000  6.650188337552321E-001  6.760152360970558E-001  4.633089743343551E-001  2.741761035558056E-001
  1.300000000000001E+000  6.685336401548780E-001  6.977626548724843E-001  4.648572373111302E-001  2.752990954355004E-001
  1.400000000000001E+000  6.716149589353618E-001  7.189071120351671E-001  4.664174293738078E-001  2.763917052719444E-001
  1.500000000000001E+000  6.743535107613895E-001  7.394210988023812E-001  4.680111070682299E-001  2.774825056876616E-001
  1.600000000000001E+000  6.768048801099213E-001  7.593278083333809E-001  4.695960839000081E-001  2.785405658448825E-001
  1.700000000000001E+000  6.790206277703054E-001  7.786489778439826E-001  4.711704999066950E-001  2.795712918516571E-001
  1.800000000000001E+000  6.810411761802720E-001  7.974073069114884E-001  4.727328095671753E-001  2.805785485029553E-001
  1.900000000000001E+000  6.828985701439846E-001  8.156256703903687E-001  4.742818086191584E-001  2.815651915957495E-001
  2.000000000000001E+000  6.846184613470405E-001  8.333267425325505E-001  4.758166110225226E-001  2.825333927413117E-001
  2.100000000000001E+000  6.862215630134449E-001  8.505327023441887E-001  4.773366063817878E-001  2.834848459245626E-001
  2.200000000000001E+000  6.877247334395123E-001  8.672650250075621E-001  4.788414127591104E-001  2.844209034889547E-001
  2.300000000000000E+000  6.891417939884884E-001  8.835443471816068E-001  4.803308319100957E-001  2.853426682515024E-001
