! time                    int_density             frank_density           perfect_density         vac_density             faulted_density         void_density            
  6.000000000000000E+002  7.166362078489618E-008  5.410847686395617E-001  4.454177926491882E-008  1.084748358875845E-002  3.914396493312425E-001  8.249857999053891E-012
  6.200000000000000E+002  6.999046976098782E-008  5.553623394469409E-001  4.356378942447452E-008  1.059866268282041E-002  3.990114350835674E-001  8.076769176795932E-012
  6.400000000000000E+002  6.841069025953128E-008  5.695227612135880E-001  4.263924810617265E-008  1.036362287578161E-002  4.064374459377042E-001  7.912850282966148E-012
  6.600000000000000E+002  6.691635139804176E-008  5.835698879253750E-001  4.176364032061733E-008  1.014119789427937E-002  4.137238185567221E-001  7.757345607143020E-012
  6.800000000000000E+002  6.550040910102689E-008  5.975073554404425E-001  4.093295563609301E-008  9.930351677762597E-003  4.208762913121175E-001  7.609582430890207E-012
  7.000000000000000E+002  6.415658478927911E-008  6.113385985240145E-001  4.014361904766340E-008  9.730160567715692E-003  4.279002375872310E-001  7.468959791219741E-012
  7.200000000000000E+002  6.287926349289745E-008  6.250668662135688E-001  3.939243294679759E-008  9.539798351387848E-003  4.348006958696002E-001  7.334939034650651E-012
  7.400000000000000E+002  6.166340785383300E-008  6.386952357100253E-001  3.867652816420813E-008  9.358523639667068E-003  4.415823969439545E-001  7.207035836029616E-012
  7.600000000000000E+002  6.050448519912946E-008  6.522266249640417E-001  3.799332247076556E-008  9.185669164370682E-003  4.482497884798199E-001  7.084813422604579E-012
  7.800000000000000E+002  5.939840542291787E-008  6.656638041039924E-001  3.734048524175634E-008  9.020632662355449E-003  4.548070572837822E-001  6.967876795274535E-012
  8.000000000000000E+002  5.834146785155905E-008  6.790094058330830E-001  3.671590724046223E-008  8.862869078140521E-003  4.612581494609214E-001  6.855867779136515E-012
  8.200000000000000E+002  5.733031561032775E-008  6.922659349067729E-001  3.611767467446689E-008  8.711883867383042E-003  4.676067887047566E-001  6.748460767090733E-012
  8.400000000000000E+002  5.636189628286811E-008  7.054357767877452E-001  3.554404683451112E-008  8.567227223688941E-003  4.738564929115965E-001  6.645359045333165E-012
  8.600000000000000E+002  5.543342787227840E-008  7.185212055637412E-001  3.499343675036146E-008  8.428489083244535E-003  4.800105892935671E-001  6.546291609548772E-012
  8.800000000000000E+002  5.454236924722697E-008  7.315243912033000E-001  3.446439439803739E-008  8.295294787409238E-003  4.860722281452567E-001  6.451010396640665E-012
  9.000000000000000E+002  5.368639439722284E-008  7.444474062155831E-001  3.395559207320067E-008  8.167301304085689E-003  4.920443954015422E-001  6.359287869747826E-012
  9.200000000000000E+002  5.286336993518530E-008  7.572922317727946E-001  3.346581161065592E-008  8.044193925430074E-003  4.979299241087924E-001  6.270914904770441E-012
  9.400000000000000E+002  5.207133537828869E-008  7.700607633470467E-001  3.299393318291308E-008  7.925683373095807E-003  5.037315049180107E-001  6.185698935145804E-012
  9.600000000000000E+002  5.130848581397975E-008  7.827548159077226E-001  3.253892545408308E-008  7.811503253348730E-003  5.094516956964582E-001  6.103462318591412E-012
  9.800000000000000E+002  5.057315662043664E-008  7.953761287203236E-001  3.209983690094675E-008  7.701407813545257E-003  5.150929303436863E-001  6.024040895263032E-012
  1.000000000000000E+003  4.986380996218791E-008  8.079263697833642E-001  3.167578814236083E-008  7.595169959014092E-003  5.206575268885181E-001  5.947282711505707E-012
  1.050000000000000E+003  4.820305537612334E-008  8.388776048501836E-001  3.068202423075913E-008  7.346279489638953E-003  5.341271909353127E-001  5.766895557620310E-012
  1.100000000000000E+003  4.667480959565902E-008  8.694265798208726E-001  2.976501507805684E-008  7.117097064349464E-003  5.471792564227762E-001  5.600245540948787E-012
  1.150000000000000E+003  4.526314187278778E-008  8.995935134963605E-001  2.891565309427912E-008  6.905258907107824E-003  5.598386121946274E-001  5.445701871955967E-012
  1.200000000000000E+003  4.395460381135052E-008  9.293969130414653E-001  2.812624116479832E-008  6.708772116472889E-003  5.721285366016409E-001  5.301905277028566E-012
  1.250000000000000E+003  4.273776975686145E-008  9.588537544527568E-001  2.739023220318888E-008  6.525943689973395E-003  5.840704299877956E-001  5.167701173857116E-012
