! time                    int_density             frank_density           perfect_density         vac_density             faulted_density         void_density            
  1.800000000000001E+000  1.103631306583607E-006  8.482801436007504E-003  1.122241707090098E-006  1.555472483337921E-001  4.759444995478260E-003  9.221903250672831E-011
  1.900000000000001E+000  1.090150572107117E-006  8.774938406825181E-003  1.101073460832931E-006  1.567344254200874E-001  4.990630715137706E-003  9.295971498420185E-011
  2.000000000000001E+000  1.078513458661944E-006  9.055538005935867E-003  1.082249089021934E-006  1.576153331511703E-001  5.219213241525781E-003  9.352563355523380E-011
  2.100000000000001E+000  1.068142050724075E-006  9.328096671852417E-003  1.065105173558717E-006  1.582886763510556E-001  5.445693076363305E-003  9.397347957474176E-011
  2.200000000000002E+000  1.058839462897425E-006  9.593478182137311E-003  1.049393577489772E-006  1.587814733213009E-001  5.670061683362255E-003  9.431880178859264E-011
  2.300000000000002E+000  1.050441792512470E-006  9.852449695415178E-003  1.034908573524253E-006  1.591178410637570E-001  5.892315558538597E-003  9.457539543660795E-011
  2.400000000000002E+000  1.042812021992923E-006  1.010568988515015E-002  1.021478922916596E-006  1.593192060633962E-001  6.112456243949702E-003  9.475544604532756E-011
  2.500000000000002E+000  1.035835209576467E-006  1.035379717609425E-002  1.008961483163920E-006  1.594045193610712E-001  6.330490232414454E-003  9.486967231132209E-011
  2.600000000000002E+000  1.029414665926327E-006  1.059729781085270E-002  9.972361500100729E-007  1.593904708873372E-001  6.546428778134009E-003  9.492746539493081E-011
  2.700000000000002E+000  1.023468882359426E-006  1.083665355566214E-002  9.862018157987299E-007  1.592916989718517E-001  6.760287630822508E-003  9.493702243841849E-011
  2.800000000000002E+000  1.017929038503740E-006  1.107226892245149E-002  9.757731113690599E-007  1.591209918953339E-001  6.972086711379696E-003  9.490547277551359E-011
  2.900000000000002E+000  1.012736961733322E-006  1.130449783731273E-002  9.658777590097693E-007  1.588894792012440E-001  7.181849746189802E-003  9.483899584469500E-011
  3.000000000000002E+000  1.007843442904060E-006  1.153364972497425E-002  9.564544071083999E-007  1.586068112090995E-001  7.389603875437484E-003  9.474293025395418E-011
  3.100000000000002E+000  1.003206836308293E-006  1.175999500700860E-002  9.474508483322047E-007  1.582813257726052E-001  7.595379248791509E-003  9.462187378307813E-011
  3.200000000000002E+000  9.987918888796692E-007  1.198377003071095E-002  9.388225460044915E-007  1.579202018140043E-001  7.799208619670130E-003  9.447977436668721E-011
  3.300000000000002E+000  9.945687562728269E-007  1.220518145800917E-002  9.305314102199467E-007  1.575295995543586E-001  8.001126947218872E-003  9.432001229230373E-011
  3.400000000000003E+000  9.905121727682237E-007  1.242441015119059E-002  9.225447778524589E-007  1.571147876613526E-001  8.201171013189961E-003  9.414547398556476E-011
  3.500000000000003E+000  9.866007489081258E-007  1.264161459606104E-002  9.148345601257080E-007  1.566802577643821E-001  8.399379059158519E-003  9.395861785002177E-011
  3.600000000000003E+000  9.828163760009360E-007  1.285693390445815E-002  9.073765286733235E-007  1.562298269527512E-001  8.595790447966158E-003  9.376153269052901E-011
  3.700000000000003E+000  9.791437206036684E-007  1.307049043762106E-002  9.001497166067852E-007  1.557667289871379E-001  8.790445351951556E-003  9.355598928409963E-011
  3.800000000000003E+000  9.755697951436263E-007  1.328239209035882E-002  8.931359154638950E-007  1.552936950262656E-001  8.983384469405000E-003  9.334348567607124E-011
  3.900000000000003E+000  9.720835932141531E-007  1.349273427368086E-002  8.863192523388166E-007  1.548130247079937E-001  9.174648769757422E-003  9.312528677720506E-011
  4.000000000000003E+000  9.686757799523874E-007  1.370160163086049E-002  8.796858342225883E-007  1.543266484338234E-001  9.364279267268343E-003  9.290245882282505E-011
  4.100000000000002E+000  9.653384294070155E-007  1.390906951900765E-002  8.732234487763174E-007  1.538361816941937E-001  9.552316822393292E-003  9.267589923151873E-011
  4.200000000000002E+000  9.620648020234849E-007  1.411520528528230E-002  8.669213125401433E-007  1.533429722441075E-001  9.738801969570658E-003  9.244636237090932E-011
  4.300000000000002E+000  9.588491563799718E-007  1.432006936398481E-002  8.607698590402035E-007  1.528481408989845E-001  9.923774769851247E-003  9.221448170375421E-011
  4.400000000000001E+000  9.556865901477997E-007  1.452371621798425E-002  8.547605604609150E-007  1.523526166729106E-001  1.010727468658283E-002  9.198078875091484E-011
  4.500000000000001E+000  9.525729059603482E-007  1.472619514533199E-002  8.488857775520477E-007  1.518571669286493E-001  1.028934048223890E-002  9.174572926999222E-011
