! time                    visible_void_density    visible_void_diameter   
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  1.000000000000000E-001  0.000000000000000E+000  0.000000000000000E+000
  2.000000000000000E-001  0.000000000000000E+000  0.000000000000000E+000
  3.000000000000000E-001  0.000000000000000E+000  0.000000000000000E+000
  4.000000000000001E-001  0.000000000000000E+000  0.000000000000000E+000
  5.000000000000001E-001 -1.293029819612781E-264  0.000000000000000E+000
  6.000000000000002E-001  9.611516366462656E-251  0.000000000000000E+000
  7.000000000000003E-001  1.498212168785583E-238  0.000000000000000E+000
  8.000000000000004E-001  6.955477874151128E-229  0.000000000000000E+000
  9.000000000000005E-001  7.198781948844206E-221  0.000000000000000E+000
  1.000000000000000E+000  4.497880039783692E-214  0.000000000000000E+000
  1.100000000000001E+000  3.369388168455379E-208  0.000000000000000E+000
  1.200000000000001E+000  5.028280564887439E-203  0.000000000000000E+000
  1.300000000000001E+000  2.465790653610884E-198  0.000000000000000E+000
  1.400000000000001E+000  6.886126028879332E-194  0.000000000000000E+000
  1.500000000000001E+000  1.185698198137575E-189  0.000000000000000E+000
  1.600000000000001E+000  1.017469109647686E-185  0.000000000000000E+000
  1.700000000000001E+000  4.242857615218831E-182  0.000000000000000E+000
  1.800000000000001E+000  9.256006121248252E-179  0.000000000000000E+000
  1.900000000000001E+000  1.149345900209277E-175  0.000000000000000E+000
  2.000000000000001E+000  5.889180693244982E-138  0.000000000000000E+000
  2.100000000000001E+000  1.817043521928158E-135  0.000000000000000E+000
  2.200000000000002E+000  2.468617188419235E-133  0.000000000000000E+000
  2.300000000000002E+000  2.010873657101440E-131  0.000000000000000E+000
  2.400000000000002E+000  1.123687923318860E-129  0.000000000000000E+000
  2.500000000000002E+000  4.658393012372128E-128  0.000000000000000E+000
  2.600000000000002E+000  1.509387998093025E-126  0.000000000000000E+000
  2.700000000000002E+000  3.968831384493901E-125  0.000000000000000E+000
  2.800000000000002E+000  8.713758288662282E-124  0.000000000000000E+000
