! time                    visible_void_density    visible_void_diameter   
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  1.000000000000000E-001  0.000000000000000E+000  0.000000000000000E+000
  2.000000000000000E-001  0.000000000000000E+000  0.000000000000000E+000
  3.000000000000000E-001  0.000000000000000E+000  0.000000000000000E+000
  4.000000000000001E-001  0.000000000000000E+000  0.000000000000000E+000
  5.000000000000001E-001 -1.201967181480093E-264  0.000000000000000E+000
  6.000000000000002E-001  9.631696140356550E-251  0.000000000000000E+000
  7.000000000000003E-001  1.502515212891180E-238  0.000000000000000E+000
  8.000000000000004E-001  6.966114949498084E-229  0.000000000000000E+000
  9.000000000000005E-001  7.208408722911115E-221  0.000000000000000E+000
  1.000000000000000E+000  4.503195235933968E-214  0.000000000000000E+000
  1.100000000000001E+000  3.372944176030266E-208  0.000000000000000E+000
  1.200000000000001E+000  5.033109482107274E-203  0.000000000000000E+000
  1.300000000000001E+000  2.468066918321647E-198  0.000000000000000E+000
  1.400000000000001E+000  6.892541715710071E-194  0.000000000000000E+000
  1.500000000000001E+000  1.186762343380375E-189  0.000000000000000E+000
  1.600000000000001E+000  1.018315671410503E-185  0.000000000000000E+000
  1.700000000000001E+000  4.246101418451853E-182  0.000000000000000E+000
  1.800000000000001E+000  9.262513209574893E-179  0.000000000000000E+000
  1.900000000000001E+000  1.150091068063665E-175  0.000000000000000E+000
  2.000000000000001E+000  5.890914150331145E-138  0.000000000000000E+000
  2.100000000000001E+000  1.817526447082122E-135  0.000000000000000E+000
  2.200000000000002E+000  2.469211791009872E-133  0.000000000000000E+000
  2.300000000000002E+000  2.011313984438557E-131  0.000000000000000E+000
  2.400000000000002E+000  1.123912215093054E-129  0.000000000000000E+000
  2.500000000000002E+000  4.659242532365062E-128  0.000000000000000E+000
  2.600000000000002E+000  1.509639975957281E-126  0.000000000000000E+000
  2.700000000000002E+000  3.969438937524923E-125  0.000000000000000E+000
  2.800000000000002E+000  8.714983245317919E-124  0.000000000000000E+000
