 time    0.0000000000000000     
          -5   1  4.497371814776956E-001
          -4   1  7.405211576991118E-001
          -3   1  1.412966309067994E+000
          -2   1  3.594181142830080E+000
          -1   1  1.899974588521735E+001
 time    80.000000000000000     
          -5   1  5.996495753035941E-001
          -4   1  9.873615435988157E-001
          -3   1  1.883955078757326E+000
          -2   1  4.792241523773439E+000
          -1   1  2.533299451362313E+001
 time    100.00000000000000     
          -5   1  7.495619691294926E-001
          -4   1  1.234201929498519E+000
          -3   1  2.354943848446657E+000
          -2   1  5.990301904716800E+000
          -1   1  3.166624314202891E+001
 time    150.00000000000000     
          -5   1  1.124342953694239E+000
          -4   1  1.851302894247779E+000
          -3   1  3.532415772669986E+000
          -2   1  8.985452857075199E+000
          -1   1  4.749936471304337E+001
 time    200.00000000000000     
          -5   1  1.499123938258986E+000
          -4   1  2.468403858997039E+000
          -3   1  4.709887696893314E+000
          -2   1  1.198060380943360E+001
          -1   1  6.333248628405783E+001
 time    300.00000000000000     
          -5   1  2.248685907388478E+000
          -4   1  3.702605788495559E+000
          -3   1  7.064831545339971E+000
          -2   1  1.797090571415040E+001
          -1   1  9.499872942608674E+001
 time    400.00000000000000     
          -5   1  2.998247876517971E+000
          -4   1  4.936807717994077E+000
          -3   1  9.419775393786628E+000
          -2   1  2.396120761886720E+001
          -1   1  1.266649725681156E+002
 time    600.00000000000000     
          -5   1  4.497371814776956E+000
          -4   1  7.405211576991118E+000
          -3   1  1.412966309067994E+001
          -2   1  3.594181142830080E+001
          -1   1  1.899974588521735E+002
 time    800.00000000000000     
          -5   1  5.996495753035942E+000
          -4   1  9.873615435988155E+000
          -3   1  1.883955078757326E+001
          -2   1  4.792241523773439E+001
          -1   1  2.533299451362313E+002
 time    1000.0000000000000     
          -5   1  7.495619691294928E+000
          -4   1  1.234201929498520E+001
          -3   1  2.354943848446657E+001
          -2   1  5.990301904716799E+001
          -1   1  3.166624314202891E+002
 time    1200.0000000000000     
          -5   1  8.994743629553913E+000
          -4   1  1.481042315398223E+001
          -3   1  2.825932618135989E+001
          -2   1  7.188362285660159E+001
          -1   1  3.799949177043470E+002
 time    1400.0000000000000     
          -5   1  1.049386756781290E+001
          -4   1  1.727882701297927E+001
          -3   1  3.296921387825320E+001
          -2   1  8.386422666603518E+001
          -1   1  4.433274039884048E+002
 time    1600.0000000000000     
          -5   1  1.199299150607188E+001
          -4   1  1.974723087197631E+001
          -3   1  3.767910157514652E+001
          -2   1  9.584483047546878E+001
          -1   1  5.066598902724626E+002
 time    1800.0000000000000     
          -5   1  1.349211544433087E+001
          -4   1  2.221563473097335E+001
          -3   1  4.238898927203982E+001
          -2   1  1.078254342849024E+002
          -1   1  5.699923765565204E+002
 time    2000.0000000000000     
          -5   1  1.499123938258985E+001
          -4   1  2.468403858997039E+001
          -3   1  4.709887696893315E+001
          -2   1  1.198060380943360E+002
          -1   1  6.333248628405784E+002
 time    2200.0000000000000     
          -5   1  1.649036332084884E+001
          -4   1  2.715244244896743E+001
          -3   1  5.180876466582646E+001
          -2   1  1.317866419037696E+002
          -1   1  6.966573491246361E+002
 time    2400.0000000000000     
          -5   1  1.798948725910783E+001
          -4   1  2.962084630796447E+001
          -3   1  5.651865236271977E+001
          -2   1  1.437672457132032E+002
          -1   1  7.599898354086939E+002
 time    2600.0000000000000     
          -5   1  1.948861119736682E+001
          -4   1  3.208925016696151E+001
          -3   1  6.122854005961307E+001
          -2   1  1.557478495226368E+002
          -1   1  8.233223216927518E+002
 time    2800.0000000000000     
          -5   1  2.098773513562580E+001
          -4   1  3.455765402595854E+001
          -3   1  6.593842775650639E+001
