! time                    frank_diameter          perfect_diameter        faulted_diameter        void_diameter           
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  9.999999999999999E-002  4.332279502629295E-001  4.504482934250544E-001  4.620599971197444E-001  2.556650268446931E-001
  2.000000000000000E-001  4.540930170798885E-001  4.547367789739125E-001  4.606539269209629E-001  2.556633145768662E-001
  3.000000000000000E-001  4.676525089062404E-001  4.584673344681862E-001  4.612181472211296E-001  2.556641083806614E-001
  4.000000000000000E-001  4.781455535349347E-001  4.617559675299003E-001  4.627283962368643E-001  2.556653581949725E-001
  4.999999999999999E-001  4.864221871425748E-001  4.647764372328214E-001  4.646325671635645E-001  2.556667040197249E-001
  6.000000000000000E-001  4.933017941174145E-001  4.675426545069593E-001  4.668045952518881E-001  2.556680229045327E-001
  7.000000000000001E-001  4.992255358749281E-001  4.700659000238850E-001  4.691646078585047E-001  2.556692649994979E-001
  8.000000000000002E-001  5.044600386420294E-001  4.723587567006113E-001  4.716575423319580E-001  2.556704088055128E-001
  9.000000000000002E-001  5.091781886574716E-001  4.744349260471407E-001  4.742427390224258E-001  2.556714459097972E-001
  1.000000000000000E+000  5.134972086236009E-001  4.763089225369425E-001  4.768886067774594E-001  2.556723748088029E-001
  1.100000000000000E+000  5.174990026508197E-001  4.779957279939600E-001  4.795697482124835E-001  2.556731979929571E-001
  1.200000000000000E+000  5.212421072387041E-001  4.795104565419996E-001  4.822653311108758E-001  2.556739203670358E-001
  1.300000000000000E+000  5.248182505415847E-001  4.808280504704670E-001  4.850282363397032E-001  2.556745273493496E-001
  1.400000000000001E+000  5.282002835540395E-001  4.820122388539598E-001  4.877477755120173E-001  2.556750521241408E-001
  1.500000000000001E+000  5.314142519237262E-001  4.830754776121607E-001  4.904203623372247E-001  2.556755015622461E-001
  1.600000000000001E+000  5.344806149273874E-001  4.840296186316653E-001  4.930420772774970E-001  2.556758825773942E-001
  1.700000000000001E+000  5.374157709264246E-001  4.848858402073870E-001  4.956092410197924E-001  2.556762019580366E-001
  1.800000000000001E+000  5.402331233470751E-001  4.856545728672462E-001  4.981187110167072E-001  2.556764662218976E-001
  1.900000000000001E+000  5.429438282594944E-001  4.863454616848118E-001  5.005680148409408E-001  2.556766815196600E-001
  2.000000000000001E+000  5.455573214676069E-001  4.869673563085604E-001  5.029553867835098E-001  2.556768535758804E-001
  2.100000000000001E+000  5.480816933774576E-001  4.875283215352052E-001  5.052797476088432E-001  2.556769876579083E-001
  2.200000000000001E+000  5.505239591019339E-001  4.880356626985325E-001  5.075406520243776E-001  2.556770885656238E-001
  2.300000000000001E+000  5.528902565593861E-001  4.884959613507313E-001  5.097382192497483E-001  2.556771606363628E-001
  2.400000000000001E+000  5.551859949800184E-001  4.889151177062709E-001  5.118730564275155E-001  2.556772077606180E-001
  2.500000000000001E+000  5.574159690245121E-001  4.892983971249568E-001  5.139461810485703E-001  2.556772334050754E-001
  2.600000000000001E+000  5.595844487545464E-001  4.896504785577612E-001  5.159589462517258E-001  2.556772406403360E-001
  2.700000000000002E+000  5.616952523192797E-001  4.899755033928960E-001  5.179129713254573E-001  2.556772321712867E-001
  2.800000000000002E+000  5.637518059554589E-001  4.902771235448781E-001  5.198100787101155E-001  2.556772103685934E-001
  2.900000000000002E+000  5.657571943948763E-001  4.905585479474394E-001  5.216522381008263E-001  2.556771773001810E-001
  3.000000000000002E+000  5.677142037851844E-001  4.908225868601154E-001  5.234415177781476E-001  2.556771347618857E-001
  3.100000000000002E+000  5.696253585867369E-001  4.910716935928406E-001  5.251800429768703E-001  2.556770843067028E-001
  3.200000000000002E+000  5.714929534911662E-001  4.913080034045064E-001  5.268699608974452E-001  2.556770272722587E-001
  3.300000000000002E+000  5.733190811371950E-001  4.915333694492898E-001  5.285134118382533E-001  2.556769648062736E-001
  3.400000000000002E+000  5.751056562227055E-001  4.917493957356496E-001  5.301125058581229E-001  2.556768978899074E-001
  3.500000000000002E+000  5.768544364947195E-001  4.919574671325628E-001  5.316693043511653E-001  2.556768273589560E-001
  3.600000000000002E+000  5.785670410183212E-001  4.921587765100963E-001  5.331858059182222E-001  2.556767539229390E-001
  3.800000000000002E+000  5.819094201470351E-001  4.925396070588146E-001  5.361302201858618E-001  2.556765995419790E-001
  4.000000000000003E+000  5.851207680554013E-001  4.929059336735772E-001  5.389302084850179E-001  2.556764406410189E-001
  4.200000000000003E+000  5.882108576338749E-001  4.932616913958771E-001  5.416003156491372E-001  2.556762793426578E-001
  4.400000000000003E+000  5.911882860670907E-001  4.936098374745860E-001  5.441531256103515E-001  2.556761171691492E-001
  4.600000000000003E+000  5.940606792193762E-001  4.939525889255532E-001  5.465995570206100E-001  2.556759551986151E-001
  4.800000000000003E+000  5.968348512372496E-001  4.942916052888739E-001  5.489491082222242E-001  2.556757941841427E-001
  5.000000000000004E+000  5.995169300314644E-001  4.946281288186765E-001  5.512100642677316E-001  2.556756346432270E-001
  5.200000000000004E+000  6.021124568995552E-001  4.949630908158221E-001  5.533896734092836E-001  2.556754769241020E-001
  5.400000000000004E+000  6.046264665472758E-001  4.952971914853788E-001  5.554942979022993E-001  2.556753212543809E-001
  5.600000000000004E+000  6.070635521907439E-001  4.956309594100363E-001  5.575295427113075E-001  2.556751677763745E-001
  5.800000000000004E+000  6.094279192176918E-001  4.959647955444958E-001  5.595003650642235E-001  2.556750165725070E-001
  6.000000000000004E+000  6.117234299852025E-001  4.962990055971196E-001  5.614111674265772E-001  2.556748676834663E-001
  6.200000000000005E+000  6.139536416653887E-001  4.966338237900679E-001  5.632658761960203E-001  2.556747211210720E-001
  6.400000000000005E+000  6.161218385626613E-001  4.969694302748301E-001  5.650680081799621E-001  2.556745768773515E-001
  6.600000000000005E+000  6.182310599708786E-001  4.973059639119161E-001  5.668207266912362E-001  2.556744349309062E-001
  6.800000000000005E+000  6.202841243804247E-001  4.976435316813851E-001  5.685268888742050E-001  2.556742952513610E-001
  7.000000000000005E+000  6.222836506574710E-001  4.979822156532994E-001  5.701890856601988E-001  2.556741578024652E-001
  7.200000000000006E+000  6.242320766805126E-001  4.983220781934957E-001  5.718096755515377E-001  2.556740225442494E-001
  7.400000000000006E+000  6.261316758183830E-001  4.986631658921176E-001  5.733908132516528E-001  2.556738894345241E-001
  7.600000000000006E+000  6.279845715589027E-001  4.990055125647649E-001  5.749344739971395E-001  2.556737584299183E-001
  7.800000000000006E+000  6.297927505407291E-001  4.993491415764541E-001  5.764424743066907E-001  2.556736294866031E-001
  8.000000000000005E+000  6.315580741976459E-001  4.996940676670315E-001  5.779164897409484E-001  2.556735025607893E-001
  8.500000000000005E+000  6.358219860603433E-001  5.005576365799517E-001  5.814990200556518E-001  2.556731955733389E-001
  9.000000000000005E+000  6.398480643069646E-001  5.014287657562707E-001  5.848925644673715E-001  2.556728995992183E-001
  9.500000000000005E+000  6.436586254911588E-001  5.023077782656600E-001  5.881163691762447E-001  2.556726143543629E-001
  1.000000000000001E+001  6.472728921787814E-001  5.031945646822448E-001  5.911868986789743E-001  2.556723393979029E-001
  1.050000000000001E+001  6.507075928956861E-001  5.040888259170836E-001  5.941182524316651E-001  2.556720742506242E-001
  1.100000000000001E+001  6.539773960454254E-001  5.049901777976216E-001  5.969225768215490E-001  2.556718184401003E-001
  1.150000000000001E+001  6.570952447071037E-001  5.058981988155582E-001  5.996104129364758E-001  2.556715715167352E-001
  1.200000000000001E+001  6.600726229521375E-001  5.068124535185780E-001  6.021909763931954E-001  2.556713330583663E-001
  1.250000000000001E+001  6.629197712956065E-001  5.077325049795159E-001  6.046723797711919E-001  2.556711026705024E-001
  1.300000000000001E+001  6.656458630068066E-001  5.086579220009529E-001  6.070618097437314E-001  2.556708799849832E-001
  1.350000000000001E+001  6.682591497082442E-001  5.095882835286433E-001  6.093656691672473E-001  2.556706646581448E-001
  1.400000000000001E+001  6.707670825644892E-001  5.105231814283551E-001  6.115896921078993E-001  2.556704563689017E-001
  1.450000000000001E+001  6.731764138743996E-001  5.114622222179485E-001  6.137390378377396E-001  2.556702548169083E-001
  1.500000000000001E+001  6.754932827954421E-001  5.124050280920132E-001  6.158183683386874E-001  2.556700597208439E-001
  1.550000000000001E+001  6.777232881193862E-001  5.133512374506728E-001  6.178319127448755E-001  2.556698708168438E-001
  1.600000000000001E+001  6.798715504056867E-001  5.143005050750472E-001  6.197835213395509E-001  2.556696878570668E-001
  1.650000000000001E+001  6.819427653095053E-001  5.152525020497867E-001  6.216767111218450E-001  2.556695106083987E-001
  1.700000000000001E+001  6.839412495786101E-001  5.162069155053594E-001  6.235147045117063E-001  2.556693388512750E-001
  1.750000000000001E+001  6.858709809106907E-001  5.171634482335096E-001  6.253004624253466E-001  2.556691723786166E-001
  1.800000000000001E+001  6.877356326405949E-001  5.181218182154683E-001  6.270367126983935E-001  2.556690109948640E-001
  1.850000000000001E+001  6.895386040513106E-001  5.190817580923698E-001  6.287259746382370E-001  2.556688545151036E-001
  1.900000000000001E+001  6.912830469625354E-001  5.200430145998459E-001  6.303705803354743E-001  2.556687027642750E-001
  1.950000000000001E+001  6.929718891384077E-001  5.210053479831395E-001  6.319726932459044E-001  2.556685555764509E-001
  2.000000000000001E+001  6.946078549653597E-001  5.219685314048967E-001  6.335343244612052E-001  2.556684127941833E-001
  2.050000000000001E+001  6.961934837775007E-001  5.229323503546033E-001  6.350573470123028E-001  2.556682742679068E-001
  2.100000000000001E+001  6.977311461468586E-001  5.238966020662233E-001  6.365435084901929E-001  2.556681398553968E-001
  2.200000000000001E+001  7.006770922864662E-001  5.258226751773533E-001  6.394279247884621E-001  2.556678836102121E-001
  2.300000000000001E+001  7.034549756753956E-001  5.277478303070579E-001  6.421804792007385E-001  2.556676418690466E-001
  2.400000000000001E+001  7.060791495332120E-001  5.296713612928788E-001  6.448120117540453E-001  2.556674140090527E-001
  2.500000000000001E+001  7.085623060628701E-001  5.315922282071924E-001  6.473322388934428E-001  2.556671992427047E-001
  2.600000000000001E+001  7.109157347201133E-001  5.335094401726758E-001  6.497497709354805E-001  2.556669968138454E-001
  2.700000000000001E+001  7.131495137659714E-001  5.354221059929890E-001  6.520722660837461E-001  2.556668060217444E-001
