! time                    int_density             frank_density           perfect_density         vac_density             faulted_density         void_density            
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  2.140585232712487E-007  0.000000000000000E+000  0.000000000000000E+000
  9.999999999999999E-002  4.185925715439347E-006  6.795920024900739E-004  5.873630986866412E-006  3.333066628692441E-002  3.751756924271399E-004  1.875828751504904E-011
  2.000000000000000E-001  2.992039785082325E-006  1.337487081402334E-003  3.858961906103972E-006  5.329162217564400E-002  6.962993726190622E-004  3.053958470497207E-011
  3.000000000000000E-001  2.417980066801976E-006  1.971173199019218E-003  3.001803124237037E-006  6.899041602284567E-002  9.937092505287084E-004  3.997559128763483E-011
  4.000000000000000E-001  2.077678285173644E-006  2.575364436130928E-003  2.520528543588092E-006  8.191410580783190E-002  1.275267470335701E-003  4.780235605084178E-011
  4.999999999999999E-001  1.848572513868681E-006  3.152747059328623E-003  2.206165590589637E-006  9.311009891545885E-002  1.547642395323939E-003  5.459896131408417E-011
  6.000000000000000E-001  1.684411527746335E-006  3.702747928320398E-003  1.984666915928313E-006  1.028953041803170E-001  1.813285580059499E-003  6.053558480755831E-011
  7.000000000000001E-001  1.561710595556392E-006  4.225329877792154E-003  1.820443912806787E-006  1.114745828787763E-001  2.073799187001791E-003  6.572901257616776E-011
  8.000000000000002E-001  1.467156731335408E-006  4.720926816209262E-003  1.694149444654115E-006  1.189953045160460E-001  2.330259393105694E-003  7.026815839403981E-011
  9.000000000000002E-001  1.392587193219170E-006  5.190380704298417E-003  1.594299547435952E-006  1.255731702271252E-001  2.583396951026438E-003  7.422590392069799E-011
  1.000000000000000E+000  1.332695057890461E-006  5.634870821574674E-003  1.513617582045193E-006  1.313052484677825E-001  2.833707410152232E-003  7.766498826918317E-011
  1.100000000000000E+000  1.283870405958601E-006  6.055835329040726E-003  1.447254045140536E-006  1.362767639530670E-001  3.081522708571413E-003  8.064106379834455E-011
  1.200000000000000E+000  1.243568189695136E-006  6.454890019076831E-003  1.391844741277435E-006  1.405646556006366E-001  3.327059745002699E-003  8.320432598300106E-011
  1.300000000000000E+000  1.210696438608760E-006  6.829454299014344E-003  1.345804059652862E-006  1.441160701532323E-001  3.569907515470454E-003  8.532805236161382E-011
