! time                    visible_void_density    visible_void_diameter   
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  9.999999999999999E-002  0.000000000000000E+000  0.000000000000000E+000
  2.000000000000000E-001  0.000000000000000E+000  0.000000000000000E+000
  3.000000000000000E-001  0.000000000000000E+000  0.000000000000000E+000
  4.000000000000000E-001  5.613197407853359E-283  0.000000000000000E+000
  4.999999999999999E-001 -1.157078765018131E-264  0.000000000000000E+000
  6.000000000000000E-001  8.757822429246146E-251  0.000000000000000E+000
  7.000000000000001E-001  1.248953216931922E-238  0.000000000000000E+000
  8.000000000000002E-001  5.901259676635745E-229  0.000000000000000E+000
  9.000000000000002E-001  6.238503688190315E-221  0.000000000000000E+000
  1.000000000000000E+000  3.973743832108963E-214  0.000000000000000E+000
  1.100000000000000E+000  3.023589706289185E-208  0.000000000000000E+000
  1.200000000000000E+000  4.555918504807809E-203  0.000000000000000E+000
  1.300000000000000E+000  5.728910434226725E-154  0.000000000000000E+000
  1.400000000000001E+000  8.301794797688384E-150  0.000000000000000E+000
  1.500000000000001E+000  2.899481555141512E-146  0.000000000000000E+000
  1.600000000000001E+000  3.518279436965872E-143  0.000000000000000E+000
  1.700000000000001E+000  1.883904575153151E-140  0.000000000000000E+000
  1.800000000000001E+000  5.270977514517287E-138  0.000000000000000E+000
  1.900000000000001E+000  8.717919200850240E-136  0.000000000000000E+000
  2.000000000000001E+000  9.348266741374108E-134  0.000000000000000E+000
  2.100000000000001E+000  6.974112448240494E-132  0.000000000000000E+000
  2.200000000000001E+000  3.824135105157178E-130  0.000000000000000E+000
  2.300000000000001E+000  1.609672387492132E-128  0.000000000000000E+000
  2.400000000000001E+000  5.386066069971186E-127  0.000000000000000E+000
  2.500000000000001E+000  1.474012180893411E-125  0.000000000000000E+000
  2.600000000000001E+000  3.377792691963121E-124  0.000000000000000E+000
  2.700000000000002E+000  6.609813219825336E-123  0.000000000000000E+000
  2.800000000000002E+000  1.122939439363866E-121  0.000000000000000E+000
  2.900000000000002E+000  1.679770444380015E-120  0.000000000000000E+000
  3.000000000000002E+000  2.239318527233077E-119  0.000000000000000E+000
  3.100000000000002E+000  2.688353995349626E-118  0.000000000000000E+000
  3.200000000000002E+000  2.932937079340115E-117  0.000000000000000E+000
  3.300000000000002E+000  2.930971732702259E-116  0.000000000000000E+000
  3.400000000000002E+000  2.701740666295445E-115  0.000000000000000E+000
  3.500000000000002E+000  2.311405508541779E-114  0.000000000000000E+000
  3.600000000000002E+000  1.845375471294292E-113  0.000000000000000E+000
  3.800000000000002E+000  3.102691692534222E-095  0.000000000000000E+000
  4.000000000000003E+000  2.085822416081186E-093  0.000000000000000E+000
  4.200000000000003E+000  7.017968405126382E-092  0.000000000000000E+000
  4.400000000000003E+000  1.579192239425367E-090  0.000000000000000E+000
  4.600000000000003E+000  2.678109571396249E-089  0.000000000000000E+000
  4.800000000000003E+000  3.655728887754259E-088  0.000000000000000E+000
  5.000000000000004E+000  4.188142021985248E-087  0.000000000000000E+000
  5.200000000000004E+000  4.144991861507825E-086  0.000000000000000E+000
  5.400000000000004E+000  3.619727379369069E-085  0.000000000000000E+000
  5.600000000000004E+000  2.834635406482470E-084  0.000000000000000E+000
  5.800000000000004E+000  2.016118536745945E-083  0.000000000000000E+000
  6.000000000000004E+000  1.315814324821265E-082  0.000000000000000E+000
  6.200000000000005E+000  7.947060668959768E-082  0.000000000000000E+000
  6.400000000000005E+000  4.473281571900078E-081  0.000000000000000E+000
  6.600000000000005E+000  2.360816972842316E-080  0.000000000000000E+000
  6.800000000000005E+000  1.174233037089593E-079  0.000000000000000E+000
  7.000000000000005E+000  5.528973014287558E-079  0.000000000000000E+000
  7.200000000000006E+000  2.474186291891697E-078  0.000000000000000E+000
  7.400000000000006E+000  1.055885630778820E-077  0.000000000000000E+000
  7.600000000000006E+000  4.310512307749645E-077  0.000000000000000E+000
  7.800000000000006E+000  1.687942680132624E-076  0.000000000000000E+000
  8.000000000000005E+000  6.355824232537499E-076  0.000000000000000E+000
  8.500000000000005E+000  2.150655825575175E-065  0.000000000000000E+000
  9.000000000000005E+000  7.098611824550769E-064  0.000000000000000E+000
  9.500000000000005E+000  1.201322360646003E-062  0.000000000000000E+000
  1.000000000000001E+001  1.388971196869531E-061  0.000000000000000E+000
  1.050000000000001E+001  1.233539443025832E-060  0.000000000000000E+000
  1.100000000000001E+001  8.970228777670924E-060  0.000000000000000E+000
  1.150000000000001E+001  5.560608576760781E-059  0.000000000000000E+000
  1.200000000000001E+001  3.020692737137386E-058  0.000000000000000E+000
  1.250000000000001E+001  1.467192270429445E-057  0.000000000000000E+000
  1.300000000000001E+001  6.469812566493179E-057  0.000000000000000E+000
  1.350000000000001E+001  2.621293623299781E-056  0.000000000000000E+000
  1.400000000000001E+001  9.852228065940117E-056  0.000000000000000E+000
  1.450000000000001E+001  3.462363217761944E-055  0.000000000000000E+000
  1.500000000000001E+001  1.145212320247620E-054  0.000000000000000E+000
  1.550000000000001E+001  3.585003844016567E-054  0.000000000000000E+000
  1.600000000000001E+001  1.067210458086007E-053  0.000000000000000E+000
  1.650000000000001E+001  3.033569638989469E-053  0.000000000000000E+000
  1.700000000000001E+001  8.263416956527109E-053  0.000000000000000E+000
  1.750000000000001E+001  2.163899395378535E-052  0.000000000000000E+000
  1.800000000000001E+001  5.462591831247795E-052  0.000000000000000E+000
  1.850000000000001E+001  1.332676357434595E-051  0.000000000000000E+000
  1.900000000000001E+001  3.149068301370517E-051  0.000000000000000E+000
  1.950000000000001E+001  7.221732985805160E-051  0.000000000000000E+000
  2.000000000000001E+001  1.610236947347037E-050  0.000000000000000E+000
  2.050000000000001E+001  3.496565723712363E-050  0.000000000000000E+000
  2.100000000000001E+001  7.405396179343321E-050  0.000000000000000E+000
  2.200000000000001E+001  1.122471782593683E-048  0.000000000000000E+000
  2.300000000000001E+001  8.447017508858337E-048  0.000000000000000E+000
  2.400000000000001E+001  4.581687769119015E-047  0.000000000000000E+000
  2.500000000000001E+001  2.012454635068955E-046  0.000000000000000E+000
  2.600000000000001E+001  7.578363145961883E-046  0.000000000000000E+000
  2.700000000000001E+001  2.530887815697781E-045  0.000000000000000E+000
  2.800000000000001E+001  7.665596817769674E-045  0.000000000000000E+000
  2.900000000000001E+001  2.139447414179228E-044  0.000000000000000E+000
  3.000000000000001E+001  5.567907662070483E-044  0.000000000000000E+000
  3.100000000000001E+001  1.363650543257568E-043  0.000000000000000E+000
  3.200000000000001E+001  3.165964638533972E-043  0.000000000000000E+000
  3.300000000000001E+001  7.009397967345587E-043  0.000000000000000E+000
  3.400000000000001E+001  1.487181262208694E-042  0.000000000000000E+000
  3.500000000000001E+001  3.036352639561114E-042  0.000000000000000E+000
  3.600000000000001E+001  5.986531333898259E-042  0.000000000000000E+000
  3.700000000000001E+001  1.143271677712495E-041  0.000000000000000E+000
  3.800000000000001E+001  2.120401853574733E-041  0.000000000000000E+000
  3.900000000000001E+001  3.828094690535094E-041  0.000000000000000E+000
  4.000000000000001E+001  6.741024406632866E-041  0.000000000000000E+000
  4.200000000000001E+001  3.057856498377186E-040  0.000000000000000E+000
  4.400000000000001E+001  1.078832532151788E-039  0.000000000000000E+000
  4.600000000000001E+001  3.223387880888093E-039  0.000000000000000E+000
  4.800000000000001E+001  8.522633248073029E-039  0.000000000000000E+000
  5.000000000000001E+001  2.048140843741508E-038  0.000000000000000E+000
  5.200000000000001E+001  4.554874021474089E-038  0.000000000000000E+000
  5.400000000000001E+001  9.495433992703863E-038  0.000000000000000E+000
  5.600000000000001E+001  1.873558204231302E-037  0.000000000000000E+000
  5.800000000000001E+001  3.525209353689906E-037  0.000000000000000E+000
  6.000000000000001E+001  6.362927444947823E-037  0.000000000000000E+000
  6.200000000000001E+001  1.107103987957700E-036  0.000000000000000E+000
  6.400000000000000E+001  1.864319148644078E-036  0.000000000000000E+000
  6.600000000000000E+001  3.048688067598730E-036  0.000000000000000E+000
  6.800000000000000E+001  4.855193271077840E-036  0.000000000000000E+000
  7.000000000000000E+001  7.548564405774360E-036  0.000000000000000E+000
  7.200000000000000E+001  1.148171768391201E-035  0.000000000000000E+000
  7.400000000000000E+001  1.711735657108265E-035  0.000000000000000E+000
  7.600000000000000E+001  2.505294284904814E-035  0.000000000000000E+000
  7.800000000000000E+001  3.604921552432599E-035  0.000000000000000E+000
  8.000000000000000E+001  5.106239977958635E-035  0.000000000000000E+000
  8.500000000000000E+001  1.453646249330625E-034  0.000000000000000E+000
  9.000000000000000E+001  3.488360444988922E-034  0.000000000000000E+000
  9.500000000000000E+001  7.431518454022395E-034  0.000000000000000E+000
  1.000000000000000E+002  1.447815025280664E-033  0.000000000000000E+000
  1.050000000000000E+002  2.629168858265381E-033  0.000000000000000E+000
  1.100000000000000E+002  4.509586932272824E-033  0.000000000000000E+000
  1.150000000000000E+002  7.376581794573141E-033  0.000000000000000E+000
  1.200000000000000E+002  1.159160491466300E-032  0.000000000000000E+000
  1.250000000000000E+002  1.759834750945580E-032  0.000000000000000E+000
  1.300000000000000E+002  2.593039015112747E-032  0.000000000000000E+000
  1.350000000000000E+002  3.721808639200750E-032  0.000000000000000E+000
  1.400000000000000E+002  5.219460020272490E-032  0.000000000000000E+000
  1.450000000000000E+002  7.170104784806130E-032  0.000000000000000E+000
  1.500000000000000E+002  9.669072146313534E-032  0.000000000000000E+000
  1.550000000000000E+002  1.282323939537100E-031  0.000000000000000E+000
  1.600000000000000E+002  1.675127230877809E-031  0.000000000000000E+000
  1.650000000000000E+002  2.158377870824263E-031  0.000000000000000E+000
  1.700000000000000E+002  2.746337950147127E-031  0.000000000000000E+000
  1.750000000000000E+002  3.454470234271337E-031  0.000000000000000E+000
  1.800000000000000E+002  4.299430359870703E-031  0.000000000000000E+000
  1.850000000000000E+002  5.299052464066929E-031  0.000000000000000E+000
  1.900000000000000E+002  6.472328864128530E-031  0.000000000000000E+000
  1.950000000000000E+002  7.839384407152864E-031  0.000000000000000E+000
  2.000000000000000E+002  9.421446099540129E-031  0.000000000000000E+000
  2.050000000000000E+002  1.124080860770789E-030  0.000000000000000E+000
  2.100000000000000E+002  1.332079619663806E-030  0.000000000000000E+000
  2.200000000000000E+002  1.875451104472061E-030  0.000000000000000E+000
  2.300000000000000E+002  2.568863399078122E-030  0.000000000000000E+000
  2.400000000000000E+002  3.436223737390966E-030  0.000000000000000E+000
  2.500000000000000E+002  4.502487235434421E-030  0.000000000000000E+000
  2.600000000000000E+002  5.793474744492363E-030  0.000000000000000E+000
  2.700000000000000E+002  7.335698413519848E-030  0.000000000000000E+000
  2.800000000000000E+002  9.156196729406439E-030  0.000000000000000E+000
  2.900000000000000E+002  1.128238017310601E-029  0.000000000000000E+000
  3.000000000000000E+002  1.374188813084347E-029  0.000000000000000E+000
  3.100000000000000E+002  1.656245732076972E-029  0.000000000000000E+000
  3.200000000000000E+002  1.977180171080623E-029  0.000000000000000E+000
  3.300000000000000E+002  2.339750369341891E-029  0.000000000000000E+000
  3.400000000000000E+002  2.746691613205339E-029  0.000000000000000E+000
