! time                    int_density             frank_density           perfect_density         vac_density             faulted_density         void_density            
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  2.140585232712488E+018  0.000000000000000E+000  0.000000000000000E+000
  1.000000000000000E-001  5.646109568594083E+019  6.864882276281130E+021  1.772174821561943E+020  4.746361435625302E+023  3.306511998561325E+021  2.729565420904883E+014
  2.000000000000001E-001  4.837274395090175E+019  1.371696201761542E+022  1.296580071961231E+020  8.801499259114423E+023  5.548384099710775E+021  5.201847628568216E+014
  3.000000000000002E-001  4.303659019953389E+019  2.056283538833920E+022  1.025698919160375E+020  1.254088356956668E+024  7.455145336473891E+021  7.514325753211444E+014
  4.000000000000003E-001  3.890363530074759E+019  2.740418482948883E+022  8.504827934241173E+019  1.603153179342625E+024  9.242637062445707E+021  9.676976659093162E+014
  5.000000000000003E-001  3.552223850893620E+019  3.424235271643243E+022  7.281689162269532E+019  1.932442450268669E+024  1.100695051239697E+022  1.171076049846825E+015
  6.000000000000004E-001  3.267749971352048E+019  4.107805940275653E+022  6.380041689090562E+019  2.244008200375354E+024  1.279286702399690E+022  1.362132267196066E+015
  7.000000000000005E-001  3.023632964645886E+019  4.791155862516136E+022  5.685922747366586E+019  2.536881250134137E+024  1.464028216294835E+022  1.539695250914954E+015
  8.000000000000006E-001  2.811809745831634E+019  5.474354113259093E+022  5.136522310004948E+019  2.814388326234390E+024  1.656164495329381E+022  1.705740348593772E+015
  9.000000000000007E-001  2.626054736124540E+019  6.157428543391625E+022  4.690657507943454E+019  3.077005229232692E+024  1.857095281243937E+022  1.860299677679460E+015
  1.000000000000001E+000  2.461708439262531E+019  6.840400658317918E+022  4.321316848605763E+019  3.325024157761770E+024  2.067952366852652E+022  2.003447635144504E+015
  1.100000000000001E+000  2.315198639811823E+019  7.523287325538121E+022  4.010123874222710E+019  3.558601305598601E+024  2.289606320790111E+022  2.135316714394508E+015
  1.200000000000001E+000  2.183735002838814E+019  8.206101960919949E+022  3.744157357853541E+019  3.777791112526850E+024  2.522671768930703E+022  2.256109926127182E+015
  1.300000000000001E+000  2.065104555515165E+019  8.888855369900434E+022  3.514077379027893E+019  3.982573100251283E+024  2.767512983246816E+022  2.366104448938360E+015
  1.400000000000001E+000  1.957529091490312E+019  9.571556354925949E+022  3.312972034875433E+019  4.172874447979084E+024  3.024253720409899E+022  2.465644161557464E+015
  1.500000000000001E+000  1.859778384821487E+019  1.025421910793434E+023  3.136201238912810E+019  4.350898402616138E+024  3.290814839269364E+022  2.556683738521834E+015
  1.600000000000001E+000  1.770389847307899E+019  1.093684148158770E+023  2.979003013301051E+019  4.514045105899137E+024  3.568961268864192E+022  2.637843301951391E+015
  1.700000000000001E+000  1.688393355311557E+019  1.161942908005243E+023  2.838304335949597E+019  4.662343895321822E+024  3.858199999245773E+022  2.709672279941665E+015
  1.800000000000001E+000  1.612964120329396E+019  1.230198624408846E+023  2.711640843781279E+019  4.795691057126332E+024  4.157992800146748E+022  2.772589546007162E+015
  1.900000000000001E+000  1.543403721855313E+019  1.298451665885660E+023  2.597032984719309E+019  4.914011311631479E+024  4.467686355531343E+022  2.826968140380122E+015
  2.000000000000001E+000  1.479114837276725E+019  1.366702347197420E+023  2.492872610379396E+019  5.017271498756245E+024  4.786555208302306E+022  2.873129153215202E+015
  2.100000000000001E+000  1.419581947568549E+019  1.434950938644138E+023  2.397840392778159E+019  5.105492663907153E+024  5.113839502921859E+022  2.911343990277275E+015
  2.200000000000002E+000  1.364356489955810E+019  1.503197673462388E+023  2.310844399872581E+019  5.178760367496879E+024  5.448776328814747E+022  2.941843254082489E+015
  2.300000000000002E+000  1.313045346400118E+019  1.571442753778283E+023  2.230973228521862E+019  5.237233055892674E+024  5.790624004936620E+022  2.964830174283362E+015
  2.400000000000002E+000  1.265301844659574E+019  1.639686355444748E+023  2.157459280785904E+019  5.281148367932996E+024  6.138679243180981E+022  2.980496226455098E+015
  2.500000000000002E+000  1.220818650902891E+019  1.707928632007478E+023  2.089649428112237E+019  5.310827295230229E+024  6.492287723658857E+022  2.989036695393952E+015
  2.600000000000002E+000  1.179322080120640E+019  1.776169717982451E+023  2.026981495728078E+019  5.326676157587550E+024  6.850849101963033E+022  2.990664377636306E+015
  2.700000000000002E+000  1.140567463489986E+019  1.844409731583183E+023  1.968965692370874E+019  5.329186392762371E+024  7.213817762972691E+022  2.985620228093848E+015
  2.800000000000002E+000  1.104335303326996E+019  1.912648777003245E+023  1.915170360083731E+019  5.318932193701309E+024  7.580700698533457E+022  2.974180398840669E+015
  2.900000000000002E+000  1.070428022564188E+019  1.980886946335734E+023  1.865211391287338E+019  5.296566061846006E+024  7.951053739594297E+022  2.956659675789126E+015
  3.000000000000002E+000  1.038667178173356E+019  2.049124321193954E+023  1.818744561299312E+019  5.262812389069163E+024  8.324477092359859E+022  2.933411710606085E+015
  3.100000000000002E+000  1.008891055642027E+019  2.117360974084698E+023  1.775459997973429E+019  5.218459237668645E+024  8.700610807887396E+022  2.904826647820645E+015
  3.200000000000002E+000  9.809525936270725E+018  2.185596969575966E+023  1.735078095619295E+019  5.164348556580496E+024  9.079130532841000E+022  2.871326793293940E+015
  3.300000000000002E+000  9.547176049217591E+018  2.253832365293498E+023  1.697346339995153E+019  5.101365144907833E+024  9.459743685420771E+022  2.833360921171448E+015
  3.400000000000002E+000  9.300593343822864E+018  2.322067134048084E+023  1.662012111298653E+019  5.029358653438370E+024  9.842428442687688E+022  2.790831297931760E+015
  3.500000000000002E+000  9.068715068649728E+018  2.390301407111963E+023  1.628901582654467E+019  4.950537259787212E+024  1.022665512611713E+023  2.744896112706349E+015
  3.600000000000001E+000  8.850495079726754E+018  2.458535225360478E+023  1.597827130530658E+019  4.865831950768120E+024  1.061221341363290E+023  2.696039191486644E+015
  3.700000000000001E+000  8.644970032823314E+018  2.526768625555633E+023  1.568619679069920E+019  4.776164959484382E+024  1.099891277392188E+023  2.644740816700450E+015
  3.800000000000001E+000  8.451251145203500E+018  2.595001640820766E+023  1.541127010130904E+019  4.682438908816893E+024  1.138658067979944E+023  2.591472169687596E+015
  3.900000000000000E+000  8.268516467996872E+018  2.663234301053352E+023  1.515211957068400E+019  4.585526898853400E+024  1.177506091756799E+023  2.536689878493054E+015
  4.000000000000000E+000  8.096003873596270E+018  2.731466633284452E+023  1.490750748600461E+019  4.486263666464086E+024  1.216421205188810E+023  2.480831050254454E+015
  4.100000000000000E+000  7.933004736983399E+018  2.799698661992050E+023  1.467631504318603E+019  4.385437906927119E+024  1.255390605900304E+023  2.424308920113726E+015
  4.199999999999999E+000  7.778858341294564E+018  2.867930409374655E+023  1.445752883090745E+019  4.283785820749619E+024  1.294402712321601E+023  2.367509181687786E+015
  4.299999999999999E+000  7.632947044267648E+018  2.936161895590745E+023  1.425022882767720E+019  4.181985929271812E+024  1.333447058388353E+023  2.310787034291412E+015
  4.399999999999999E+000  7.494692218121402E+018  3.004393138968953E+023  1.405357785535530E+019  4.080655184231009E+024  1.372514201685725E+023  2.254464963532464E+015
  4.499999999999998E+000  7.363550937518662E+018  3.072624156193250E+023  1.386681239219786E+019  3.980346374865740E+024  1.411595643307094E+023  2.198831255830521E+015
  4.599999999999998E+000  7.239013352236948E+018  3.140854962466798E+023  1.368923461736172E+019  3.881546809855324E+024  1.450683757691347E+023  2.144139230850850E+015
  4.699999999999998E+000  7.120600651577594E+018  3.209085571657531E+023  1.352020554104735E+019  3.784678221474249E+024  1.489771730771441E+023  2.090607158503700E+015
  4.799999999999997E+000  7.007768953259704E+018  3.277315951772747E+023  1.335914947801716E+019  3.690638355757292E+024  1.528850494024110E+023  2.038727010499554E+015
  4.899999999999997E+000  6.900186787030209E+018  3.345546161760162E+023  1.320551080524911E+019  3.599172663474323E+024  1.567916138241570E+023  1.988330075206350E+015
  4.999999999999996E+000  6.797462715452363E+018  3.413776211974123E+023  1.305879520508976E+019  3.510501041591043E+024  1.606964453815698E+023  1.939528491051274E+015
  5.099999999999996E+000  6.699231878690830E+018  3.482006111901817E+023  1.291854712100157E+019  3.424790670768083E+024  1.645991754861462E+023  1.892405665990906E+015
  5.199999999999996E+000  6.605155290880845E+018  3.550235870246404E+023  1.278434706559844E+019  3.342160132474885E+024  1.684994862293158E+023  1.847018811226047E+015
  5.299999999999995E+000  6.514919008057275E+018  3.618465495002086E+023  1.265580847581559E+019  3.262683896256150E+024  1.723971079721064E+023  1.803401521119450E+015
  5.399999999999995E+000  6.428233257930518E+018  3.686694993521894E+023  1.253257488886366E+019  3.186397019334783E+024  1.762918165470763E+023  1.761566401205043E+015
  5.499999999999995E+000  6.344831503464732E+018  3.754924372578914E+023  1.241431739223329E+019  3.113299920476069E+024  1.801834302451336E+023  1.721507699551340E+015
  5.599999999999994E+000  6.264469425678688E+018  3.823153638421566E+023  1.230073231092417E+019  3.043363109088759E+024  1.840718066844495E+023  1.683203891554844E+015
  5.699999999999994E+000  6.186923822378875E+018  3.891382796823481E+023  1.219153910262917E+019  2.976531769935489E+024  1.879568396221090E+023  1.646620171942390E+015
  5.799999999999994E+000  6.111991428652827E+018  3.959611853128450E+023  1.208647843721532E+019  2.912730123202305E+024  1.918384557515352E+023  1.611710815000944E+015
  5.899999999999993E+000  6.039487671906749E+018  4.027840812290911E+023  1.198531044105432E+019  2.851865498427514E+024  1.957166115203166E+023  1.578421372544310E+015
  5.999999999999993E+000  5.969245379080639E+018  4.096069678912339E+023  1.188781308993870E+019  2.793832078353518E+024  1.995912899989013E+023  1.546690687737030E+015
  6.099999999999993E+000  5.901113456537873E+018  4.164298457273975E+023  1.179378073674920E+019  2.738514284708524E+024  2.034624978281168E+023  1.516452711012895E+015
  6.199999999999992E+000  5.834955564204491E+018  4.232527151366167E+023  1.170302276191539E+019  2.685789791959309E+024  2.073302622713403E+023  1.487638111607626E+015
  6.299999999999992E+000  5.770648805088173E+018  4.300755764914684E+023  1.161536233618195E+019  2.635532167046668E+024  2.111946283947570E+023  1.460175684496706E+015
  6.399999999999991E+000  5.708082449650927E+018  4.368984301404319E+023  1.153063528636485E+019  2.587613142984377E+024  2.150556563962914E+023  1.433993557721941E+015
  6.499999999999991E+000  5.647156711971194E+018  4.437212764099984E+023  1.144868905573197E+019  2.541904542025399E+024  2.189134191004508E+023  1.409020209209414E+015
  6.599999999999991E+000  5.587781591536972E+018  4.505441156065638E+023  1.136938175142672E+019  2.498279870002174E+024  2.227679996326155E+023  1.385185305282312E+015
  6.799999999999991E+000  5.472983029157515E+018  4.641897673689254E+023  1.121812032989620E+019  2.418092918458514E+024  2.304653225057711E+023  1.341364695679304E+015
  6.999999999999991E+000  5.363642377585368E+018  4.778353945586769E+023  1.107592251492282E+019  2.344250384790533E+024  2.381516755477772E+023  1.300995233567276E+015
  7.199999999999991E+000  5.259259206868178E+018  4.914809990107211E+023  1.094196875099871E+019  2.276072692494431E+024  2.458278802511224E+023  1.263707515878766E+015
  7.399999999999991E+000  5.159411463964752E+018  5.051265823688353E+023  1.081553811174750E+019  2.212932953816121E+024  2.534947215826438E+023  1.229159977556309E+015
  7.599999999999992E+000  5.063739104724729E+018  5.187721461120257E+023  1.069599426999920E+019  2.154264468340098E+024  2.611529460298455E+023  1.197043802474198E+015
  7.799999999999992E+000  4.971931080800969E+018  5.324176915762832E+023  1.058277339162602E+019  2.099562850644470E+024  2.688032563895888E+023  1.167084338350200E+015
  7.999999999999992E+000  4.883715258756006E+018  5.460632199726776E+023  1.047537395103959E+019  2.048384419698709E+024  2.764463069524111E+023  1.139040252945538E+015
  8.199999999999992E+000  4.798850738095970E+018  5.597087324025311E+023  1.037334815861794E+019  2.000342216053401E+024  2.840827003926749E+023  1.112701315541900E+015
  8.399999999999991E+000  4.717122058869604E+018  5.733542298702493E+023  1.027629473740091E+019  1.955100705766245E+024  2.917129866113887E+023  1.087885440621872E+015
