! time                    int_density             frank_density           perfect_density         vac_density             faulted_density         void_density            
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  2.140585232712487E-007  0.000000000000000E+000  0.000000000000000E+000
  1.000000000000000E-001  5.646109568594082E-006  6.864882276281130E-004  1.772174821561942E-005  4.746361435625302E-002  3.306511998561326E-004  2.729565420904882E-011
  2.000000000000001E-001  4.837274395090174E-006  1.371696201761542E-003  1.296580071961231E-005  8.801499259114424E-002  5.548384099710775E-004  5.201847628568214E-011
  3.000000000000002E-001  4.303659019953389E-006  2.056283538833920E-003  1.025698919160375E-005  1.254088356956668E-001  7.455145336473888E-004  7.514325753211443E-011
  4.000000000000003E-001  3.890363530074759E-006  2.740418482948882E-003  8.504827934241173E-006  1.603153179342625E-001  9.242637062445707E-004  9.676976659093161E-011
  5.000000000000003E-001  3.552223850893619E-006  3.424235271643244E-003  7.281689162269532E-006  1.932442450268669E-001  1.100695051239697E-003  1.171076049846825E-010
  6.000000000000004E-001  3.267749971352047E-006  4.107805940275652E-003  6.380041689090560E-006  2.244008200375353E-001  1.279286702399690E-003  1.362132267196066E-010
  7.000000000000005E-001  3.023632964645885E-006  4.791155862516135E-003  5.685922747366585E-006  2.536881250134137E-001  1.464028216294835E-003  1.539695250914954E-010
  8.000000000000006E-001  2.811809745831633E-006  5.474354113259092E-003  5.136522310004949E-006  2.814388326234389E-001  1.656164495329382E-003  1.705740348593771E-010
  9.000000000000007E-001  2.626054736124540E-006  6.157428543391624E-003  4.690657507943455E-006  3.077005229232691E-001  1.857095281243937E-003  1.860299677679460E-010
  1.000000000000001E+000  2.461708439262531E-006  6.840400658317919E-003  4.321316848605762E-006  3.325024157761771E-001  2.067952366852652E-003  2.003447635144504E-010
  1.100000000000001E+000  2.315198639811822E-006  7.523287325538122E-003  4.010123874222709E-006  3.558601305598599E-001  2.289606320790110E-003  2.135316714394508E-010
  1.200000000000001E+000  2.183735002838814E-006  8.206101960919950E-003  3.744157357853541E-006  3.777791112526849E-001  2.522671768930702E-003  2.256109926127182E-010
  1.300000000000001E+000  2.065104555515165E-006  8.888855369900436E-003  3.514077379027892E-006  3.982573100251282E-001  2.767512983246817E-003  2.366104448938360E-010
  1.400000000000001E+000  1.957529091490312E-006  9.571556354925948E-003  3.312972034875432E-006  4.172874447979085E-001  3.024253720409899E-003  2.465644161557465E-010
  1.500000000000001E+000  1.859778384821487E-006  1.025421910793434E-002  3.136201238912809E-006  4.350898402616138E-001  3.290814839269364E-003  2.556683738521834E-010
  1.600000000000001E+000  1.770389847307899E-006  1.093684148158769E-002  2.979003013301050E-006  4.514045105899137E-001  3.568961268864192E-003  2.637843301951390E-010
  1.700000000000001E+000  1.688393355311557E-006  1.161942908005243E-002  2.838304335949596E-006  4.662343895321821E-001  3.858199999245772E-003  2.709672279941664E-010
  1.800000000000001E+000  1.612964120329396E-006  1.230198624408846E-002  2.711640843781279E-006  4.795691057126332E-001  4.157992800146748E-003  2.772589546007162E-010
  1.900000000000001E+000  1.543403721855313E-006  1.298451665885661E-002  2.597032984719308E-006  4.914011311631479E-001  4.467686355531342E-003  2.826968140380122E-010
  2.000000000000001E+000  1.479114837276724E-006  1.366702347197420E-002  2.492872610379396E-006  5.017271498756244E-001  4.786555208302307E-003  2.873129153215202E-010
  2.100000000000001E+000  1.419581947568549E-006  1.434950938644138E-002  2.397840392778159E-006  5.105492663907153E-001  5.113839502921858E-003  2.911343990277274E-010
  2.200000000000002E+000  1.364356489955810E-006  1.503197673462388E-002  2.310844399872581E-006  5.178760367496877E-001  5.448776328814748E-003  2.941843254082488E-010
  2.300000000000002E+000  1.313045346400118E-006  1.571442753778283E-002  2.230973228521861E-006  5.237233055892674E-001  5.790624004936620E-003  2.964830174283361E-010
  2.400000000000002E+000  1.265301844659573E-006  1.639686355444748E-002  2.157459280785904E-006  5.281148367932995E-001  6.138679243180982E-003  2.980496226455097E-010
  2.500000000000002E+000  1.220818650902891E-006  1.707928632007477E-002  2.089649428112237E-006  5.310827295230228E-001  6.492287723658857E-003  2.989036695393952E-010
  2.600000000000002E+000  1.179322080120639E-006  1.776169717982451E-002  2.026981495728078E-006  5.326676157587549E-001  6.850849101963031E-003  2.990664377636305E-010
  2.700000000000002E+000  1.140567463489985E-006  1.844409731583184E-002  1.968965692370874E-006  5.329186392762372E-001  7.213817762972691E-003  2.985620228093846E-010
  2.800000000000002E+000  1.104335303326996E-006  1.912648777003245E-002  1.915170360083731E-006  5.318932193701308E-001  7.580700698533459E-003  2.974180398840669E-010
  2.900000000000002E+000  1.070428022564188E-006  1.980886946335734E-002  1.865211391287338E-006  5.296566061846005E-001  7.951053739594295E-003  2.956659675789125E-010
  3.000000000000002E+000  1.038667178173357E-006  2.049124321193954E-002  1.818744561299311E-006  5.262812389069161E-001  8.324477092359856E-003  2.933411710606086E-010
  3.100000000000002E+000  1.008891055642026E-006  2.117360974084698E-002  1.775459997973429E-006  5.218459237668645E-001  8.700610807887395E-003  2.904826647820646E-010
  3.200000000000002E+000  9.809525936270726E-007  2.185596969575964E-002  1.735078095619295E-006  5.164348556580494E-001  9.079130532840995E-003  2.871326793293938E-010
  3.300000000000002E+000  9.547176049217589E-007  2.253832365293499E-002  1.697346339995152E-006  5.101365144907832E-001  9.459743685420774E-003  2.833360921171448E-010
  3.400000000000002E+000  9.300593343822864E-007  2.322067134048084E-002  1.662012111298652E-006  5.029358653438369E-001  9.842428442687689E-003  2.790831297931759E-010
  3.500000000000002E+000  9.068715068649728E-007  2.390301407111964E-002  1.628901582654467E-006  4.950537259787210E-001  1.022665512611713E-002  2.744896112706349E-010
  3.600000000000001E+000  8.850495079726753E-007  2.458535225360477E-002  1.597827130530657E-006  4.865831950768118E-001  1.061221341363290E-002  2.696039191486643E-010
  3.700000000000001E+000  8.644970032823313E-007  2.526768625555633E-002  1.568619679069920E-006  4.776164959484382E-001  1.099891277392188E-002  2.644740816700450E-010
  3.800000000000001E+000  8.451251145203498E-007  2.595001640820765E-002  1.541127010130904E-006  4.682438908816892E-001  1.138658067979944E-002  2.591472169687595E-010
  3.900000000000000E+000  8.268516467996871E-007  2.663234301053352E-002  1.515211957068400E-006  4.585526898853399E-001  1.177506091756798E-002  2.536689878493052E-010
  4.000000000000000E+000  8.096003873596270E-007  2.731466633284452E-002  1.490750748600461E-006  4.486263666464085E-001  1.216421205188810E-002  2.480831050254453E-010
  4.100000000000000E+000  7.933004736983398E-007  2.799698661992049E-002  1.467631504318604E-006  4.385437906927119E-001  1.255390605900304E-002  2.424308920113726E-010
  4.199999999999999E+000  7.778858341294565E-007  2.867930409374654E-002  1.445752883090745E-006  4.283785820749618E-001  1.294402712321601E-002  2.367509181687787E-010
  4.299999999999999E+000  7.632947044267647E-007  2.936161895590746E-002  1.425022882767720E-006  4.181985929271812E-001  1.333447058388354E-002  2.310787034291412E-010
  4.399999999999999E+000  7.494692218121401E-007  3.004393138968952E-002  1.405357785535529E-006  4.080655184231009E-001  1.372514201685724E-002  2.254464963532464E-010
  4.499999999999998E+000  7.363550937518663E-007  3.072624156193249E-002  1.386681239219786E-006  3.980346374865739E-001  1.411595643307093E-002  2.198831255830521E-010
  4.599999999999998E+000  7.239013352236949E-007  3.140854962466797E-002  1.368923461736172E-006  3.881546809855325E-001  1.450683757691347E-002  2.144139230850851E-010
  4.699999999999998E+000  7.120600651577594E-007  3.209085571657531E-002  1.352020554104735E-006  3.784678221474248E-001  1.489771730771441E-002  2.090607158503701E-010
  4.799999999999997E+000  7.007768953259705E-007  3.277315951772747E-002  1.335914947801716E-006  3.690638355757291E-001  1.528850494024110E-002  2.038727010499553E-010
  4.899999999999997E+000  6.900186787030207E-007  3.345546161760161E-002  1.320551080524911E-006  3.599172663474324E-001  1.567916138241570E-002  1.988330075206349E-010
  4.999999999999996E+000  6.797462715452362E-007  3.413776211974123E-002  1.305879520508976E-006  3.510501041591043E-001  1.606964453815698E-002  1.939528491051274E-010
  5.099999999999996E+000  6.699231878690829E-007  3.482006111901816E-002  1.291854712100156E-006  3.424790670768083E-001  1.645991754861461E-002  1.892405665990907E-010
  5.199999999999996E+000  6.605155290880844E-007  3.550235870246404E-002  1.278434706559844E-006  3.342160132474885E-001  1.684994862293158E-002  1.847018811226047E-010
  5.299999999999995E+000  6.514919008057276E-007  3.618465495002086E-002  1.265580847581559E-006  3.262683896256151E-001  1.723971079721064E-002  1.803401521119451E-010
  5.399999999999995E+000  6.428233257930516E-007  3.686694993521894E-002  1.253257488886366E-006  3.186397019334782E-001  1.762918165470764E-002  1.761566401205044E-010
  5.499999999999995E+000  6.344831503464731E-007  3.754924372578913E-002  1.241431739223329E-006  3.113299920476069E-001  1.801834302451336E-002  1.721507699551339E-010
  5.599999999999994E+000  6.264469425678689E-007  3.823153638421565E-002  1.230073231092417E-006  3.043363109088758E-001  1.840718066844495E-002  1.683203891554844E-010
  5.699999999999994E+000  6.186923822378874E-007  3.891382796823480E-002  1.219153910262916E-006  2.976531769935489E-001  1.879568396221090E-002  1.646620171942389E-010
  5.799999999999994E+000  6.111991428652827E-007  3.959611853128450E-002  1.208647843721532E-006  2.912730123202305E-001  1.918384557515352E-002  1.611710815000943E-010
  5.899999999999993E+000  6.039487671906750E-007  4.027840812290909E-002  1.198531044105432E-006  2.851865498427514E-001  1.957166115203166E-002  1.578421372544310E-010
  5.999999999999993E+000  5.969245379080640E-007  4.096069678912339E-002  1.188781308993869E-006  2.793832078353518E-001  1.995912899989013E-002  1.546690687737030E-010
