 time    0.0000000000000000     
           4   4  4.214004844167342E-007
 time    5.9999999999999991E-002
           1   4  1.460302444454717E-006
           2   4  9.645024372153809E-007
           3   4  6.815508484577526E-007
           4   4  4.007364806416765E-007
 time    6.4999999999999988E-002
           1   4  1.397790516610025E-006
           2   4  9.241415250772939E-007
           3   4  6.519652274071204E-007
           4   4  3.825199119558703E-007
 time    6.9999999999999993E-002
           1   4  1.341132691307786E-006
           2   4  8.874953189889361E-007
           3   4  6.252803427295205E-007
           4   4  3.663440237933021E-007
 time    7.9999999999999988E-002
           1   4  1.242726297676469E-006
           2   4  8.237230286545835E-007
           3   4  5.792615081993636E-007
           4   4  3.390327110592663E-007
 time    8.9999999999999983E-002
           1   4  1.159542497370353E-006
           2   4  7.697260368214171E-007
           3   4  5.407166174784183E-007
           4   4  3.167380543522779E-007
 time    9.9999999999999978E-002
           1   4  1.088237240892339E-006
           2   4  7.234030451405683E-007
           3   4  5.079729490179414E-007
           4   4  2.982420429774205E-007
 time   0.10999999999999997     
           1   4  1.026394349271057E-006
           2   4  6.832186188631663E-007
           3   4  4.798240756492405E-007
           4   4  2.826937041890729E-007
 time   0.11999999999999997     
           1   4  9.722238274992456E-007
           2   4  6.480273418503163E-007
           3   4  4.553806916725634E-007
           4   4  2.694816104857221E-007
 time   0.12999999999999998     
           1   4  9.243687918957830E-007
           2   4  6.169562612123785E-007
           3   4  4.339720203297952E-007
           4   4  2.581543969714393E-007
 time   0.13999999999999999     
           1   4  8.817802924140735E-007
           2   4  5.893276472924509E-007
           3   4  4.150819994911765E-007
           4   4  2.483711254118890E-007
 time   0.14999999999999999     
           1   4  8.436335527384948E-007
           2   4  5.646067718933235E-007
           3   4  3.983067057577497E-007
           4   4  2.398691460697762E-007
 time   0.16000000000000000     
           1   4  8.092703770089776E-007
           2   4  5.423657016711946E-007
           3   4  3.833251806078544E-007
           4   4  2.324426321749395E-007
 time   0.17999999999999999     
           1   4  7.502433763794766E-007
           2   4  5.042404173060615E-007
           3   4  3.579227176214342E-007
           4   4  2.202790265698987E-007
 time   0.19999999999999998     
           1   4  7.009820211951273E-007
           2   4  4.725302258855291E-007
           3   4  3.370980522432220E-007
           4   4  2.107885864248308E-007
 time   0.21999999999999997     
           1   4  6.592961267495123E-007
           2   4  4.458001578151179E-007
           3   4  3.198002608142609E-007
           4   4  2.033267126862115E-007
 time   0.23999999999999996     
           1   4  6.236102644716801E-007
           2   4  4.230152046228027E-007
           3   4  3.052771382960691E-007
           4   4  1.974386512176133E-007
 time   0.25999999999999995     
           1   4  5.927611014707861E-007
           2   4  4.034097794868545E-007
           3   4  2.929759292561020E-007
           4   4  1.927940987168467E-007
 time   0.27999999999999997     
           1   4  5.658698400120734E-007
           2   4  3.864047324198141E-007
           3   4  2.824807803299393E-007
           4   4  1.891469074955103E-007
 time   0.29999999999999999     
           1   4  5.422595402231709E-007
           2   4  3.715534027953228E-007
           3   4  2.734724431903275E-007
           4   4  1.863095531179422E-007
 time   0.32000000000000001     
           1   4  5.213998452682232E-007
           2   4  3.585054683342800E-007
           3   4  2.657014822115376E-007
           4   4  1.841364008966296E-007
 time   0.34000000000000002     
           1   4  5.028690235512231E-007
           2   4  3.469820746741275E-007
           3   4  2.589699700691808E-007
           4   4  1.825124173448954E-007
 time   0.36000000000000004     
           1   4  4.863272866009322E-007
           2   4  3.367583280582975E-007
           3   4  2.531186826275160E-007
           4   4  1.813453622745782E-007
 time   0.38000000000000006     
           1   4  4.714976435954727E-007
           2   4  3.276507194013095E-007
           3   4  2.480179528505155E-007
           4   4  1.805602697900721E-007
 time   0.40000000000000008     
           1   4  4.581519110993528E-007
           2   4  3.195079271577990E-007
           3   4  2.435610171870387E-007
           4   4  1.800954724706629E-007
 time   0.45000000000000007     
           1   4  4.308054664904878E-007
           2   4  3.030151896143466E-007
           3   4  2.349284520832134E-007
           4   4  1.800729426670707E-007
 time   0.50000000000000011     
           1   4  4.091357359088587E-007
           2   4  2.901633716206407E-007
           3   4  2.286365889430991E-007
           4   4  1.810767360375500E-007
 time   0.55000000000000016     
           1   4  3.917192732743099E-007
           2   4  2.800047400290190E-007
           3   4  2.240209937465078E-007
           4   4  1.827245269063725E-007
 time   0.60000000000000020     
           1   4  3.775580504112593E-007
           2   4  2.718747669283898E-007
           3   4  2.206174182775316E-007
           4   4  1.847503367741355E-007
 time   0.65000000000000024     
           1   4  3.659312699360067E-007
           2   4  2.652945836099973E-007
           3   4  2.180936982218625E-007
           4   4  1.869666964864392E-007
 time   0.70000000000000029     
           1   4  3.563055101120764E-007
           2   4  2.599116781058121E-007
           3   4  2.162084526833146E-007
           4   4  1.892417681682004E-007
 time   0.75000000000000033     
           1   4  3.482780014017945E-007
           2   4  2.554622820349773E-007
           3   4  2.147847713482188E-007
           4   4  1.914845117104137E-007
 time   0.80000000000000038     
           1   4  3.415395057125424E-007
           2   4  2.517465438722236E-007
           3   4  2.136926174614949E-007
           4   4  1.936343547907472E-007
 time   0.85000000000000042     
           1   4  3.358492447403188E-007
           2   4  2.486115532688082E-007
           3   4  2.128365419121368E-007
           4   4  1.956535502880750E-007
 time   0.90000000000000047     
           1   4  3.310174919087321E-007
           2   4  2.459393792817787E-007
           3   4  2.121468027557915E-007
           4   4  1.975212848244794E-007
 time   0.95000000000000051     
           1   4  3.268931926191870E-007
           2   4  2.436384346605828E-007
           3   4  2.115727871537728E-007
           4   4  1.992290464313125E-007
 time    1.0000000000000004     
           1   4  3.233549785626484E-007
           2   4  2.416371257866027E-007
           3   4  2.110780685380494E-007
           4   4  2.007769751390006E-007
 time    1.0500000000000005     
           1   4  3.203045320637632E-007
           2   4  2.398791220814045E-007
           3   4  2.106366715946507E-007
           4   4  2.021710190572977E-007
 time    1.1000000000000005     
           1   4  3.176616143621291E-007
           2   4  2.383198011498600E-007
           3   4  2.102302528117340E-007
           4   4  2.034207612575360E-007
 time    1.1500000000000006     
           1   4  3.153602948206406E-007
           2   4  2.369235627242113E-007
           3   4  2.098459842023679E-007
           4   4  2.045378019431497E-007
 time    1.2000000000000006     
           1   4  3.133460609284601E-007
           2   4  2.356617920852139E-007
           3   4  2.094749786560018E-007
           4   4  2.055345919440988E-007
 time    1.2500000000000007     
           1   4  3.115735829717043E-007
           2   4  2.345113122817944E-007
           3   4  2.091111307673311E-007
           4   4  2.064236242036926E-007
