! time                    int_density             frank_density           perfect_density         vac_density             faulted_density         void_density            
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  2.140585232712487E-007  0.000000000000000E+000  0.000000000000000E+000
  1.000000000000000E-001  4.143447580726616E-006  6.795486389661435E-004  5.778085642860629E-006  3.354100161527891E-002  3.765967194387912E-004  1.887024660047830E-011
  2.000000000000000E-001  2.965198657070056E-006  1.337556447883159E-003  3.809875439186947E-006  5.365471145406460E-002  6.993292565440104E-004  3.073858896009615E-011
  3.000000000000000E-001  2.400147681316533E-006  1.970660512240653E-003  2.971017786753341E-006  6.936622819309976E-002  9.976019478001605E-004  4.018206772410383E-011
  4.000000000000001E-001  2.060318152187061E-006  2.577727755888682E-003  2.493049332140684E-006  8.255197507126277E-002  1.281524359381095E-003  4.816864420215621E-011
  5.000000000000001E-001  1.835681063596069E-006  3.153717703069284E-003  2.185640789712416E-006  9.368956254419579E-002  1.554517638712888E-003  5.492744068553561E-011
  6.000000000000002E-001  1.674435252519318E-006  3.702233889972837E-003  1.968418936407998E-006  1.034224920473793E-001  1.820769480297021E-003  6.083124467223488E-011
  7.000000000000003E-001  1.553757480735130E-006  4.223275933237606E-003  1.807054353036403E-006  1.119527574769603E-001  2.081855769697245E-003  6.599467021927044E-011
  8.000000000000004E-001  1.460670779959828E-006  4.717312623429426E-003  1.682775547924495E-006  1.194266773935461E-001  2.338844339096183E-003  7.050573128230270E-011
  9.000000000000005E-001  1.387200937757073E-006  5.185217844017216E-003  1.584405210482794E-006  1.259596941595978E-001  2.592464672398896E-003  7.443698914515588E-011
  1.000000000000000E+000  1.328154399912113E-006  5.628198643852096E-003  1.504843379183700E-006  1.316489478685029E-001  2.843213863343743E-003  7.785111451046508E-011
  1.100000000000001E+000  1.279993249523457E-006  6.047715876078690E-003  1.439348764299855E-006  1.365798469928833E-001  3.091426456044000E-003  8.080378720351420E-011
  1.200000000000001E+000  1.240220231101271E-006  6.445402503168542E-003  1.384626802450113E-006  1.408295218910938E-001  3.337322283455961E-003  8.334525144018721E-011
  1.300000000000001E+000  1.207021307354582E-006  6.822985960255397E-003  1.338313336162440E-006  1.444686191036173E-001  3.581040142373336E-003  8.552117440439857E-011
  1.400000000000001E+000  1.179047181236687E-006  7.182219963838504E-003  1.298666437687656E-006  1.475622166954953E-001  3.822661958933426E-003  8.737314472357655E-011
  1.500000000000001E+000  1.155274073526635E-006  7.524829034727075E-003  1.264374191971232E-006  1.501702912777502E-001  4.062230358448992E-003  8.893899130852209E-011
  1.600000000000001E+000  1.134911881950591E-006  7.852466770543754E-003  1.234430246139827E-006  1.523479753465530E-001  4.299761542075500E-003  9.025301965593484E-011
  1.700000000000001E+000  1.117341827599304E-006  8.166687153149310E-003  1.208050609606494E-006  1.541457341359956E-001  4.535254755336188E-003  9.134621631218187E-011
  1.800000000000001E+000  1.102073086049648E-006  8.468927110609677E-003  1.184616465107702E-006  1.556095280390874E-001  4.768699241426149E-003  9.224644598898793E-011
  1.900000000000001E+000  1.088711993069434E-006  8.760498107078617E-003  1.163633893531885E-006  1.567809906119170E-001  5.000079315089665E-003  9.297865123473424E-011
  2.000000000000001E+000  1.077175443534524E-006  9.040602793017126E-003  1.144951968347001E-006  1.576479988709742E-001  5.228835992857086E-003  9.353712435349247E-011
  2.100000000000001E+000  1.066890964235062E-006  9.312718224276668E-003  1.127920065578409E-006  1.583088215996773E-001  5.455475479892466E-003  9.397829710740789E-011
  2.200000000000002E+000  1.057663695160182E-006  9.577703783149902E-003  1.112294481455943E-006  1.587904026004401E-001  5.679990531793308E-003  9.431767005240687E-011
