! time                    visible_void_density    visible_void_diameter   
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  1.000000000000000E-001  0.000000000000000E+000  0.000000000000000E+000
  2.000000000000001E-001  0.000000000000000E+000  0.000000000000000E+000
  3.000000000000002E-001  0.000000000000000E+000  0.000000000000000E+000
  4.000000000000003E-001  0.000000000000000E+000  0.000000000000000E+000
  5.000000000000003E-001  2.286059918025946E-094  0.000000000000000E+000
  6.000000000000004E-001  9.445125080181972E-087  0.000000000000000E+000
  7.000000000000005E-001  6.555089342396468E-067  0.000000000000000E+000
  8.000000000000006E-001  4.204934712945234E-062  0.000000000000000E+000
  9.000000000000007E-001  3.761021263835283E-058  0.000000000000000E+000
  1.000000000000001E+000  7.955180619094861E-055  0.000000000000000E+000
  1.100000000000001E+000  4.722598322375398E-052  0.000000000000000E+000
  1.200000000000001E+000 -8.741698622974107E-049  0.000000000000000E+000
  1.300000000000001E+000 -5.063899338781531E-047  0.000000000000000E+000
  1.400000000000001E+000 -1.375209718319493E-044  0.000000000000000E+000
  1.500000000000001E+000 -1.466648828382278E-043  0.000000000000000E+000
  1.600000000000001E+000 -1.939870033864969E-042  0.000000000000000E+000
  1.700000000000001E+000 -2.962153755352378E-041  0.000000000000000E+000
  1.800000000000001E+000 -4.977589374674519E-040  0.000000000000000E+000
  1.900000000000001E+000 -8.688068762609042E-039  0.000000000000000E+000
  2.000000000000001E+000 -1.487980149988662E-037  0.000000000000000E+000
  2.100000000000001E+000 -2.379712880847446E-036  0.000000000000000E+000
  2.200000000000002E+000 -3.420303190251502E-035  0.000000000000000E+000
  2.300000000000002E+000 -4.303387410137166E-034  0.000000000000000E+000
  2.400000000000002E+000 -4.666518731091450E-033  0.000000000000000E+000
  2.500000000000002E+000 -4.329894643208499E-032  0.000000000000000E+000
  2.600000000000002E+000 -3.433582825067495E-031  0.000000000000000E+000
  2.700000000000002E+000 -2.333782973382844E-030  0.000000000000000E+000
  2.800000000000002E+000 -1.367118311171256E-029  0.000000000000000E+000
