! time                    frank_diameter          perfect_diameter        faulted_diameter        void_diameter           
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  1.000000000000000E-001  4.866484817107991E-001  4.264747898487871E-001  4.563384294008372E-001  2.556632617128502E-001
  2.000000000000001E-001  5.467304942231093E-001  4.370859433006413E-001  4.539645295582909E-001  2.556660810999603E-001
  3.000000000000002E-001  5.877156748157991E-001  4.491749741245518E-001  4.548654342500464E-001  2.556714655480826E-001
  4.000000000000003E-001  6.186403154061186E-001  4.623734242516099E-001  4.571270752011216E-001  2.556773218727477E-001
  5.000000000000003E-001  6.427948693710471E-001  4.764047113888817E-001  4.601163118791187E-001  2.556832426074182E-001
  6.000000000000004E-001  6.624054131372332E-001  4.910305875232382E-001  4.636786253540636E-001  2.556890834283129E-001
  7.000000000000005E-001  6.790427843666320E-001  5.060165410145344E-001  4.679251991845893E-001  2.556947378355660E-001
  8.000000000000006E-001  6.930748440366796E-001  5.213389110165570E-001  4.726318035013589E-001  2.557002085239947E-001
  9.000000000000007E-001  7.051019170981528E-001  5.369229429404409E-001  4.778458322713501E-001  2.557054705944225E-001
  1.000000000000001E+000  7.155365818421726E-001  5.527139611231712E-001  4.836029604758386E-001  2.557105047639264E-001
  1.100000000000001E+000  7.246752112579343E-001  5.686700452809106E-001  4.899326582646512E-001  2.557152954459450E-001
  1.200000000000001E+000  7.327382705891720E-001  5.847575183902802E-001  4.968585213946703E-001  2.557198294128179E-001
  1.300000000000001E+000  7.398945164082367E-001  6.009480136565746E-001  5.043970317325009E-001  2.557240951409011E-001
  1.400000000000001E+000  7.462762753293691E-001  6.172165280107681E-001  5.125560438815644E-001  2.557280824815005E-001
  1.500000000000001E+000  7.519659561590305E-001  6.335487094014081E-001  5.210351493919277E-001  2.557318313164562E-001
  1.600000000000001E+000  7.570878282309629E-001  6.499161722089264E-001  5.301804172300005E-001  2.557352820276818E-001
  1.700000000000001E+000  7.617077905935841E-001  6.662993244424961E-001  5.399384689398115E-001  2.557384306569240E-001
  1.800000000000001E+000  7.658832964847668E-001  6.826785937850213E-001  5.502708083243956E-001  2.557412714451440E-001
  1.900000000000001E+000  7.696634794924249E-001  6.990350125490616E-001  5.611319565153886E-001  2.557437997726441E-001
  2.000000000000001E+000  7.730907970100267E-001  7.153503810218188E-001  5.724696118170488E-001  2.557460122923546E-001
  2.100000000000001E+000  7.762022829567518E-001  7.316074180437248E-001  5.842255060573733E-001  2.557479071002409E-001
  2.200000000000002E+000  7.790305176690375E-001  7.477898533966586E-001  5.963366869462920E-001  2.557494839250269E-001
  2.300000000000002E+000  7.816043866962437E-001  7.638824360814196E-001  6.087370053287261E-001  2.557507443171295E-001
  2.400000000000002E+000  7.839496762411167E-001  7.798708659453524E-001  6.213586378237103E-001  2.557516918158295E-001
  2.500000000000002E+000  7.860895383549634E-001  7.957416876953920E-001  6.341335267893319E-001  2.557523320759130E-001
  2.600000000000002E+000  7.880448513948606E-001  8.114822001065082E-001  6.469946705546592E-001  2.557526729394885E-001
  2.700000000000002E+000  7.898344979587312E-001  8.270804225942237E-001  6.598772426176114E-001  2.557527244442812E-001
  2.800000000000002E+000  7.914755807526864E-001  8.425251337335070E-001  6.727195511389149E-001  2.557524987654479E-001
  2.900000000000002E+000  7.929835946162322E-001  8.578059674412553E-001  6.854638626325105E-001  2.557520100929855E-001
  3.000000000000002E+000  7.943725695480746E-001  8.729135352562607E-001  6.980571047289924E-001  2.557512744507058E-001
  3.100000000000002E+000  7.956551954661091E-001  8.878395409017541E-001  7.104514386344636E-001  2.557503094654155E-001
  3.200000000000002E+000  7.968429354701151E-001  9.025768615987830E-001  7.226046654941742E-001  2.557491340966596E-001
  3.300000000000002E+000  7.979461312409160E-001  9.171195826035948E-001  7.344804173798301E-001  2.557477683384154E-001
  3.400000000000002E+000  7.989725839885152E-001  9.314543834978198E-001  7.461321734715363E-001  2.557462099804452E-001
  3.500000000000002E+000  7.999324806715417E-001  9.455850898868223E-001  7.574323697794970E-001  2.557445075855034E-001
  3.600000000000001E+000  8.008333998305786E-001  9.595094062703557E-001  7.683636474496209E-001  2.557426821730183E-001
  3.700000000000001E+000  8.016821398765344E-001  9.732259223925894E-001  7.789122856149212E-001  2.557407544560788E-001
  3.800000000000001E+000  8.024848000623992E-001  9.867340020490256E-001  7.890676059620103E-001  2.557387446158879E-001
  3.900000000000000E+000  8.032468527254356E-001  1.000033685088170E+000  7.988215344746558E-001  2.557366720707576E-001
  4.000000000000000E+000  8.039732071548722E-001  1.013125606642394E+000  8.081683427835308E-001  2.557345552745382E-001
  4.100000000000000E+000  8.046682656182790E-001  1.026010933748724E+000  8.171045495947886E-001  2.557324115459161E-001
