! time                    visible_loop_density    visible_loop_diameter   
  6.099999999999993E+000  1.906681708488164E-002  1.368238477882352E+000
  6.199999999999992E+000  1.944405805184729E-002  1.370332810323099E+000
  6.299999999999992E+000  1.981985253832505E-002  1.372366490473548E+000
  6.399999999999991E+000  2.019437116711168E-002  1.374340902707390E+000
  6.499999999999991E+000  2.056777518126104E-002  1.376257576416080E+000
  6.599999999999991E+000  2.094021642599005E-002  1.378118136667450E+000
  6.799999999999991E+000  2.168247076394001E-002  1.381687102390887E+000
  6.999999999999991E+000  2.242297294515824E-002  1.385049421430390E+000
  7.199999999999991E+000  2.316249479119770E-002  1.388218921284592E+000
  7.399999999999991E+000  2.390170941233978E-002  1.391208822132159E+000
  7.599999999999992E+000  2.464119835033446E-002  1.394031583859012E+000
  7.799999999999992E+000  2.538145962014336E-002  1.396698847759045E+000
  7.999999999999992E+000  2.612291606049735E-002  1.399221435643932E+000
  8.199999999999992E+000  2.686592357080209E-002  1.401609381470921E+000
  8.399999999999991E+000  2.761077895218654E-002  1.403871979368165E+000
  8.599999999999991E+000  2.835772718204732E-002  1.406017838020076E+000
  8.799999999999990E+000  2.910696803560899E-002  1.408054935493084E+000
  8.999999999999989E+000  2.985866202804535E-002  1.409990671291272E+000
  9.199999999999989E+000  3.061293569087726E-002  1.411831914150371E+000
  9.399999999999988E+000  3.136988622115729E-002  1.413585045117390E+000
  9.599999999999987E+000  3.212958555546697E-002  1.415255996047041E+000
  9.799999999999986E+000  3.289208392642014E-002  1.416850283936549E+000
  9.999999999999986E+000  3.365741295986819E-002  1.418373041629863E+000
  1.019999999999999E+001  3.442558836833755E-002  1.419829045427440E+000
  1.039999999999998E+001  3.519661229181005E-002  1.421222740088969E+000
  1.059999999999998E+001  3.597047533174730E-002  1.422558261644786E+000
  1.079999999999998E+001  3.674715831888122E-002  1.423839458356259E+000
  1.099999999999998E+001  3.752663385012267E-002  1.425069910095514E+000
  1.149999999999998E+001  3.949290645009372E-002  1.427956167188259E+000
  1.199999999999998E+001  4.147555402534150E-002  1.430595563146673E+000
  1.249999999999998E+001  4.347353775696004E-002  1.433025373124383E+000
  1.299999999999998E+001  4.548588210295878E-002  1.435276678716058E+000
  1.349999999999998E+001  4.751164507250407E-002  1.437375271611787E+000
  1.399999999999998E+001  4.954991605243323E-002  1.439342536381188E+000
  1.449999999999998E+001  5.159982120888588E-002  1.441196223805191E+000
  1.499999999999998E+001  5.366052922787371E-002  1.442951100330703E+000
  1.549999999999998E+001  5.573125529167296E-002  1.444619483898917E+000
  1.599999999999998E+001  5.781126306365444E-002  1.446211682706313E+000
  1.649999999999998E+001  5.989986502674834E-002  1.447736353397869E+000
  1.699999999999998E+001  6.199642161641811E-002  1.449200793213168E+000
  1.749999999999998E+001  6.410033953472669E-002  1.450611178283099E+000
  1.799999999999998E+001  6.621106954671743E-002  1.451972758123201E+000
  1.849999999999998E+001  6.832810398167828E-002  1.453290014525710E+000
  1.899999999999998E+001  7.045097409861154E-002  1.454566791520848E+000
  1.949999999999998E+001  7.257924742691643E-002  1.455806401823533E+000
  1.999999999999998E+001  7.471252515724891E-002  1.457011714160186E+000
  2.049999999999998E+001  7.685043963105057E-002  1.458185225040549E+000
  2.099999999999998E+001  7.899265195809074E-002  1.459329117865770E+000
  2.149999999999998E+001  8.113884977776649E-002  1.460445311717392E+000
  2.199999999999998E+001  8.328874517046873E-002  1.461535501728360E+000
  2.249999999999998E+001  8.544207271896552E-002  1.462601192577573E+000
  2.299999999999998E+001  8.759858771564084E-002  1.463643726358083E+000
  2.349999999999998E+001  8.975806450891156E-002  1.464664305833189E+000
  2.399999999999998E+001  9.192029498075187E-002  1.465664013903736E+000
  2.449999999999998E+001  9.408508714661591E-002  1.466643829955749E+000
  2.499999999999998E+001  9.625226386891725E-002  1.467604643632742E+000
  2.549999999999998E+001  9.842166167540232E-002  1.468547266476411E+000
  2.599999999999998E+001  1.005931296741321E-001  1.469472441797882E+000
  2.649999999999998E+001  1.027665285572583E-001  1.470380853075939E+000
  2.699999999999998E+001  1.049417296863073E-001  1.471273131125273E+000
  2.799999999999998E+001  1.092987010539776E-001  1.473032392527976E+000
  2.899999999999998E+001  1.136612574085221E-001  1.474731821536438E+000
  2.999999999999998E+001  1.180287057345290E-001  1.476375196439895E+000
  3.099999999999998E+001  1.224004694651676E-001  1.477965898829912E+000
  3.199999999999998E+001  1.267760568437540E-001  1.479506963431098E+000
  3.299999999999999E+001  1.311550469807634E-001  1.481001132586626E+000
  3.399999999999999E+001  1.355370794312259E-001  1.482450900829478E+000
  3.499999999999999E+001  1.399218454981901E-001  1.483858550572113E+000
  3.599999999999999E+001  1.443090808498719E-001  1.485226180891126E+000
  3.699999999999999E+001  1.486985592236882E-001  1.486555730984788E+000
  3.799999999999999E+001  1.530900870425826E-001  1.487848999485825E+000
  3.899999999999999E+001  1.574834988010979E-001  1.489107660516083E+000
  3.999999999999999E+001  1.618786531035048E-001  1.490333277153955E+000
  4.099999999999999E+001  1.662754292563304E-001  1.491527312827311E+000
  4.199999999999999E+001  1.706737243338952E-001  1.492691141027646E+000
  4.299999999999999E+001  1.750734506486853E-001  1.493826053653994E+000
  4.399999999999999E+001  1.794745335691506E-001  1.494933268229560E+000
  4.499999999999999E+001  1.838769096362992E-001  1.496013934184307E+000
  4.599999999999999E+001  1.882805249376806E-001  1.497069138358480E+000
  4.699999999999999E+001  1.926853337033207E-001  1.498099909852522E+000
  4.799999999999999E+001  1.970912970931770E-001  1.499107224325498E+000
  4.899999999999999E+001  2.014983821499116E-001  1.500092007825770E+000
  4.999999999999999E+001  2.059065608943833E-001  1.501055140222765E+000
  5.099999999999999E+001  2.103158095443640E-001  1.501997458296821E+000
  5.199999999999999E+001  2.147261078396568E-001  1.502919758534309E+000
  5.399999999999999E+001  2.235508131675408E-001  1.504724984959116E+000
  5.599999999999999E+001  2.323793881209997E-001  1.506457189292823E+000
  5.799999999999999E+001  2.412117455895271E-001  1.508121776041709E+000
  5.999999999999999E+001  2.500478158367531E-001  1.509723662474523E+000
  6.199999999999999E+001  2.588875367770042E-001  1.511267329976382E+000
  6.399999999999999E+001  2.677308496672554E-001  1.512756870788908E+000
  6.599999999999999E+001  2.765776960611911E-001  1.514196028758641E+000
  6.799999999999999E+001  2.854280155955985E-001  1.515588235014438E+000
  6.999999999999999E+001  2.942817443813189E-001  1.516936639353223E+000
  7.199999999999999E+001  3.031388138423017E-001  1.518244137949453E+000
  7.399999999999999E+001  3.119991498957968E-001  1.519513397881208E+000
  7.599999999999999E+001  3.208626724010947E-001  1.520746878877238E+000
  7.799999999999999E+001  3.297292948267906E-001  1.521946852625373E+000
  7.999999999999999E+001  3.385989241003762E-001  1.523115419935700E+000
  8.199999999999999E+001  3.474714606118711E-001  1.524254526015598E+000
  8.399999999999999E+001  3.563467983474403E-001  1.525365974084154E+000
  8.599999999999999E+001  3.652248251312424E-001  1.526451437527949E+000
  8.799999999999999E+001  3.741054229552248E-001  1.527512470777213E+000
  8.999999999999999E+001  3.829884683778966E-001  1.528550519060252E+000
  9.499999999999999E+001  4.052086224857392E-001  1.531103243723311E+000
  9.999999999999999E+001  4.274388329005167E-001  1.533536784702862E+000
  1.050000000000000E+002  4.496767708556606E-001  1.535867084655534E+000
  1.100000000000000E+002  4.719201097066709E-001  1.538107469263702E+000
  1.150000000000000E+002  4.941665601924189E-001  1.540269115950245E+000
  1.200000000000000E+002  5.164138973133262E-001  1.542361431490654E+000
  1.250000000000000E+002  5.386599784525160E-001  1.544392358332253E+000
  1.300000000000000E+002  5.609027546063882E-001  1.546368624326882E+000
  1.350000000000000E+002  5.831402766613006E-001  1.548295946900591E+000
  1.400000000000000E+002  6.053706983639814E-001  1.550179200276210E+000
  1.450000000000000E+002  6.275922772105321E-001  1.552022552681521E+000
  1.500000000000000E+002  6.498033740657239E-001  1.553829579196482E+000
  1.550000000000000E+002  6.720024519943558E-001  1.555603354856355E+000
  1.600000000000000E+002  6.941880745596747E-001  1.557346531761593E+000
  1.610000000000000E+002  6.986246615511009E-001  1.557685105491129E+000
  1.620000000000000E+002  7.030607082459509E-001  1.558022608069822E+000
  1.640000000000000E+002  7.119305395778174E-001  1.558697668868301E+000
  1.660000000000000E+002  7.207980215364084E-001  1.559368596613379E+000
  1.680000000000000E+002  7.296630732864630E-001  1.560035510339597E+000
  1.700000000000000E+002  7.385256165027653E-001  1.560698522559909E+000
  1.750000000000000E+002  7.606648162967548E-001  1.562362296339227E+000
  1.800000000000000E+002  7.827857727563278E-001  1.564003049113354E+000
  1.850000000000000E+002  8.048875101082243E-001  1.565622093614890E+000
  1.900000000000000E+002  8.269691331992772E-001  1.567220579987660E+000
  1.950000000000000E+002  8.490298243685837E-001  1.568799519118891E+000
  2.000000000000000E+002  8.710688400067237E-001  1.570359802381563E+000
  2.050000000000000E+002  8.930855069618970E-001  1.571902218364903E+000
  2.100000000000000E+002  9.150792189472964E-001  1.573427467091239E+000
  2.150000000000000E+002  9.370494330097391E-001  1.574936172132462E+000
  2.200000000000000E+002  9.589956660684930E-001  1.576428890972715E+000
  2.250000000000000E+002  9.809174915120914E-001  1.577906123906105E+000
  2.300000000000000E+002  1.002814535838399E+000  1.579368321706419E+000
  2.350000000000000E+002  1.024686475330615E+000  1.580815892260502E+000
  2.400000000000000E+002  1.046533032772968E+000  1.582249206318814E+000
  2.450000000000000E+002  1.068353974219975E+000  1.583668602486383E+000
  2.500000000000000E+002  1.090149105840094E+000  1.585074391554090E+000
  2.550000000000000E+002  1.111918270857475E+000  1.586466860253132E+000
  2.600000000000000E+002  1.133661346614842E+000  1.587846274502967E+000
  2.650000000000000E+002  1.155378241777135E+000  1.589212882213970E+000
  2.700000000000000E+002  1.177068893690636E+000  1.590566915699034E+000
  2.800000000000000E+002  1.220343681253822E+000  1.593274366884818E+000
  2.900000000000000E+002  1.263512225412167E+000  1.595931205457180E+000
  3.000000000000000E+002  1.306575085833036E+000  1.598539096369248E+000
  3.100000000000000E+002  1.349533050152056E+000  1.601099581476223E+000
  3.150000000000000E+002  1.370986215750239E+000  1.602348183035207E+000
  3.200000000000000E+002  1.392413681753858E+000  1.603586001881154E+000
  3.250000000000000E+002  1.413815571516937E+000  1.604813185676221E+000
  3.300000000000000E+002  1.435192018780738E+000  1.606029878697129E+000
  3.350000000000000E+002  1.456543166092566E+000  1.607236221934841E+000
  3.400000000000000E+002  1.477869163632384E+000  1.608432353266771E+000
  3.500000000000000E+002  1.520420869530229E+000  1.610818071647907E+000
  3.550000000000000E+002  1.541672067652174E+000  1.611984187539498E+000
  3.600000000000000E+002  1.562898784652647E+000  1.613140616744909E+000
  3.650000000000000E+002  1.584101195124962E+000  1.614287483965128E+000
  3.700000000000000E+002  1.605279477471105E+000  1.615424911986154E+000
  3.800000000000000E+002  1.647540145031801E+000  1.617691880515503E+000
  3.900000000000000E+002  1.689706462291688E+000  1.619921184277966E+000
  3.950000000000000E+002  1.710766427552363E+000  1.621012902503476E+000
  4.000000000000000E+002  1.731803387613767E+000  1.622095882849119E+000
  4.050000000000000E+002  1.752817529389275E+000  1.623170235503516E+000
  4.100000000000000E+002  1.773809040470429E+000  1.624236069282202E+000
  4.200000000000000E+002  1.815702334917783E+000  1.626358834801041E+000
  4.300000000000000E+002  1.857507440569125E+000  1.628447776939769E+000
  4.400000000000000E+002  1.899225880178586E+000  1.630503781850805E+000
  4.500000000000000E+002  1.940859156433571E+000  1.632527706017951E+000
  4.600000000000000E+002  1.982408750840539E+000  1.634520377470238E+000
  4.700000000000000E+002  2.023876122245778E+000  1.636482596770864E+000
  4.800000000000000E+002  2.065262705452259E+000  1.638415137950408E+000
  4.900000000000000E+002  2.106569910027942E+000  1.640318749426610E+000
  5.000000000000000E+002  2.147799119313914E+000  1.642194154917455E+000
  5.100000000000000E+002  2.188951689619641E+000  1.644042054344922E+000
  5.200000000000000E+002  2.230028949587711E+000  1.645863124724831E+000
  5.300000000000000E+002  2.271032199711312E+000  1.647658021037996E+000
  5.400000000000000E+002  2.311962711990921E+000  1.649427377078185E+000
  5.500000000000000E+002  2.352821729720452E+000  1.651171806272667E+000
  5.600000000000000E+002  2.393610467395953E+000  1.652891902471865E+000
  5.700000000000000E+002  2.434330110741351E+000  1.654588240705437E+000
  5.800000000000000E+002  2.474981816845609E+000  1.656261377903288E+000
  5.900000000000000E+002  2.515566714404471E+000  1.657911853581110E+000
  6.000000000000000E+002  2.556085904058333E+000  1.659540190491088E+000
  6.100000000000000E+002  2.596540458816069E+000  1.661146895239273E+000
  6.200000000000000E+002  2.636931424553369E+000  1.662732458871645E+000
  6.300000000000000E+002  2.677259820573473E+000  1.664297357431290E+000
  6.400000000000000E+002  2.717526640218012E+000  1.665842052489105E+000
  6.500000000000000E+002  2.757732851516201E+000  1.667366991650464E+000
  6.600000000000000E+002  2.797879397861405E+000  1.668872609040046E+000
  6.700000000000000E+002  2.837967198705339E+000  1.670359325766771E+000
  6.800000000000000E+002  2.877997150261383E+000  1.671827550370524E+000
  6.900000000000000E+002  2.917970126209879E+000  1.673277679252069E+000
  7.000000000000000E+002  2.957886978399491E+000  1.674710097087335E+000
  7.100000000000000E+002  2.997748537539997E+000  1.676125177226996E+000
  7.200000000000000E+002  3.037555613882803E+000  1.677523282082128E+000
  7.400000000000000E+002  3.116956325593745E+000  1.680288933304405E+000
  7.600000000000000E+002  3.196149671199261E+000  1.682989242722604E+000
  7.700000000000000E+002  3.235695639258171E+000  1.684307153743845E+000
  7.800000000000000E+002  3.275191602524851E+000  1.685610061036076E+000
  7.900000000000000E+002  3.314638245417711E+000  1.686898259453786E+000
  8.000000000000000E+002  3.354036237316348E+000  1.688172035717636E+000
  8.200000000000000E+002  3.432641399649843E+000  1.690692431785311E+000
  8.400000000000000E+002  3.511060785054209E+000  1.693157267344932E+000
  8.600000000000000E+002  3.589299218500591E+000  1.695568655964663E+000
  8.800000000000000E+002  3.667361320992963E+000  1.697928593821754E+000
  9.000000000000000E+002  3.745251522553795E+000  1.700238968259045E+000
  9.200000000000000E+002  3.822974073461001E+000  1.702501565523677E+000
  9.400000000000000E+002  3.900533054421541E+000  1.704718077825405E+000
  9.600000000000000E+002  3.977932385977588E+000  1.706890109783466E+000
  9.800000000000000E+002  4.055175837290945E+000  1.709019184323089E+000
  1.000000000000000E+003  4.132267034370224E+000  1.711106748079874E+000
  1.020000000000000E+003  4.209209467770823E+000  1.713154176364876E+000
  1.040000000000000E+003  4.286006499792516E+000  1.715162777735669E+000
  1.060000000000000E+003  4.362661371205867E+000  1.717133798211375E+000
  1.080000000000000E+003  4.439177207545582E+000  1.719068425163659E+000
  1.100000000000000E+003  4.515557025011111E+000  1.720967790911502E+000
  1.120000000000000E+003  4.591803736011950E+000  1.722832976044790E+000
  1.140000000000000E+003  4.667920154389039E+000  1.724665012499806E+000
  1.160000000000000E+003  4.743909000336695E+000  1.726464886408200E+000
  1.180000000000000E+003  4.819772905043309E+000  1.728233540739455E+000
  1.200000000000000E+003  4.895514415064516E+000  1.729971877755360E+000
  1.220000000000000E+003  4.971135996439808E+000  1.731680761293299E+000
  1.240000000000000E+003  5.046640038562446E+000  1.733361018893527E+000
  1.260000000000000E+003  5.122028857812470E+000  1.735013443783950E+000
  1.280000000000000E+003  5.197304700963154E+000  1.736638796734402E+000
  1.300000000000000E+003  5.272469748372046E+000  1.738237807791063E+000
  1.320000000000000E+003  5.347526116968457E+000  1.739811177900448E+000
  1.340000000000000E+003  5.422475863049754E+000  1.741359580431350E+000
  1.360000000000000E+003  5.497320984899075E+000  1.742883662602253E+000
  1.380000000000000E+003  5.572063425236976E+000  1.744384046820983E+000
  1.400000000000000E+003  5.646705073519242E+000  1.745861331942754E+000
  1.450000000000000E+003  5.832700559268096E+000  1.749485467731956E+000
  1.500000000000000E+003  6.018114472517575E+000  1.752973719920824E+000
  1.510000000000000E+003  6.055174536222390E+000  1.753649131504653E+000
  1.520000000000000E+003  6.092212078424725E+000  1.754319663078036E+000
  1.540000000000000E+003  6.166198316861750E+000  1.755649517135980E+000
  1.560000000000000E+003  6.240097241944992E+000  1.756960355249647E+000
  1.580000000000000E+003  6.313910348395085E+000  1.758252609068455E+000
  1.600000000000000E+003  6.387639093883980E+000  1.759526696052984E+000
  1.620000000000000E+003  6.461284900050031E+000  1.760783020088752E+000
  1.640000000000000E+003  6.534849153613323E+000  1.762021972063494E+000
  1.660000000000000E+003  6.608333207556214E+000  1.763243930410544E+000
  1.680000000000000E+003  6.681738382319933E+000  1.764449261622207E+000
  1.700000000000000E+003  6.755065966974221E+000  1.765638320737663E+000
  1.710000000000000E+003  6.791710580943232E+000  1.766225652702251E+000
  1.720000000000000E+003  6.828336171674878E+000  1.766809072867096E+000
  1.740000000000000E+003  6.901512248981063E+000  1.767966644229637E+000
  1.760000000000000E+003  6.974614424028186E+000  1.769108943689768E+000
  1.780000000000000E+003  7.047643870968765E+000  1.770236285064156E+000
  1.800000000000000E+003  7.120601737219610E+000  1.771348972824996E+000
  1.820000000000000E+003  7.193489144338102E+000  1.772447302491791E+000
  1.840000000000000E+003  7.266307188812823E+000  1.773531560994922E+000
  1.860000000000000E+003  7.339056942804762E+000  1.774602027017625E+000
  1.880000000000000E+003  7.411739454852130E+000  1.775658971319268E+000
  1.900000000000000E+003  7.484355750545295E+000  1.776702657041733E+000
  1.950000000000000E+003  7.665494836760519E+000  1.779268033528559E+000
  2.000000000000000E+003  7.846247142148061E+000  1.781754609233843E+000
  2.010000000000000E+003  7.882382408044958E+000  1.782239779069194E+000
  2.020000000000000E+003  7.918502589644214E+000  1.782722038071349E+000
  2.040000000000000E+003  7.990683338473477E+000  1.783679393935310E+000
  2.060000000000000E+003  8.062805337219368E+000  1.784625358650793E+000
  2.080000000000000E+003  8.134869432467601E+000  1.785560138001769E+000
  2.100000000000000E+003  8.206876453321867E+000  1.786483932587834E+000
  2.150000000000000E+003  8.386547282836634E+000  1.788756009225679E+000
  2.200000000000000E+003  8.565883418787552E+000  1.790962624629426E+000
  2.250000000000000E+003  8.744896281155231E+000  1.793106616947779E+000
  2.300000000000000E+003  8.923596724234734E+000  1.795190653465136E+000
  2.350000000000000E+003  9.101995070618857E+000  1.797217244746128E+000
  2.400000000000000E+003  9.280101140329696E+000  1.799188757203070E+000
  2.450000000000000E+003  9.457924277484226E+000  1.801107424315248E+000
  2.500000000000000E+003  9.635473375669152E+000  1.802975356654997E+000
  2.550000000000000E+003  9.812756902434614E+000  1.804794550870003E+000
  2.600000000000000E+003  9.989782922905801E+000  1.806566897766019E+000
  2.650000000000000E+003  1.016655912236058E+001  1.808294189618810E+000
  2.700000000000000E+003  1.034309282761947E+001  1.809978126823414E+000
  2.750000000000000E+003  1.051939102715586E+001  1.811620323967936E+000
  2.800000000000000E+003  1.069546038990622E+001  1.813222315401317E+000
  2.850000000000000E+003  1.087130728281756E+001  1.814785560350860E+000
  2.900000000000000E+003  1.104693778720587E+001  1.816311447635252E+000
  2.950000000000000E+003  1.122235771401684E+001  1.817801300011714E+000
  3.000000000000000E+003  1.139757261808430E+001  1.819256378190760E+000
  3.050000000000000E+003  1.157258781147753E+001  1.820677884548216E+000
  3.100000000000000E+003  1.174740837602056E+001  1.822066966561056E+000
  3.150000000000000E+003  1.192203917505707E+001  1.823424719991057E+000
  3.200000000000000E+003  1.209648486452531E+001  1.824752191838029E+000
  3.250000000000000E+003  1.227074990339918E+001  1.826050383082317E+000
  3.300000000000000E+003  1.244483856354444E+001  1.827320251234461E+000
  3.350000000000000E+003  1.261875493903306E+001  1.828562712708235E+000
  3.400000000000000E+003  1.279250295495380E+001  1.829778645031745E+000
  3.450000000000000E+003  1.296608637575286E+001  1.830968888909900E+000
  3.500000000000000E+003  1.313950881313488E+001  1.832134250150356E+000
  3.550000000000000E+003  1.331277373355200E+001  1.833275501463902E+000
  3.600000000000000E+003  1.348588446530558E+001  1.834393384149233E+000
  3.650000000000000E+003  1.365884420528359E+001  1.835488609671198E+000
  3.700000000000000E+003  1.383165602535440E+001  1.836561861140741E+000
  3.750000000000000E+003  1.400432287843643E+001  1.837613794704067E+000
  3.800000000000000E+003  1.417684760426110E+001  1.838645040847866E+000
  3.850000000000000E+003  1.434923293484603E+001  1.839656205626826E+000
  3.900000000000000E+003  1.452148149969350E+001  1.840647871819166E+000
  4.000000000000000E+003  1.486544829652153E+001  1.842578955586013E+000
  4.100000000000000E+003  1.520890341674594E+001  1.844437997200562E+000
  4.150000000000000E+003  1.538050598257071E+001  1.845340007836283E+000
  4.200000000000000E+003  1.555198567642624E+001  1.846225586484028E+000
  4.250000000000000E+003  1.572334454899329E+001  1.847095179555257E+000
  4.300000000000000E+003  1.589458458004126E+001  1.847949217576033E+000
  4.350000000000000E+003  1.606570768048557E+001  1.848788115864649E+000
  4.400000000000000E+003  1.623671569504788E+001  1.849612275191892E+000
  4.500000000000000E+003  1.657828305013180E+001  1.851220569589372E+000
  4.600000000000000E+003  1.691941495948139E+001  1.852774077855869E+000
  4.700000000000000E+003  1.726012387570168E+001  1.854275567402860E+000
  4.750000000000000E+003  1.743037458352338E+001  1.855006535216132E+000
  4.800000000000000E+003  1.760052297902842E+001  1.855725512495105E+000
  4.850000000000000E+003  1.777057045936246E+001  1.856432792203556E+000
  4.900000000000000E+003  1.794051838107063E+001  1.857128657731595E+000
  5.000000000000000E+003  1.828002456327593E+001  1.858489046058474E+000
  5.100000000000000E+003  1.861915097197187E+001  1.859806761810471E+000
  5.200000000000000E+003  1.895790699856110E+001  1.861083778694305E+000
  5.300000000000000E+003  1.929630158583252E+001  1.862321946129570E+000
  5.400000000000000E+003  1.963434326393005E+001  1.863522998750492E+000
  5.500000000000000E+003  1.997204018000596E+001  1.864688565181882E+000
  5.600000000000000E+003  2.030940012451459E+001  1.865820176070104E+000
  5.700000000000000E+003  2.064643055564102E+001  1.866919271386410E+000
  5.800000000000000E+003  2.098313862238630E+001  1.867987207061195E+000
  5.900000000000000E+003  2.131953118634879E+001  1.869025261022460E+000
  6.000000000000000E+003  2.165561484209386E+001  1.870034638709074E+000
  6.100000000000000E+003  2.199139593601610E+001  1.871016478120263E+000
  6.200000000000000E+003  2.232688058365861E+001  1.871971854452618E+000
  6.300000000000000E+003  2.266207468551298E+001  1.872901784367499E+000
  6.400000000000000E+003  2.299698394136720E+001  1.873807229924892E+000
  6.500000000000000E+003  2.333161386329523E+001  1.874689102214648E+000
  6.600000000000000E+003  2.366596978739636E+001  1.875548264712009E+000
  6.700000000000000E+003  2.400005688439747E+001  1.876385536381111E+000
  6.800000000000000E+003  2.433388016923005E+001  1.877201694547602E+000
  6.900000000000000E+003  2.466744450968875E+001  1.877997477559327E+000
  7.000000000000000E+003  2.500075463427111E+001  1.878773587252215E+000
  7.100000000000000E+003  2.533381513928909E+001  1.879530691236919E+000
  7.200000000000000E+003  2.566663049533474E+001  1.880269425020355E+000
  7.300000000000000E+003  2.599920505317347E+001  1.880990393975071E+000
  7.400000000000000E+003  2.633154304912982E+001  1.881694175168308E+000
  7.500000000000000E+003  2.666364861002429E+001  1.882381319061542E+000
  7.600000000000000E+003  2.699552575771144E+001  1.883052351090557E+000
  7.700000000000000E+003  2.732717841326484E+001  1.883707773135134E+000
  7.800000000000000E+003  2.765861040084834E+001  1.884348064886829E+000
  7.900000000000000E+003  2.798982545130841E+001  1.884973685122587E+000
  8.000000000000000E+003  2.832082720551859E+001  1.885585072891329E+000
  8.100000000000000E+003  2.865161921750279E+001  1.886182648620089E+000
  8.200000000000000E+003  2.898220495736117E+001  1.886766815145785E+000
  8.300000000000000E+003  2.931258781402015E+001  1.887337958678157E+000
