! time                    visible_loop_density    visible_loop_diameter   
  3.250000000000000E+002  7.050947631261215E-005  1.142590713563266E+000
  3.255000000000000E+002  7.071943043573827E-005  1.142667817570475E+000
  3.256000000000000E+002  7.076143127917188E-005  1.142683199553615E+000
  3.258000000000000E+002  7.084547272766428E-005  1.142713973355647E+000
  3.260000000000000E+002  7.092955383525204E-005  1.142744738652427E+000
  3.265000000000000E+002  7.114000540196464E-005  1.142821735833710E+000
  3.270000000000000E+002  7.135070499925937E-005  1.142898679447770E+000
  3.275000000000000E+002  7.156165240697820E-005  1.142975570198697E+000
  3.276000000000000E+002  7.160385176790641E-005  1.142990909955701E+000
  3.278000000000000E+002  7.168829005349410E-005  1.143021599133075E+000
  3.280000000000000E+002  7.177276788069985E-005  1.143052279887311E+000
  3.285000000000000E+002  7.198420933577783E-005  1.143129064498504E+000
  3.290000000000000E+002  7.219589722475088E-005  1.143205795846699E+000
  3.295000000000000E+002  7.240783135396832E-005  1.143282474359490E+000
  3.296000000000000E+002  7.245022804390941E-005  1.143297772032769E+000
  3.298000000000000E+002  7.253506074388480E-005  1.143328376920902E+000
  3.300000000000000E+002  7.261993285668432E-005  1.143358973532996E+000
  3.305000000000000E+002  7.283235825292324E-005  1.143435546360998E+000
  3.306000000000000E+002  7.287485312204086E-005  1.143450823113445E+000
  3.308000000000000E+002  7.295988214008899E-005  1.143481386036028E+000
  3.310000000000000E+002  7.304495036860727E-005  1.143511940564121E+000
  3.315000000000000E+002  7.325786550939840E-005  1.143588407886205E+000
  3.316000000000000E+002  7.330045832593916E-005  1.143603663696728E+000
  3.318000000000000E+002  7.338568295443429E-005  1.143634184682132E+000
  3.320000000000000E+002  7.347094675576184E-005  1.143664697340055E+000
  3.321000000000000E+002  7.351358841688604E-005  1.143679942740624E+000
  3.322000000000000E+002  7.355623984947280E-005  1.143695186031729E+000
  3.324000000000000E+002  7.364158172125120E-005  1.143725681979460E+000
  3.326000000000000E+002  7.372696259845326E-005  1.143756169633911E+000
  3.328000000000000E+002  7.381238245554266E-005  1.143786648886029E+000
  3.330000000000000E+002  7.389784127952735E-005  1.143817119787174E+000
  3.331000000000000E+002  7.394058042486742E-005  1.143832344318870E+000
  3.332000000000000E+002  7.398332929645721E-005  1.143847566779512E+000
  3.334000000000000E+002  7.406886591443649E-005  1.143878021019346E+000
  3.336000000000000E+002  7.415444140416416E-005  1.143908466848421E+000
  3.338000000000000E+002  7.424005581635881E-005  1.143938904396337E+000
  3.340000000000000E+002  7.432570905384296E-005  1.143969333629443E+000
  3.341000000000000E+002  7.436854529251357E-005  1.143984537410236E+000
  3.342000000000000E+002  7.441139131991969E-005  1.143999739103930E+000
  3.344000000000000E+002  7.449712218228222E-005  1.144030151677325E+000
  3.346000000000000E+002  7.458289185066146E-005  1.144060555943658E+000
  3.348000000000000E+002  7.466870028265871E-005  1.144090951974977E+000
  3.350000000000000E+002  7.475454738699810E-005  1.144121339631335E+000
  3.355000000000000E+002  7.496940677500526E-005  1.144197387561669E+000
  3.360000000000000E+002  7.518450719223995E-005  1.144273382719089E+000
  3.361000000000000E+002  7.522753699742453E-005  1.144288544968678E+000
  3.362000000000000E+002  7.527057648126027E-005  1.144303705171946E+000
  3.364000000000000E+002  7.535669396749664E-005  1.144334034625771E+000
  3.366000000000000E+002  7.544284998070533E-005  1.144364355746837E+000
  3.368000000000000E+002  7.552904449271705E-005  1.144394668590389E+000
  3.370000000000000E+002  7.561527748715306E-005  1.144424973165650E+000
  3.375000000000000E+002  7.583110022336697E-005  1.144500812353072E+000
  3.380000000000000E+002  7.604716310001768E-005  1.144576599437325E+000
  3.381000000000000E+002  7.609038523038954E-005  1.144591720311505E+000
  3.382000000000000E+002  7.613361694359869E-005  1.144606839127625E+000
  3.384000000000000E+002  7.622011880205612E-005  1.144637085757747E+000
  3.386000000000000E+002  7.630665884424855E-005  1.144667324065962E+000
  3.388000000000000E+002  7.639323731988201E-005  1.144697554182436E+000
  3.390000000000000E+002  7.647985389128118E-005  1.144727776000721E+000
  3.395000000000000E+002  7.669663408863853E-005  1.144803407272587E+000
  3.400000000000000E+002  7.691365272038729E-005  1.144878986630450E+000
  3.405000000000000E+002  7.713090937008237E-005  1.144954514095034E+000
  3.406000000000000E+002  7.717437021670654E-005  1.144969583494397E+000
  3.408000000000000E+002  7.726133000210506E-005  1.144999731021042E+000
  3.410000000000000E+002  7.734832779036421E-005  1.145029870354265E+000
  3.415000000000000E+002  7.756605959174812E-005  1.145105294414790E+000
  3.420000000000000E+002  7.778402839355883E-005  1.145180666809407E+000
  3.421000000000000E+002  7.782763162051534E-005  1.145195705413335E+000
  3.422000000000000E+002  7.787124432497417E-005  1.145210741978753E+000
  3.424000000000000E+002  7.795850755092159E-005  1.145240823776407E+000
  3.426000000000000E+002  7.804580863663017E-005  1.145270897380929E+000
  3.428000000000000E+002  7.813314752955588E-005  1.145300962794550E+000
  3.430000000000000E+002  7.822052419419737E-005  1.145331020042241E+000
  3.435000000000000E+002  7.843920178589272E-005  1.145406237814715E+000
  3.440000000000000E+002  7.865811487252162E-005  1.145481404028861E+000
  3.441000000000000E+002  7.870190689848887E-005  1.145496401759519E+000
  3.442000000000000E+002  7.874570834614658E-005  1.145511397449632E+000
  3.444000000000000E+002  7.883334887080175E-005  1.145541397358032E+000
  3.446000000000000E+002  7.892102698366716E-005  1.145571389122312E+000
  3.448000000000000E+002  7.900874266222137E-005  1.145601372726106E+000
  3.450000000000000E+002  7.909649588937751E-005  1.145631348188356E+000
  3.455000000000000E+002  7.931611341721128E-005  1.145706360496459E+000
  3.460000000000000E+002  7.953596498822969E-005  1.145781321416600E+000
  3.461000000000000E+002  7.957994466460345E-005  1.145796278427804E+000
  3.462000000000000E+002  7.962393370138444E-005  1.145811233402872E+000
  3.464000000000000E+002  7.971194911503586E-005  1.145841151795878E+000
  3.466000000000000E+002  7.980000190024572E-005  1.145871062059146E+000
  3.468000000000000E+002  7.988809206175276E-005  1.145900964172589E+000
  3.470000000000000E+002  7.997621955539650E-005  1.145930858166465E+000
  3.475000000000000E+002  8.019677118296287E-005  1.146005665791494E+000
  3.480000000000000E+002  8.041755548006196E-005  1.146080422374067E+000
