! time                    visible_void_density    visible_void_diameter   
  0.000000000000000E+000  7.845461600677299E-005  4.035591442362354E+000
  0.000000000000000E+000  7.845461600677299E-005  4.035591442362354E+000
  1.000000000000000E-001  7.845397708688551E-005  4.035475033432482E+000
  2.000000000000001E-001  7.845363022538832E-005  4.035352564760393E+000
  3.000000000000002E-001  7.845330909128695E-005  4.035231953241426E+000
  4.000000000000002E-001  7.845297921997805E-005  4.035113690449707E+000
  5.000000000000003E-001  7.845264689261252E-005  4.034997193368068E+000
  6.000000000000004E-001  7.845232137753473E-005  4.034882189684500E+000
  7.000000000000005E-001  7.845200608656105E-005  4.034768247998706E+000
  8.000000000000006E-001  7.845170247865143E-005  4.034655272060482E+000
  9.000000000000007E-001  7.845141084519407E-005  4.034543219038231E+000
  1.000000000000001E+000  7.845113084791739E-005  4.034432074526271E+000
  1.100000000000001E+000  7.845086184311032E-005  4.034321838095225E+000
  1.200000000000001E+000  7.845060534057240E-005  4.034212747695137E+000
  1.300000000000001E+000  7.845035792341849E-005  4.034104582288878E+000
  1.400000000000001E+000  7.845011887649515E-005  4.033997347421372E+000
  1.500000000000001E+000  7.844988754153016E-005  4.033891047014356E+000
  1.600000000000001E+000  7.844966331979692E-005  4.033785683228245E+000
  1.700000000000001E+000  7.844944567055839E-005  4.033681256498483E+000
  1.800000000000001E+000  7.844923410735544E-005  4.033577765661024E+000
  1.900000000000001E+000  7.844902819334647E-005  4.033475208117475E+000
  2.000000000000001E+000  7.844882753638595E-005  4.033373580011898E+000
  2.100000000000001E+000  7.844863178422044E-005  4.033272876403844E+000
  2.200000000000002E+000  7.844844061999724E-005  4.033173091429781E+000
  2.300000000000002E+000  7.844825375817241E-005  4.033074218449330E+000
  2.400000000000002E+000  7.844807094084366E-005  4.032976250175256E+000
  2.500000000000002E+000  7.844789193449928E-005  4.032879178787564E+000
  2.600000000000002E+000  7.844771652715600E-005  4.032782996032672E+000
  2.700000000000002E+000  7.844754452585140E-005  4.032687693309085E+000
  2.800000000000002E+000  7.844737575445268E-005  4.032593261740992E+000
  2.900000000000002E+000  7.844721005174549E-005  4.032499692241248E+000
  3.000000000000002E+000  7.844704726976799E-005  4.032406975565096E+000
  3.200000000000002E+000  7.844673239586225E-005  4.032224885135473E+000
  3.400000000000003E+000  7.844642733205122E-005  4.032046061109964E+000
  3.600000000000003E+000  7.844613131432571E-005  4.031870427746096E+000
  3.800000000000003E+000  7.844584367385833E-005  4.031697910175269E+000
  4.000000000000003E+000  7.844556382099279E-005  4.031528434744972E+000
  4.200000000000003E+000  7.844529123259499E-005  4.031361929256505E+000
  4.400000000000003E+000  7.844502544190996E-005  4.031198323124939E+000
  4.600000000000003E+000  7.844476603033641E-005  4.031037547481517E+000
  4.800000000000003E+000  7.844451262069337E-005  4.030879535233411E+000
  5.000000000000004E+000  7.844426487165928E-005  4.030724221092090E+000
  5.200000000000004E+000  7.844402247314369E-005  4.030571541578563E+000
  5.400000000000004E+000  7.844378514240448E-005  4.030421435011781E+000
  5.600000000000004E+000  7.844355262076913E-005  4.030273841484772E+000
  5.800000000000004E+000  7.844332467084706E-005  4.030128702832048E+000
  6.000000000000004E+000  7.844310107414567E-005  4.029985962590853E+000
  6.200000000000005E+000  7.844288162902013E-005  4.029845565958215E+000
  6.400000000000005E+000  7.844266614890103E-005  4.029707459745313E+000
  6.600000000000005E+000  7.844245446075523E-005  4.029571592330223E+000
  6.800000000000005E+000  7.844224640374305E-005  4.029437913609899E+000
  7.000000000000005E+000  7.844204182804194E-005  4.029306374952025E+000
  7.200000000000006E+000  7.844184059381273E-005  4.029176929147162E+000
  7.400000000000006E+000  7.844164257028656E-005  4.029049530361590E+000
  7.600000000000006E+000  7.844144763495732E-005  4.028924134091037E+000
  7.800000000000006E+000  7.844125567286372E-005  4.028800697115527E+000
  8.000000000000005E+000  7.844106657595008E-005  4.028679177455436E+000
  8.200000000000005E+000  7.844088024249520E-005  4.028559534328849E+000
  8.400000000000004E+000  7.844069657660079E-005  4.028441728110264E+000
  8.600000000000003E+000  7.844051548773170E-005  4.028325720290700E+000
  8.800000000000002E+000  7.844033689030233E-005  4.028211473439159E+000
  9.000000000000002E+000  7.844016070330323E-005  4.028098951165480E+000
  9.500000000000002E+000  7.843973424592889E-005  4.027827934639889E+000
  1.000000000000000E+001  7.843932078999090E-005  4.027566702421106E+000
  1.050000000000000E+001  7.843891944337855E-005  4.027314783453557E+000
  1.100000000000000E+001  7.843852940883400E-005  4.027071736646703E+000
  1.150000000000000E+001  7.843814997003719E-005  4.026837148462768E+000
  1.200000000000000E+001  7.843778048061425E-005  4.026610630758599E+000
  1.250000000000000E+001  7.843742035504162E-005  4.026391818831439E+000
  1.300000000000000E+001  7.843706906101725E-005  4.026180369644202E+000
  1.350000000000000E+001  7.843672611301527E-005  4.025975960211227E+000
  1.400000000000000E+001  7.843639106680720E-005  4.025778286127963E+000
  1.450000000000000E+001  7.843606351477808E-005  4.025587060229915E+000
  1.500000000000000E+001  7.843574308190196E-005  4.025402011367780E+000
  1.550000000000000E+001  7.843542942226620E-005  4.025222883287178E+000
  1.600000000000000E+001  7.843512221605625E-005  4.025049433602651E+000
  1.650000000000000E+001  7.843482116692820E-005  4.024881432856758E+000
  1.700000000000000E+001  7.843452599971032E-005  4.024718663656021E+000
  1.750000000000000E+001  7.843423645838393E-005  4.024560919876485E+000
  1.800000000000000E+001  7.843395230430373E-005  4.024408005932353E+000
  1.850000000000000E+001  7.843367331462351E-005  4.024259736101809E+000
  1.900000000000000E+001  7.843339928089936E-005  4.024115933904874E+000
  1.950000000000000E+001  7.843313000784565E-005  4.023976431528605E+000
  2.000000000000000E+001  7.843286531222518E-005  4.023841069295372E+000
  2.050000000000000E+001  7.843260502185501E-005  4.023709695170512E+000
  2.100000000000000E+001  7.843234897471437E-005  4.023582164305905E+000
  2.150000000000000E+001  7.843209701814196E-005  4.023458338616417E+000
  2.200000000000000E+001  7.843184900811177E-005  4.023338086386461E+000
  2.250000000000000E+001  7.843160480857866E-005  4.023221281904125E+000
  2.300000000000000E+001  7.843136429088528E-005  4.023107805120659E+000
  2.350000000000000E+001  7.843112733322371E-005  4.022997541333235E+000
  2.400000000000000E+001  7.843089382014597E-005  4.022890380889098E+000
  2.450000000000000E+001  7.843066364211768E-005  4.022786218909467E+000
  2.500000000000000E+001  7.843043669511085E-005  4.022684955031597E+000
  2.550000000000000E+001  7.843021288023124E-005  4.022586493167628E+000
  2.600000000000000E+001  7.842999210337725E-005  4.022490741278937E+000
  2.650000000000000E+001  7.842977427492681E-005  4.022397611164815E+000
  2.700000000000000E+001  7.842955930944974E-005  4.022307018264414E+000
  2.750000000000000E+001  7.842934712544313E-005  4.022218881470979E+000
  2.800000000000000E+001  7.842913764508731E-005  4.022133122957497E+000
  2.850000000000000E+001  7.842893079402087E-005  4.022049668012896E+000
  2.900000000000000E+001  7.842872650113271E-005  4.021968444888089E+000
  3.000000000000000E+001  7.842832766961806E-005  4.021814428357649E+000
  3.100000000000000E+001  7.842793809851984E-005  4.021668342516588E+000
  3.200000000000000E+001  7.842755733815811E-005  4.021529725909172E+000
  3.300000000000000E+001  7.842718497316293E-005  4.021398150407979E+000
  3.400000000000000E+001  7.842682061872180E-005  4.021273218266087E+000
  3.500000000000000E+001  7.842646391756430E-005  4.021154559501781E+000
  3.600000000000000E+001  7.842611453732426E-005  4.021041829550764E+000
  3.700000000000000E+001  7.842577216821294E-005  4.020934707153113E+000
  3.800000000000000E+001  7.842543652095976E-005  4.020832892447759E+000
  3.900000000000000E+001  7.842510732498451E-005  4.020736105250987E+000
  4.000000000000000E+001  7.842478432677095E-005  4.020644083498398E+000
  4.100000000000000E+001  7.842446728841529E-005  4.020556581832434E+000
  4.200000000000000E+001  7.842415598632753E-005  4.020473370319727E+000
  4.300000000000000E+001  7.842385021006738E-005  4.020394233284499E+000
  4.400000000000000E+001  7.842354976129696E-005  4.020318968245912E+000
  4.500000000000000E+001  7.842325445283814E-005  4.020247384948614E+000
  4.600000000000000E+001  7.842296410782049E-005  4.020179304477137E+000
  4.700000000000000E+001  7.842267855891087E-005  4.020114558445685E+000
  4.800000000000000E+001  7.842239764761467E-005  4.020052988255976E+000
  4.900000000000000E+001  7.842212122364102E-005  4.019994444416509E+000
  5.000000000000000E+001  7.842184914432499E-005  4.019938785917410E+000
  5.100000000000000E+001  7.842158127410081E-005  4.019885879655630E+000
  5.200000000000000E+001  7.842131748402057E-005  4.019835599905796E+000
  5.400000000000000E+001  7.842080537909395E-005  4.019744695539207E+000
  5.600000000000000E+001  7.842030786778012E-005  4.019662620229907E+000
  5.800000000000000E+001  7.841982415336644E-005  4.019588632500616E+000
  6.000000000000000E+001  7.841935350553380E-005  4.019522064188389E+000
