! time                    frank_diameter          perfect_diameter        faulted_diameter        void_diameter           
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  4.035482754078670E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  4.035482754078670E+000
  1.000000000000000E-001  3.805805757008098E-001  4.020050908212733E-001  4.746789916850532E-001  4.035340678743645E+000
  2.000000000000001E-001  3.830373932198747E-001  4.024686298217670E-001  4.753934432181664E-001  4.035204441340916E+000
  3.000000000000002E-001  3.854166023030662E-001  4.026527311941427E-001  4.764119580582275E-001  4.035071257837899E+000
  4.000000000000002E-001  3.877032505781934E-001  4.027390967826251E-001  4.774866004135371E-001  4.034940157109102E+000
  5.000000000000003E-001  3.898988750440229E-001  4.027896866656426E-001  4.785523267195808E-001  4.034810754737561E+000
  6.000000000000004E-001  3.921022922964629E-001  4.028258013034013E-001  4.796485091529006E-001  4.034683121560663E+000
  7.000000000000005E-001  3.942132116939517E-001  4.028572201168913E-001  4.807148998580602E-001  4.034556950804720E+000
  8.000000000000006E-001  3.962497634415524E-001  4.028864858335587E-001  4.817602528508308E-001  4.034432200656504E+000
  9.000000000000007E-001  3.982228580171957E-001  4.029146656792749E-001  4.827896673075996E-001  4.034308838637309E+000
  1.000000000000001E+000  4.001396548544476E-001  4.029422004602600E-001  4.838060932541046E-001  4.034186836809947E+000
  1.100000000000001E+000  4.020051896910148E-001  4.029692677622046E-001  4.848111860598825E-001  4.034066169607006E+000
  1.200000000000001E+000  4.038711825450259E-001  4.029958001863091E-001  4.858410573769426E-001  4.033947133324134E+000
  1.300000000000001E+000  4.056814324806545E-001  4.030219630829541E-001  4.868542484397384E-001  4.033829374546207E+000
  1.400000000000001E+000  4.074410166935375E-001  4.030477644253329E-001  4.878523079374441E-001  4.033712871081405E+000
  1.500000000000001E+000  4.091539254028645E-001  4.030732086351921E-001  4.888363142812776E-001  4.033597601325133E+000
  1.600000000000001E+000  4.108233944098356E-001  4.030982992592946E-001  4.898070452515026E-001  4.033483544221940E+000
  1.700000000000001E+000  4.124521213509603E-001  4.031230400232411E-001  4.907650840205408E-001  4.033370679239965E+000
  1.800000000000001E+000  4.140424100529046E-001  4.031474351860334E-001  4.917108865552585E-001  4.033258986351836E+000
  1.900000000000001E+000  4.155962690710177E-001  4.031714895953825E-001  4.926448250203251E-001  4.033148446018860E+000
  2.000000000000001E+000  4.171154802756581E-001  4.031952086268740E-001  4.935672159881028E-001  4.033039039176974E+000
  2.100000000000001E+000  4.186016474300938E-001  4.032185980877998E-001  4.944783388855128E-001  4.032930747223597E+000
  2.200000000000002E+000  4.200562311560416E-001  4.032416641190935E-001  4.953784480930337E-001  4.032823552005000E+000
  2.300000000000002E+000  4.214805744930739E-001  4.032644131074903E-001  4.962677808786705E-001  4.032717435804017E+000
  2.400000000000002E+000  4.228759218708510E-001  4.032868516109183E-001  4.971465625810664E-001  4.032612381327968E+000
