! time                    visible_loop_density    visible_loop_diameter   
  1.680000000000000E+004  2.813184449226300E+000  1.554624073365407E+000
  1.700000000000000E+004  2.832626892561038E+000  1.555721408498167E+000
  1.720000000000000E+004  2.851960479302106E+000  1.556803727734140E+000
  1.740000000000000E+004  2.871187316118862E+000  1.557871325015291E+000
  1.760000000000000E+004  2.890309450512565E+000  1.558924485586706E+000
  1.780000000000000E+004  2.909328873032560E+000  1.559963486352295E+000
  1.800000000000000E+004  2.928247519387105E+000  1.560988596212085E+000
  1.820000000000000E+004  2.947067272454855E+000  1.562000076382236E+000
  1.840000000000000E+004  2.965789964202791E+000  1.562998180698844E+000
  1.860000000000000E+004  2.984417377515802E+000  1.563983155906518E+000
  1.880000000000000E+004  3.002951247942943E+000  1.564955241932629E+000
  1.900000000000000E+004  3.021393265364942E+000  1.565914672148111E+000
  1.920000000000000E+004  3.039745075587323E+000  1.566861673615580E+000
  1.940000000000000E+004  3.058008281863139E+000  1.567796467325508E+000
  1.960000000000000E+004  3.076184446349135E+000  1.568719268421178E+000
  1.980000000000000E+004  3.094275091498874E+000  1.569630286413014E+000
  2.000000000000000E+004  3.112281701396149E+000  1.570529725382912E+000
