! time                    visible_loop_density    visible_loop_diameter   
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  1.000000000000000E-001  3.287996800016302E-006  1.083196812583978E+000
  2.000000000000000E-001  1.179323309817638E-005  1.092184193119822E+000
  3.000000000000000E-001  2.417985310765486E-005  1.098633409443947E+000
  4.000000000000001E-001  3.937225787674928E-005  1.103504509778458E+000
  5.000000000000001E-001  5.701426093947998E-005  1.107756313637397E+000
  6.000000000000002E-001  7.623736823786589E-005  1.111219302242008E+000
  7.000000000000003E-001  9.663586633875727E-005  1.114136540832865E+000
  8.000000000000004E-001  1.178971665175009E-004  1.116650640900529E+000
  9.000000000000005E-001  1.397822907898734E-004  1.118854244457471E+000
  1.000000000000000E+000  1.621113049827357E-004  1.120811822365278E+000
  1.100000000000001E+000  1.847517354926786E-004  1.122570505787404E+000
  1.200000000000001E+000  2.076090559789774E-004  1.124166029121200E+000
  1.300000000000001E+000  2.306187749876343E-004  1.125626242450737E+000
  1.400000000000001E+000  2.537398477788712E-004  1.126973312306617E+000
  1.500000000000001E+000  2.769492195273478E-004  1.128225167553674E+000
  1.600000000000001E+000  3.002373455607218E-004  1.129396487582993E+000
  1.700000000000001E+000  3.236045548708479E-004  1.130499400599032E+000
  1.800000000000001E+000  3.470581370577490E-004  1.131543991351286E+000
  1.900000000000001E+000  3.706100443032374E-004  1.132538679702071E+000
  2.000000000000001E+000  3.943221724767755E-004  1.133511251025349E+000
  2.100000000000001E+000  4.181809925012380E-004  1.134445813440818E+000
  2.200000000000002E+000  4.422001082710906E-004  1.135347312702929E+000
  2.300000000000002E+000  4.663932580226852E-004  1.136219845118556E+000
  2.400000000000002E+000  4.907738357427269E-004  1.137066799073637E+000
  2.500000000000002E+000  5.153545564142295E-004  1.137890971798082E+000
  2.600000000000002E+000  5.401472323475286E-004  1.138694667267012E+000
  2.700000000000002E+000  5.651626344640462E-004  1.139479779094038E+000
  2.800000000000002E+000  5.904104180022337E-004  1.140247861011145E+000
  2.900000000000002E+000  6.158990966799140E-004  1.141000186771258E+000
  3.000000000000002E+000  6.416360529507489E-004  1.141737800868283E+000
  3.100000000000002E+000  6.676275747681819E-004  1.142461561219480E+000
  3.200000000000002E+000  6.938789113747345E-004  1.143172174812382E+000
  3.300000000000002E+000  7.203943422222033E-004  1.143870227229119E+000
  3.400000000000003E+000  7.471772543344973E-004  1.144556206892841E+000
  3.500000000000003E+000  7.742302243586985E-004  1.145230524816705E+000
  3.600000000000003E+000  8.015551022933172E-004  1.145893530568223E+000
  3.700000000000003E+000  8.291530944931203E-004  1.146545525089291E+000
  3.800000000000003E+000  8.570248440653024E-004  1.147186770936304E+000
  3.900000000000003E+000  8.851705072155819E-004  1.147817500428444E+000
  4.000000000000003E+000  9.135898244886181E-004  1.148437922118189E+000
  4.100000000000002E+000  9.422821861824424E-004  1.149048225928975E+000
  4.200000000000002E+000  9.712466915054276E-004  1.149648587242258E+000
  4.300000000000002E+000  1.000482201289210E-003  1.150239170161118E+000
  4.400000000000001E+000  1.029987384274074E-003  1.150820130130238E+000
  4.500000000000001E+000  1.059760757146937E-003  1.151391616052517E+000
  4.600000000000001E+000  1.089800718639066E-003  1.151953772010121E+000
  4.700000000000000E+000  1.120105578084312E-003  1.152506738671796E+000
  4.800000000000000E+000  1.150673578902666E-003  1.153050654447920E+000
  5.000000000000000E+000  1.212854692837522E-003  1.154130825405637E+000
  5.200000000000000E+000  1.276065221408671E-003  1.155174224141496E+000
  5.400000000000000E+000  1.340289478341277E-003  1.156182247609507E+000
  5.600000000000001E+000  1.405511799992873E-003  1.157156289534154E+000
  5.699999999999998E+000  1.438268232356393E-003  1.157618303586826E+000
  5.799999999999998E+000  1.471308576328449E-003  1.158075160109129E+000
  5.899999999999998E+000  1.504652158783310E-003  1.158527952658158E+000
  5.999999999999997E+000  1.538236165376710E-003  1.158973429373902E+000
  6.199999999999998E+000  1.606354952262460E-003  1.159854782162476E+000
  6.399999999999998E+000  1.675408852774659E-003  1.160707590916948E+000
  6.599999999999998E+000  1.745381853621080E-003  1.161533235294840E+000
  6.799999999999998E+000  1.816257607177216E-003  1.162333071345738E+000
  6.999999999999998E+000  1.888019449954059E-003  1.163108425174920E+000
  7.199999999999998E+000  1.960650425843047E-003  1.163860587050646E+000
  7.399999999999999E+000  2.034133315732099E-003  1.164590806193620E+000
  7.599999999999999E+000  2.108450673275388E-003  1.165300286400064E+000
  7.799999999999999E+000  2.183584865712446E-003  1.165990182570312E+000
  7.999999999999999E+000  2.259518118264900E-003  1.166661598151079E+000
  8.199999999999999E+000  2.336232560573409E-003  1.167315583452822E+000
  8.399999999999999E+000  2.413710273743101E-003  1.167953134771934E+000
  8.599999999999998E+000  2.491933336760100E-003  1.168575194228575E+000
  8.799999999999997E+000  2.570883871272207E-003  1.169182650221740E+000
  8.999999999999996E+000  2.650544083960606E-003  1.169776338401369E+000
  9.199999999999996E+000  2.730896305947469E-003  1.170357043060604E+000
  9.399999999999995E+000  2.811923028876299E-003  1.170925498858036E+000
  9.599999999999994E+000  2.893606937463615E-003  1.171482392788484E+000
  9.799999999999994E+000  2.975930938451911E-003  1.172028366330589E+000
  9.999999999999993E+000  3.058878185996590E-003  1.172564017709393E+000
  1.049999999999999E+001  3.269915134191559E-003  1.173897174240547E+000
  1.099999999999999E+001  3.484383354462442E-003  1.175174170374089E+000
  1.149999999999999E+001  3.702052587621456E-003  1.176401689221021E+000
  1.199999999999999E+001  3.922704512115025E-003  1.177585222857350E+000
  1.249999999999999E+001  4.146134079538371E-003  1.178729324783173E+000
  1.299999999999999E+001  4.372149589643192E-003  1.179837796309651E+000
  1.349999999999999E+001  4.600572266639472E-003  1.180913830410355E+000
  1.399999999999999E+001  4.831235633342455E-003  1.181960125378435E+000
  1.449999999999999E+001  5.063984806255738E-003  1.182978975672845E+000
  1.499999999999999E+001  5.298675767644609E-003  1.183972344949729E+000
