! time                    visible_void_density    visible_void_diameter   
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  1.000000000000000E-001  0.000000000000000E+000  0.000000000000000E+000
  2.000000000000000E-001  0.000000000000000E+000  0.000000000000000E+000
  3.000000000000000E-001  0.000000000000000E+000  0.000000000000000E+000
  4.000000000000001E-001  0.000000000000000E+000  0.000000000000000E+000
  5.000000000000001E-001 -3.245794649936672E-264  0.000000000000000E+000
  6.000000000000002E-001  2.382276029111986E-250  0.000000000000000E+000
  7.000000000000003E-001  3.535823099292584E-238  0.000000000000000E+000
  8.000000000000004E-001  1.479140607916207E-228  0.000000000000000E+000
  9.000000000000005E-001  1.398873606161990E-220  0.000000000000000E+000
  1.000000000000000E+000  8.115470827971628E-214  0.000000000000000E+000
  1.100000000000001E+000  5.719943706962129E-208  0.000000000000000E+000
  1.200000000000001E+000  8.154399481989512E-203  0.000000000000000E+000
  1.300000000000001E+000  3.937662841133386E-198  0.000000000000000E+000
  1.400000000000001E+000  1.109439366075326E-193  0.000000000000000E+000
  1.500000000000001E+000  1.885062568617060E-189  0.000000000000000E+000
  1.600000000000001E+000  1.570180042198445E-185  0.000000000000000E+000
  1.700000000000001E+000  6.344820313093973E-182  0.000000000000000E+000
  1.800000000000001E+000  1.344615129028560E-178  0.000000000000000E+000
  1.900000000000001E+000  1.626942862929100E-175  0.000000000000000E+000
  2.000000000000001E+000  7.057095347592567E-138  0.000000000000000E+000
  2.100000000000001E+000  2.147530855616582E-135  0.000000000000000E+000
  2.200000000000002E+000  2.882627111985015E-133  0.000000000000000E+000
  2.300000000000002E+000  2.323294182423821E-131  0.000000000000000E+000
  2.400000000000002E+000  1.286086483189004E-129  0.000000000000000E+000
  2.500000000000002E+000  5.286939558998204E-128  0.000000000000000E+000
  2.600000000000002E+000  1.700147025779259E-126  0.000000000000000E+000
  2.700000000000002E+000  4.440036856616952E-125  0.000000000000000E+000
  2.800000000000002E+000  9.688257198532823E-124  0.000000000000000E+000
