! time                    visible_void_density    visible_void_diameter   
  0.000000000000000E+000  7.845461600677301E-005  4.035591442362353E+000
  0.000000000000000E+000  7.845461600677301E-005  4.035591442362353E+000
  1.000000000000000E-001  7.842693976573624E-005  4.032997333691074E+000
  2.000000000000000E-001  7.841290229290658E-005  4.031719573326082E+000
  3.000000000000000E-001  7.840290754828212E-005  4.030797107787921E+000
  4.000000000000001E-001  7.839503916391329E-005  4.030048364504016E+000
  5.000000000000001E-001  7.838874986268716E-005  4.029420593461028E+000
  6.000000000000002E-001  7.838343498037348E-005  4.028863561410502E+000
  7.000000000000003E-001  7.837887384674041E-005  4.028359323934476E+000
  8.000000000000004E-001  7.837491431942744E-005  4.027896246973686E+000
  9.000000000000005E-001  7.837144539355725E-005  4.027466368583481E+000
  1.000000000000000E+000  7.836838265079457E-005  4.027064007694277E+000
  1.100000000000001E+000  7.836565988772800E-005  4.026684971729792E+000
  1.200000000000001E+000  7.836322398202339E-005  4.026326077971009E+000
  1.300000000000001E+000  7.836103157177914E-005  4.025984850797388E+000
  1.400000000000001E+000  7.835904680710031E-005  4.025659322982373E+000
  1.500000000000001E+000  7.835723976571677E-005  4.025347901296244E+000
  1.600000000000001E+000  7.835558529683105E-005  4.025049273293427E+000
  1.700000000000001E+000  7.835408948568530E-005  4.024764999264208E+000
  1.800000000000001E+000  7.835270068170349E-005  4.024491165447398E+000
  1.900000000000001E+000  7.835140492009131E-005  4.024227029142866E+000
  2.000000000000001E+000  7.835019024008323E-005  4.023971941398146E+000
  2.100000000000001E+000  7.834904638645118E-005  4.023725330201533E+000
  2.200000000000002E+000  7.834796456020565E-005  4.023486687420081E+000
  2.300000000000002E+000  7.834693720848690E-005  4.023255558518157E+000
  2.400000000000002E+000  7.834595784623654E-005  4.023031534365351E+000
  2.500000000000002E+000  7.834502090403884E-005  4.022814244632924E+000
  2.600000000000002E+000  7.834412159779540E-005  4.022603352412123E+000
  2.700000000000002E+000  7.834325581681102E-005  4.022398549783233E+000
  2.800000000000002E+000  7.834242002753870E-005  4.022199554132974E+000
  2.900000000000002E+000  7.834161119073138E-005  4.022006105067486E+000
  3.000000000000002E+000  7.834082669012753E-005  4.021817961804590E+000
  3.100000000000002E+000  7.834006427109279E-005  4.021634900955668E+000
  3.200000000000002E+000  7.833932198787371E-005  4.021456714627415E+000
  3.300000000000002E+000  7.833859815830775E-005  4.021283208788508E+000
  3.400000000000003E+000  7.833789132499086E-005  4.021114201857483E+000
  3.500000000000003E+000  7.833720022203405E-005  4.020949523476607E+000
  3.600000000000003E+000  7.833652374665194E-005  4.020789013443127E+000
  3.700000000000003E+000  7.833586093492269E-005  4.020632520774415E+000
  3.800000000000003E+000  7.833521094114243E-005  4.020479902887527E+000
  3.900000000000003E+000  7.833457302027083E-005  4.020331024876915E+000
  4.000000000000003E+000  7.833394651302884E-005  4.020185758876602E+000
  4.100000000000002E+000  7.833333083326695E-005  4.020043983495317E+000
  4.200000000000002E+000  7.833272545727242E-005  4.019905583314703E+000
  4.400000000000002E+000  7.833155297841603E-005  4.019641501331705E+000
  4.600000000000002E+000  7.833041580350857E-005  4.019389356009889E+000
  4.800000000000002E+000  7.832931141059917E-005  4.019148432895423E+000
  5.000000000000003E+000  7.832823762616924E-005  4.018918075141773E+000
  5.200000000000003E+000  7.832719255168324E-005  4.018697677169534E+000
  5.400000000000003E+000  7.832617450886016E-005  4.018486679276440E+000
  5.600000000000003E+000  7.832518199861748E-005  4.018284563015160E+000
  5.700000000000001E+000  7.832468936470783E-005  4.018184786217319E+000
  5.800000000000001E+000  7.832420370853067E-005  4.018087470579293E+000
  5.900000000000000E+000  7.832372534914436E-005  4.017992708355372E+000
  6.000000000000000E+000  7.832325265928378E-005  4.017899923147342E+000
  6.200000000000000E+000  7.832232915089964E-005  4.017721880876227E+000
  6.400000000000000E+000  7.832142646910603E-005  4.017550977300561E+000
  6.600000000000001E+000  7.832054365454537E-005  4.017386849807237E+000
  6.800000000000001E+000  7.831967982173450E-005  4.017229159326183E+000
  7.000000000000001E+000  7.831883414991393E-005  4.017077588394471E+000
  7.200000000000001E+000  7.831800587566132E-005  4.016931839424944E+000
  7.400000000000001E+000  7.831719428680422E-005  4.016791633150447E+000
  7.600000000000001E+000  7.831639871731279E-005  4.016656707220359E+000
  7.800000000000002E+000  7.831561854294868E-005  4.016526814930305E+000
  8.000000000000002E+000  7.831485317750961E-005  4.016401724069130E+000
  8.200000000000001E+000  7.831410206955272E-005  4.016281215869651E+000
  8.400000000000000E+000  7.831336469950952E-005  4.016165084051761E+000
  8.600000000000000E+000  7.831264057712702E-005  4.016053133947974E+000
  8.799999999999999E+000  7.831192923918353E-005  4.015945181702866E+000
  8.999999999999998E+000  7.831123024743996E-005  4.015841053538929E+000
  9.499999999999998E+000  7.830955579909067E-005  4.015602450179207E+000
  9.999999999999998E+000  7.830794834884341E-005  4.015383403446791E+000
  1.050000000000000E+001  7.830640277002160E-005  4.015182021188640E+000
