! time                    visible_void_density    visible_void_diameter   
  0.000000000000000E+000  7.845461600677299E-005  4.035591442362354E+000
  0.000000000000000E+000  7.845461600677299E-005  4.035591442362354E+000
  1.000000000000000E-001  7.844636972391952E-005  4.034721615491648E+000
  2.000000000000001E-001  7.844096652830794E-005  4.034076413099842E+000
  3.000000000000001E-001  7.843694706718849E-005  4.033527803170190E+000
  4.000000000000002E-001  7.843375685427143E-005  4.033033644081987E+000
  5.000000000000002E-001  7.843115024667141E-005  4.032577463695017E+000
  6.000000000000003E-001  7.842902175741366E-005  4.032153702906708E+000
  7.000000000000004E-001  7.842720001721358E-005  4.031752369542287E+000
  8.000000000000005E-001  7.842561699731235E-005  4.031370106232143E+000
  9.000000000000006E-001  7.842422186411244E-005  4.031004505663711E+000
  1.000000000000001E+000  7.842297589746218E-005  4.030653759490656E+000
  1.100000000000001E+000  7.842184922064075E-005  4.030316454845212E+000
  1.200000000000001E+000  7.842081857483988E-005  4.029991451089238E+000
  1.300000000000001E+000  7.841986573973046E-005  4.029677802348890E+000
  1.400000000000001E+000  7.841897637745845E-005  4.029374707147976E+000
  1.500000000000001E+000  7.841813916729740E-005  4.029081474561509E+000
  1.600000000000001E+000  7.841735371608822E-005  4.028799647513106E+000
  1.700000000000001E+000  7.841660203043462E-005  4.028526341711011E+000
  1.800000000000001E+000  7.841587914264086E-005  4.028261110690280E+000
  1.900000000000001E+000  7.841518104692539E-005  4.028003550179795E+000
  2.000000000000001E+000  7.841450450586652E-005  4.027753292054109E+000
  2.100000000000001E+000  7.841384689619882E-005  4.027509999418629E+000
  2.200000000000002E+000  7.841320608574170E-005  4.027273362556670E+000
  2.300000000000002E+000  7.841258033506969E-005  4.027043095548427E+000
  2.400000000000002E+000  7.841196821891122E-005  4.026818933424971E+000
  2.500000000000002E+000  7.841136856331313E-005  4.026600629755873E+000
  2.600000000000002E+000  7.841078039542218E-005  4.026387954593190E+000
  2.700000000000002E+000  7.841020290337116E-005  4.026180692711325E+000
  2.800000000000002E+000  7.840963540425960E-005  4.025978642094440E+000
  2.900000000000002E+000  7.840907731861679E-005  4.025781612632112E+000
  3.000000000000002E+000  7.840852815005354E-005  4.025589424990768E+000
  3.100000000000002E+000  7.840798746906310E-005  4.025401909633936E+000
  3.200000000000002E+000  7.840745490013642E-005  4.025218905968672E+000
  3.300000000000002E+000  7.840693011152194E-005  4.025040261599151E+000
  3.400000000000003E+000  7.840641280709128E-005  4.024865831671389E+000
  3.500000000000003E+000  7.840590271988111E-005  4.024695478295567E+000
  3.600000000000003E+000  7.840539960696527E-005  4.024529070034569E+000
  3.700000000000003E+000  7.840490324538215E-005  4.024366481449090E+000
  3.800000000000003E+000  7.840441342889755E-005  4.024207592691230E+000
  4.000000000000003E+000  7.840345878542239E-005  4.023903791302754E+000
  4.200000000000003E+000  7.840252777213945E-005  4.023613143216202E+000
  4.400000000000003E+000  7.840161916824183E-005  4.023334892033752E+000
  4.600000000000003E+000  7.840073186440679E-005  4.023068339028676E+000
  4.800000000000003E+000  7.839986484378385E-005  4.022812837341879E+000
  5.000000000000004E+000  7.839901716826246E-005  4.022567786962590E+000
  5.200000000000004E+000  7.839818796821971E-005  4.022332630350022E+000
  5.400000000000004E+000  7.839737643459545E-005  4.022106848586283E+000
  5.600000000000004E+000  7.839658181255567E-005  4.021889957975114E+000
  5.800000000000004E+000  7.839580339626688E-005  4.021681507019139E+000
  6.000000000000004E+000  7.839504052447327E-005  4.021481073721471E+000
  6.200000000000005E+000  7.839429257667435E-005  4.021288263167744E+000
  6.400000000000005E+000  7.839355896976826E-005  4.021102705352225E+000
  6.600000000000005E+000  7.839283915506899E-005  4.020924053217731E+000
  6.800000000000005E+000  7.839213261563331E-005  4.020751980883727E+000
  7.000000000000005E+000  7.839143886385009E-005  4.020586182040783E+000
  7.200000000000006E+000  7.839075743925689E-005  4.020426368492723E+000
  7.400000000000006E+000  7.839008790655562E-005  4.020272268830178E+000
  7.600000000000006E+000  7.838942985380469E-005  4.020123627221543E+000
  7.800000000000006E+000  7.838878289076880E-005  4.019980202308996E+000
  8.000000000000005E+000  7.838814664740975E-005  4.019841766198805E+000
  8.200000000000005E+000  7.838752077250472E-005  4.019708103536426E+000
  8.400000000000004E+000  7.838690493237918E-005  4.019579010657989E+000
  8.600000000000003E+000  7.838629880974377E-005  4.019454294810774E+000
  8.800000000000002E+000  7.838570210262467E-005  4.019333773436092E+000
  9.000000000000002E+000  7.838511452338001E-005  4.019217273508645E+000
  9.500000000000002E+000  7.838369964496162E-005  4.018948960394149E+000
  9.600000000000000E+000  7.838341787356615E-005  4.018895823864628E+000
  9.700000000000001E+000  7.838313845871624E-005  4.018843706093470E+000
  9.800000000000001E+000  7.838286155683714E-005  4.018792656846947E+000
  1.000000000000000E+001  7.838231563972364E-005  4.018693843374274E+000
  1.050000000000000E+001  7.838099775539693E-005  4.018465629496105E+000
  1.100000000000000E+001  7.837972353828166E-005  4.018254531864661E+000
  1.150000000000000E+001  7.837849019479467E-005  4.018059041494460E+000
  1.200000000000000E+001  7.837729523408663E-005  4.017877812403170E+000
  1.250000000000000E+001  7.837613640298795E-005  4.017709639663108E+000
  1.300000000000000E+001  7.837501164903636E-005  4.017553441551275E+000
  1.350000000000000E+001  7.837391909467481E-005  4.017408244540479E+000
  1.400000000000000E+001  7.837285701690018E-005  4.017273170481511E+000
  1.450000000000000E+001  7.837182383025767E-005  4.017147425567190E+000
  1.500000000000000E+001  7.837081807226986E-005  4.017030290781673E+000
  1.550000000000000E+001  7.836983839080475E-005  4.016921113602836E+000
  1.600000000000000E+001  7.836888353305391E-005  4.016819300769203E+000
  1.650000000000000E+001  7.836795233587103E-005  4.016724311955595E+000
  1.700000000000000E+001  7.836704371727121E-005  4.016635654227570E+000
  1.750000000000000E+001  7.836615666892565E-005  4.016552877165643E+000
  1.800000000000000E+001  7.836529024951470E-005  4.016475568567365E+000
  1.850000000000000E+001  7.836444357882238E-005  4.016403350649592E+000
  1.900000000000000E+001  7.836361583247546E-005  4.016335876684831E+000
  2.000000000000000E+001  7.836203154682622E-005  4.016217704237297E+000
  2.100000000000000E+001  7.836051269352921E-005  4.016114214141597E+000
  2.200000000000000E+001  7.835905442261202E-005  4.016023631218774E+000
  2.300000000000000E+001  7.835765244142837E-005  4.015944432136080E+000
  2.400000000000000E+001  7.835630290337933E-005  4.015875302923224E+000
  2.500000000000000E+001  7.835500234364227E-005  4.015815105740113E+000
  2.600000000000000E+001  7.835374762936652E-005  4.015762851764041E+000
  2.700000000000000E+001  7.835253591822830E-005  4.015717678804801E+000
  2.800000000000000E+001  7.835136462334997E-005  4.015678832711961E+000
  2.900000000000000E+001  7.835023138339529E-005  4.015645651858251E+000
  3.000000000000000E+001  7.834913403694340E-005  4.015617554133610E+000
  3.100000000000000E+001  7.834807060042324E-005  4.015594025998808E+000
  3.200000000000000E+001  7.834703924902951E-005  4.015574613236499E+000
  3.400000000000000E+001  7.834509503366607E-005  4.015549536335357E+000
  3.600000000000000E+001  7.834325729159395E-005  4.015535756598355E+000
  3.800000000000000E+001  7.834151616462383E-005  4.015531330462466E+000
  4.000000000000000E+001  7.833986310783466E-005  4.015534684755015E+000
  4.200000000000000E+001  7.833829064419452E-005  4.015544536286318E+000
  4.400000000000000E+001  7.833679219321367E-005  4.015559831828985E+000
  4.600000000000000E+001  7.833536193363035E-005  4.015579701923348E+000
  4.800000000000000E+001  7.833399469140014E-005  4.015603424973492E+000
  5.000000000000000E+001  7.833268584757624E-005  4.015630399123571E+000
  5.200000000000000E+001  7.833143126199860E-005  4.015660120068605E+000
  5.400000000000000E+001  7.833022720964870E-005  4.015692163427850E+000
  5.600000000000000E+001  7.832907032722980E-005  4.015726170652449E+000
  5.800000000000000E+001  7.832795756806368E-005  4.015761837690181E+000
  6.000000000000000E+001  7.832688616379579E-005  4.015798905815585E+000
  6.500000000000000E+001  7.832443884659083E-005  4.015897624022399E+000
  7.000000000000000E+001  7.832219052103559E-005  4.016000199245208E+000
  7.500000000000000E+001  7.832011579287307E-005  4.016105135150324E+000
  8.000000000000000E+001  7.831819369087338E-005  4.016211368599063E+000
  8.500000000000000E+001  7.831640670042656E-005  4.016318138355447E+000
  9.000000000000000E+001  7.831474005329742E-005  4.016424896978244E+000
  9.500000000000000E+001  7.831318118926888E-005  4.016531250265723E+000
  1.000000000000000E+002  7.831171934254404E-005  4.016636915016211E+000
  1.050000000000000E+002  7.831034522000289E-005  4.016741689165709E+000
  1.100000000000000E+002  7.830905074800602E-005  4.016845430416239E+000
  1.150000000000000E+002  7.830782887101591E-005  4.016948040770525E+000
  1.200000000000000E+002  7.830667338986253E-005  4.017049455228499E+000
  1.250000000000000E+002  7.830557883067967E-005  4.017149633451237E+000
