! time                    frank_diameter          perfect_diameter        faulted_diameter        void_diameter           
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  1.000000000000000E-001  4.330687699783541E-001  4.504870788328005E-001  4.620684772946805E-001  2.556650178065871E-001
  2.000000000000000E-001  4.537599295114927E-001  4.548271493735589E-001  4.606435371921441E-001  2.556633161192955E-001
  3.000000000000000E-001  4.674045869846872E-001  4.585701213287673E-001  4.612213577103497E-001  2.556641149792004E-001
  4.000000000000001E-001  4.775440978072450E-001  4.619712209045478E-001  4.626250098763723E-001  2.556653941311571E-001
  5.000000000000001E-001  4.859058903054680E-001  4.650006811034026E-001  4.645960274671496E-001  2.556667375402830E-001
  6.000000000000002E-001  4.928475877308647E-001  4.677761367335722E-001  4.668017336237849E-001  2.556680528724454E-001
  7.000000000000003E-001  4.988189724382139E-001  4.703094814103267E-001  4.691799694649051E-001  2.556692914119499E-001
  8.000000000000004E-001  5.040913290326430E-001  4.726127836321288E-001  4.716831957917119E-001  2.556704318959014E-001
  9.000000000000005E-001  5.088403207934452E-001  4.746994630011719E-001  4.742743014872104E-001  2.556714659795766E-001
  1.000000000000000E+000  5.131849510102844E-001  4.765838751774695E-001  4.769235085513539E-001  2.556723921707509E-001
  1.100000000000001E+000  5.172083328093886E-001  4.782809125777892E-001  4.796064086968052E-001  2.556732129503008E-001
  1.200000000000001E+000  5.209698623183092E-001  4.798056409513443E-001  4.823027405643691E-001  2.556739332051209E-001
  1.300000000000001E+000  5.245128576843564E-001  4.811729854738909E-001  4.849956067296691E-001  2.556745592708348E-001
  1.400000000000001E+000  5.278695699947948E-001  4.823974731442531E-001  4.876709435559114E-001  2.556750982957241E-001
  1.500000000000001E+000  5.310645524695463E-001  4.834930326095013E-001  4.903171349598607E-001  2.556755577967033E-001
  1.600000000000001E+000  5.341169507174278E-001  4.844728482625368E-001  4.929247085301920E-001  2.556759453433944E-001
  1.700000000000001E+000  5.370420641668523E-001  4.853492626637884E-001  4.954860800264375E-001  2.556762683344642E-001
  1.800000000000001E+000  5.398524103632678E-001  4.861337199362912E-001  4.979953280279053E-001  2.556765338432955E-001
  1.900000000000001E+000  5.425787024081857E-001  4.868176066797230E-001  5.004833152084748E-001  2.556767383660461E-001
  2.000000000000001E+000  5.452066675950324E-001  4.874345680654161E-001  5.029004654949372E-001  2.556769011746567E-001
  2.100000000000001E+000  5.477444665412966E-001  4.879923949548085E-001  5.052477283993281E-001  2.556770273544209E-001
  2.200000000000002E+000  5.501992040811813E-001  4.884981444534446E-001  5.075262038594321E-001  2.556771215348547E-001
  2.300000000000002E+000  5.525771095222833E-001  4.889581810364383E-001  5.097371975152003E-001  2.556771878993933E-001
  2.400000000000002E+000  5.548836772621367E-001  4.893782155186382E-001  5.118822336171041E-001  2.556772302007030E-001
  2.500000000000002E+000  5.571237780964656E-001  4.897633483625715E-001  5.139630425169927E-001  2.556772517829549E-001
  2.600000000000002E+000  5.593017488433739E-001  4.901181152663244E-001  5.159815338696212E-001  2.556772556085547E-001
  2.700000000000002E+000  5.614214657698776E-001  4.904465334503484E-001  5.179397628263868E-001  2.556772442874025E-001
  2.800000000000002E+000  5.634864057151084E-001  4.907521474605273E-001  5.198398939330060E-001  2.556772201072200E-001
  2.900000000000002E+000  5.654996976631318E-001  4.910380736218393E-001  5.216841657105702E-001  2.556771850638652E-001
  3.000000000000002E+000  5.674641667218310E-001  4.913070425273430E-001  5.234748577250549E-001  2.556771408908471E-001
  3.100000000000002E+000  5.693823719187324E-001  4.915614391440261E-001  5.252142611532842E-001  2.556770890874954E-001
  3.200000000000002E+000  5.712566388551618E-001  4.918033402711908E-001  5.269046533149818E-001  2.556770309454210E-001
  3.300000000000002E+000  5.730890880107428E-001  4.920345492072195E-001  5.285482762816590E-001  2.556769675730469E-001
  3.400000000000003E+000  5.748816593209436E-001  4.922566275736663E-001  5.301473194397797E-001  2.556768999181006E-001
  3.500000000000003E+000  5.766361335334619E-001  4.924709243170443E-001  5.317039057406707E-001  2.556768287880432E-001
  3.600000000000003E+000  5.783541507661399E-001  4.926786019625974E-001  5.332200812867428E-001  2.556767548684643E-001
  3.700000000000003E+000  5.800372266276016E-001  4.928806602340907E-001  5.346978078640965E-001  2.556766787395268E-001
  3.800000000000003E+000  5.816867662141335E-001  4.930779571818446E-001  5.361389580219822E-001  2.556766008905661E-001
  3.900000000000003E+000  5.833040762575996E-001  4.932712279800221E-001  5.375453123100880E-001  2.556765217329703E-001
  4.000000000000003E+000  5.848903756664112E-001  4.934611015653114E-001  5.389185583080537E-001  2.556764416114831E-001
  4.100000000000002E+000  5.864468046730127E-001  4.936481152941400E-001  5.402602911128017E-001  2.556763608140638E-001
  4.200000000000002E+000  5.879744327759440E-001  4.938327277956245E-001  5.415720149844446E-001  2.556762795804533E-001
  4.300000000000002E+000  5.894742656417243E-001  4.940153301937464E-001  5.428551458879892E-001  2.556761981095784E-001
  4.400000000000001E+000  5.909472511112338E-001  4.941962558656051E-001  5.441110147040038E-001  2.556761165659212E-001
  4.500000000000001E+000  5.923942844367288E-001  4.943757888938831E-001  5.453408709155478E-001  2.556760350849830E-001
  4.600000000000001E+000  5.938162128589969E-001  4.945541713614813E-001  5.465458866102416E-001  2.556759537779478E-001
  4.800000000000001E+000  5.966003771574226E-001  4.949062298872874E-001  5.489011922285643E-001  2.556757923222260E-001
  5.000000000000001E+000  5.992916649369621E-001  4.952561052695148E-001  5.511671852610635E-001  2.556756325284585E-001
  5.200000000000001E+000  6.018957105466139E-001  4.956046273161528E-001  5.533512565270179E-001  2.556754746799828E-001
  5.400000000000001E+000  6.044176273317093E-001  4.959524250460541E-001  5.554598691125455E-001  2.556753189605291E-001
  5.600000000000001E+000  6.068620761348269E-001  4.962999783891344E-001  5.574987012477689E-001  2.556751654831128E-001
  5.800000000000002E+000  6.092333209127194E-001  4.966476553310540E-001  5.594727652019845E-001  2.556750143107918E-001
  6.000000000000002E+000  6.115352749007975E-001  4.969957393833019E-001  5.613865063112377E-001  2.556748654715916E-001
  6.200000000000002E+000  6.137715395516105E-001  4.973444498881984E-001  5.632438855563926E-001  2.556747189691593E-001
  6.400000000000002E+000  6.159454377818214E-001  4.976939570378546E-001  5.650484485197763E-001  2.556745747903249E-001
  6.600000000000002E+000  6.180600426346227E-001  4.980443930111670E-001  5.668033830639786E-001  2.556744329104452E-001
  6.800000000000002E+000  6.201182021836763E-001  4.983958602704677E-001  5.685115676768148E-001  2.556742932971689E-001
  7.000000000000003E+000  6.221225613113804E-001  4.987484377843543E-001  5.701756120939633E-001  2.556741559130830E-001
  7.200000000000003E+000  6.240755808566146E-001  4.991021857366320E-001  5.717978915328872E-001  2.556740207175716E-001
  7.400000000000003E+000  6.259795545265335E-001  4.994571491279153E-001  5.733805756391613E-001  2.556738876681198E-001
  7.600000000000003E+000  6.278366238918851E-001  4.998133605637813E-001  5.749256530523359E-001  2.556737567212286E-001
  7.800000000000003E+000  6.296487917281971E-001  5.001708424413754E-001  5.764349523372202E-001  2.556736278330569E-001
  8.000000000000004E+000  6.314179339209463E-001  5.005296086871960E-001  5.779101598930516E-001  2.556735009598725E-001
  8.200000000000003E+000  6.331458101179599E-001  5.008896661563280E-001  5.793528353431581E-001  2.556733760583655E-001
  8.400000000000002E+000  6.348340732844151E-001  5.012510157730657E-001  5.807644248175600E-001  2.556732530858686E-001
  8.600000000000001E+000  6.364842782931490E-001  5.016136534712634E-001  5.821462724672823E-001  2.556731320005070E-001
  8.800000000000001E+000  6.380978896643270E-001  5.019775709773734E-001  5.834996304889919E-001  2.556730127613000E-001
  9.000000000000000E+000  6.396762885530201E-001  5.023427564681546E-001  5.848256678896356E-001  2.556728953282281E-001
  9.199999999999999E+000  6.412207790701707E-001  5.027091951271736E-001  5.861254781808793E-001  2.556727796622723E-001
  9.399999999999999E+000  6.427325940113933E-001  5.030768696185539E-001  5.874000861606813E-001  2.556726657254370E-001
  9.599999999999998E+000  6.442129000586115E-001  5.034457604923011E-001  5.886504539129040E-001  2.556725534807569E-001
  9.799999999999997E+000  6.456628025114705E-001  5.038158465325003E-001  5.898774861342490E-001  2.556724428922962E-001
  9.999999999999996E+000  6.470833495984845E-001  5.041871050574053E-001  5.910820348801409E-001  2.556723339251358E-001
  1.050000000000000E+001  6.505287846715546E-001  5.051170212927092E-001  5.940235885453465E-001  2.556720696686480E-001
  1.100000000000000E+001  6.538084079677731E-001  5.060531272875985E-001  5.968370939843947E-001  2.556718143141571E-001
  1.150000000000000E+001  6.569353535322755E-001  5.069954925659893E-001  5.995329746817171E-001  2.556715676821563E-001
  1.200000000000000E+001  6.599212118077444E-001  5.079438540630357E-001  6.021205534621460E-001  2.556713294474379E-001
  1.250000000000000E+001  6.627763012528506E-001  5.088978330286916E-001  6.046080900580469E-001  2.556710992504412E-001
  1.300000000000000E+001  6.655098592907953E-001  5.098570160121114E-001  6.070029070549336E-001  2.556708767359403E-001
  1.350000000000000E+001  6.681301922518972E-001  5.108209857833513E-001  6.093115217102236E-001  2.556706615654902E-001
  1.400000000000000E+001  6.706447983907647E-001  5.117893334970863E-001  6.115397621014296E-001  2.556704534205118E-001
  1.409999999999999E+001  6.711332757553947E-001  5.119837100552123E-001  6.119722762304851E-001  2.556704121713543E-001
  1.420000000000000E+001  6.716181069945550E-001  5.121784529782745E-001  6.124020695698594E-001  2.556703713412468E-001
  1.430000000000000E+001  6.720993936627159E-001  5.123734453745289E-001  6.128293910453502E-001  2.556703308871453E-001
  1.440000000000000E+001  6.725769256794326E-001  5.125686342257453E-001  6.132538983870063E-001  2.556702907239501E-001
  1.459999999999999E+001  6.735218013981386E-001  5.129593837461105E-001  6.140962352658743E-001  2.556702113699238E-001
  1.479999999999999E+001  6.744521482921759E-001  5.133506646654172E-001  6.149277455272423E-001  2.556701330334631E-001
  1.499999999999999E+001  6.753683293840957E-001  5.137424632249107E-001  6.157486747198879E-001  2.556700557025042E-001
  1.549999999999999E+001  6.776046198612901E-001  5.147225062827687E-001  6.177667246396583E-001  2.556698673231051E-001
  1.599999999999999E+001  6.797588812382400E-001  5.157049319356277E-001  6.197225980713935E-001  2.556696846167125E-001
  1.649999999999999E+001  6.818358634717309E-001  5.166897575422262E-001  6.216196694445449E-001  2.556695075327552E-001
  1.699999999999999E+001  6.838399033796072E-001  5.176767782117638E-001  6.234611689319053E-001  2.556693359083372E-001
  1.749999999999999E+001  6.857749932736393E-001  5.186657301523649E-001  6.252500975583976E-001  2.556691695539947E-001
  1.799999999999999E+001  6.876448204597109E-001  5.196563416026979E-001  6.269892247389230E-001  2.556690082797781E-001
  1.849999999999999E+001  6.894527977448315E-001  5.206483483752583E-001  6.286811061455111E-001  2.556688519027464E-001
  1.899999999999999E+001  6.912020896874629E-001  5.216414982733047E-001  6.303281045690857E-001  2.556687002487174E-001
  1.949999999999999E+001  6.928956358041246E-001  5.226355520362744E-001  6.319324093567154E-001  2.556685531523055E-001
  1.999999999999999E+001  6.945361711956777E-001  5.236302832128970E-001  6.334960536061035E-001  2.556684104564873E-001
  2.049999999999999E+001  6.961262449054350E-001  5.246254777096301E-001  6.350209292200898E-001  2.556682720120694E-001
  2.099999999999999E+001  6.976682362799825E-001  5.256209332474245E-001  6.365088001044984E-001  2.556681376771638E-001
  2.149999999999999E+001  6.991643695758079E-001  5.266164588005593E-001  6.379613137864877E-001  2.556680073166983E-001
  2.199999999999999E+001  7.006167270270487E-001  5.276118740419683E-001  6.393800116881575E-001  2.556678808019664E-001
  2.249999999999999E+001  7.020272605626290E-001  5.286070088039319E-001  6.407663382486007E-001  2.556677580102149E-001
  2.299999999999999E+001  7.033978023362395E-001  5.296017025577836E-001  6.421216490535702E-001  2.556676388242650E-001
  2.349999999999999E+001  7.047300742106849E-001  5.305958039143023E-001  6.434472181049992E-001  2.556675231321656E-001
  2.399999999999999E+001  7.060256963191315E-001  5.315891701455292E-001  6.447442443412725E-001  2.556674108268726E-001
  2.449999999999999E+001  7.072861948094764E-001  5.325816667282272E-001  6.460138575019908E-001  2.556673018059551E-001
  2.499999999999999E+001  7.085130088640770E-001  5.335731669088636E-001  6.472571234170094E-001  2.556671959713233E-001
  2.599999999999999E+001  7.108739508839529E-001  5.355502343272992E-001  6.496800006940245E-001  2.556669939928955E-001
  2.699999999999999E+001  7.131150800429690E-001  5.375216162207889E-001  6.520072225098064E-001  2.556668034069967E-001
  2.799999999999999E+001  7.152454041285595E-001  5.394869427687555E-001  6.542456398983102E-001  2.556666237674751E-001
  2.899999999999999E+001  7.172730250307057E-001  5.414455840460340E-001  6.564015116658987E-001  2.556664545044890E-001
  2.999999999999999E+001  7.192052618521667E-001  5.433969384649409E-001  6.584804735332268E-001  2.556662950678822E-001
  3.099999999999999E+001  7.210487416089585E-001  5.453404684364899E-001  6.604876129189391E-001  2.556661449438734E-001
  3.199999999999999E+001  7.228094790580269E-001  5.472756994931612E-001  6.624275407582131E-001  2.556660036541387E-001
  3.299999999999999E+001  7.244929467538719E-001  5.492022146794497E-001  6.643044513563142E-001  2.556658707528687E-001
  3.399999999999999E+001  7.261041360106368E-001  5.511196487965723E-001  6.661221722517841E-001  2.556657458238980E-001
  3.499999999999999E+001  7.276476098384600E-001  5.530276831208959E-001  6.678842062972029E-001  2.556656284781356E-001
  3.599999999999999E+001  7.291275489658818E-001  5.549260406435703E-001  6.695937675620159E-001  2.556655183512799E-001
  3.699999999999999E+001  7.305477919522476E-001  5.568144817969735E-001  6.712538122208150E-001  2.556654151017786E-001
  3.799999999999999E+001  7.319118702537986E-001  5.586928006231240E-001  6.728670653039573E-001  2.556653184090036E-001
  3.899999999999999E+001  7.332230389741284E-001  5.605608213400060E-001  6.744360439931868E-001  2.556652279716067E-001
  3.999999999999999E+001  7.344843039139749E-001  5.624183952647356E-001  6.759630780060191E-001  2.556651435060431E-001
  4.099999999999999E+001  7.356984454377826E-001  5.642653980560257E-001  6.774503275090334E-001  2.556650647452317E-001
  4.199999999999999E+001  7.368680395931525E-001  5.661017272419794E-001  6.788997989207242E-001  2.556649914373443E-001
