! time                    int_density             frank_density           perfect_density         vac_density             faulted_density         void_density            
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  2.140585232712487E-007  0.000000000000000E+000  0.000000000000000E+000
  1.000000000000000E-001  4.182033623093902E-006  6.796776983319083E-004  5.867408737247781E-006  3.339225077791700E-002  3.755112420414860E-004  1.879271524058739E-011
  2.000000000000000E-001  2.987816369952060E-006  1.337924456589026E-003  3.853559994119723E-006  5.342005341286361E-002  6.972131416948143E-004  3.061376288365399E-011
  3.000000000000000E-001  2.415797354238373E-006  1.971451552920381E-003  2.999485507722302E-006  6.908559225764686E-002  9.946164163782702E-004  4.003105308805949E-011
  4.000000000000001E-001  2.072009820719764E-006  2.579111253415424E-003  2.514039541812156E-006  8.224860006837550E-002  1.277784515222499E-003  4.800447649901782E-011
  5.000000000000001E-001  1.844829177698387E-006  3.155858872403426E-003  2.202265498190605E-006  9.338072897088871E-002  1.550120398709275E-003  5.476017912310371E-011
  6.000000000000002E-001  1.681816766468870E-006  3.705246691114568E-003  1.982203072015237E-006  1.031183491938470E-001  1.815779349049708E-003  6.066685606277169E-011
  7.000000000000003E-001  1.559849464916186E-006  4.227246279309392E-003  1.818863434167113E-006  1.116605183756186E-001  2.076325857243271E-003  6.583737451707529E-011
  8.000000000000004E-001  1.465787292692870E-006  4.722297828919618E-003  1.693144569123031E-006  1.191513785367575E-001  2.332820071844342E-003  7.035842190227450E-011
  9.000000000000005E-001  1.391559636525403E-006  5.191247603352928E-003  1.593686468974151E-006  1.257047019802361E-001  2.585986090351080E-003  7.430153827920436E-011
  1.000000000000000E+000  1.331912178095487E-006  5.635277370402520E-003  1.513280366929604E-006  1.314163266136579E-001  2.836317046691764E-003  7.772860709077296E-011
  1.100000000000001E+000  1.283266733208735E-006  6.055826108262225E-003  1.447116314469745E-006  1.363706434360947E-001  3.084144410123336E-003  8.069470566922268E-011
  1.200000000000001E+000  1.243098268418540E-006  6.454508969947944E-003  1.391854361698714E-006  1.406439947074979E-001  3.329685487446412E-003  8.324962387199717E-011
  1.300000000000001E+000  1.209572950433034E-006  6.833039866687324E-003  1.345099177927036E-006  1.443064273906364E-001  3.573076891008583E-003  8.543869389935409E-011
  1.400000000000001E+000  1.181326995341298E-006  7.193163112875660E-003  1.305086726458309E-006  1.474225757116480E-001  3.814398578582577E-003  8.730326540322018E-011
  1.500000000000001E+000  1.157325787717610E-006  7.536597510692735E-003  1.270488979502390E-006  1.500521005080711E-001  4.053691348661178E-003  8.888100497706964E-011
  1.600000000000001E+000  1.136770968818906E-006  7.864994031730398E-003  1.240287564978269E-006  1.522499227003226E-001  4.290969674525344E-003  9.020611632145581E-011
  1.700000000000001E+000  1.119037367329068E-006  8.179906486157249E-003  1.213689345191813E-006  1.540663795115992E-001  4.526231149956766E-003  9.130953127081252E-011
  1.800000000000001E+000  1.103629138360123E-006  8.482773473878007E-003  1.190068419735206E-006  1.555473691898766E-001  4.759463431774307E-003  9.221909579721061E-011
  1.900000000000001E+000  1.090148622885566E-006  8.774909434870280E-003  1.168925301215402E-006  1.567345140109605E-001  4.990649310040470E-003  9.295976058178674E-011
  2.000000000000001E+000  1.078511692375808E-006  9.055508171345778E-003  1.150106971745656E-006  1.576153934207929E-001  5.219231955906467E-003  9.352566373687472E-011
  2.100000000000001E+000  1.068140441593249E-006  9.328066080972190E-003  1.132956186956905E-006  1.582887112698782E-001  5.445711882112176E-003  9.397349602858116E-011
  2.200000000000002E+000  1.058837988976646E-006  9.593446931785130E-003  1.117226499274303E-006  1.587814856833859E-001  5.670080554903593E-003  9.431880608714751E-011
