! time                    frank_diameter          perfect_diameter        faulted_diameter        void_diameter           
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  4.035482754078670E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  4.035482754078670E+000
  1.000000000000000E-001  3.970262272955694E-001  4.234134976565184E-001  4.684280537547272E-001  4.034292197415307E+000
  2.000000000000001E-001  4.090309908228587E-001  4.295310032979920E-001  4.674754493625797E-001  4.033436725632963E+000
  3.000000000000001E-001  4.183334083417025E-001  4.325005379063391E-001  4.685979775035648E-001  4.032731644840206E+000
  4.000000000000002E-001  4.259405538479528E-001  4.341969396428925E-001  4.706612030966992E-001  4.032113280891116E+000
  5.000000000000002E-001  4.325131658830394E-001  4.352353704866957E-001  4.732348504536601E-001  4.031555617670963E+000
  6.000000000000003E-001  4.385469052732549E-001  4.358562166961634E-001  4.762053134093408E-001  4.031048995608948E+000
  7.000000000000004E-001  4.440159332054535E-001  4.362462215053634E-001  4.792477830699500E-001  4.030576756231036E+000
  8.000000000000005E-001  4.490613403620414E-001  4.364772769908881E-001  4.823070434150544E-001  4.030132893982518E+000
  9.000000000000006E-001  4.537710727888460E-001  4.365942492984494E-001  4.853432016480289E-001  4.029713021684504E+000
  1.000000000000001E+000  4.582029177327765E-001  4.366269474118807E-001  4.883282439843689E-001  4.029313822218302E+000
  1.100000000000001E+000  4.623969459262111E-001  4.365961817127039E-001  4.912430737286372E-001  4.028932718060221E+000
  1.200000000000001E+000  4.663825416817133E-001  4.365170750821336E-001  4.940752382494675E-001  4.028567661564712E+000
  1.300000000000001E+000  4.701824324670622E-001  4.364009725907945E-001  4.968172249719939E-001  4.028216996098582E+000
  1.400000000000001E+000  4.738150080563837E-001  4.362565955294244E-001  4.994651825400390E-001  4.027879360710515E+000
  1.500000000000001E+000  4.772956642611004E-001  4.360907694674347E-001  5.020179537615713E-001  4.027553622609390E+000
  1.600000000000001E+000  4.806713732093904E-001  4.359044574868071E-001  5.045128074137769E-001  4.027241307507065E+000
  1.700000000000001E+000  4.839136323461832E-001  4.357082739923043E-001  5.069046930359407E-001  4.026938830446335E+000
  1.800000000000001E+000  4.870338654244199E-001  4.355051536721266E-001  5.092000691227668E-001  4.026645550916681E+000
  1.900000000000001E+000  4.900419883007283E-001  4.352974732236123E-001  5.114050138870047E-001  4.026360908143611E+000
  2.000000000000001E+000  4.929466703548569E-001  4.350871595528044E-001  5.135252772024097E-001  4.026084407494751E+000
  2.100000000000001E+000  4.957555379012322E-001  4.348757686999098E-001  5.155663006225563E-001  4.025815609551385E+000
  2.200000000000002E+000  4.984753362620613E-001  4.346645499044992E-001  5.175332229647825E-001  4.025554121254610E+000
  2.300000000000002E+000  5.011120612987613E-001  4.344544983361923E-001  5.194308809221155E-001  4.025299588687405E+000
  2.400000000000002E+000  5.036710676226784E-001  4.342463989088132E-001  5.212638095854513E-001  4.025051691160752E+000
