! time                    visible_loop_density    visible_loop_diameter   
  2.899999999999998E+001  1.151856180818403E-001  1.473601431770065E+000
  2.999999999999998E+001  1.195573196615823E-001  1.475331032842414E+000
  3.099999999999998E+001  1.239329956961471E-001  1.477000490754881E+000
  3.199999999999998E+001  1.283121907869106E-001  1.478613655217491E+000
  3.299999999999998E+001  1.326945165439216E-001  1.480173980385773E+000
  3.399999999999998E+001  1.370796406589085E-001  1.481684582966326E+000
  3.499999999999998E+001  1.414672787701748E-001  1.483148290540061E+000
  3.599999999999998E+001  1.458571876527413E-001  1.484567681111078E+000
  3.699999999999998E+001  1.502491594163030E-001  1.485945115668214E+000
  3.799999999999998E+001  1.546430165396344E-001  1.487282765213467E+000
  3.899999999999998E+001  1.590386076093721E-001  1.488582633376359E+000
  3.999999999999998E+001  1.634358036551092E-001  1.489846575476398E+000
  4.099999999999998E+001  1.678344949913961E-001  1.491076314703343E+000
  4.199999999999998E+001  1.722345884923106E-001  1.492273455940028E+000
  4.299999999999998E+001  1.766360052365131E-001  1.493439497642536E+000
  4.399999999999998E+001  1.810386784706732E-001  1.494575842108399E+000
  4.499999999999998E+001  1.854425518472781E-001  1.495683804398648E+000
  4.599999999999998E+001  1.898475778994629E-001  1.496764620129192E+000
  4.699999999999998E+001  1.942537167209432E-001  1.497819452307485E+000
  4.799999999999998E+001  1.986609348236307E-001  1.498849397359137E+000
  4.899999999999998E+001  2.030692041492727E-001  1.499855490464237E+000
  4.999999999999998E+001  2.074785012146412E-001  1.500838710302831E+000
  5.099999999999998E+001  2.118888063725126E-001  1.501799983292715E+000
  5.199999999999998E+001  2.163001031730230E-001  1.502740187389175E+000
  5.399999999999998E+001  2.251265950288350E-001  1.504577863871364E+000
  5.599999999999998E+001  2.339567712597276E-001  1.506339196034892E+000
  5.799999999999998E+001  2.427905651948639E-001  1.508030011429716E+000
  5.999999999999998E+001  2.516279246836728E-001  1.509655584281681E+000
  6.199999999999998E+001  2.604688028749308E-001  1.511220699052950E+000
  6.399999999999998E+001  2.693131542672049E-001  1.512729706786136E+000
  6.599999999999997E+001  2.781609319588224E-001  1.514186573498787E+000
  6.799999999999997E+001  2.870120856820821E-001  1.515594921993665E+000
  6.999999999999997E+001  2.958665604029507E-001  1.516958068198303E+000
  7.199999999999997E+001  3.047242953365443E-001  1.518279052903047E+000
  7.399999999999997E+001  3.135852232766708E-001  1.519560669584706E+000
  7.599999999999997E+001  3.224492701710566E-001  1.520805488869637E+000
  7.799999999999997E+001  3.313163548957161E-001  1.522015880092492E+000
  7.999999999999997E+001  3.401863891952460E-001  1.523194030334200E+000
  8.199999999999997E+001  3.490592777633105E-001  1.524341961267011E+000
  8.399999999999997E+001  3.579349184414802E-001  1.525461544090015E+000
  8.599999999999997E+001  3.668132025165715E-001  1.526554512801477E+000
  8.799999999999997E+001  3.756940150978239E-001  1.527622476022583E+000
  8.999999999999997E+001  3.845772355563126E-001  1.528666927559181E+000
  9.499999999999997E+001  4.067976078923888E-001  1.531232955167069E+000
  9.999999999999997E+001  4.290278496336024E-001  1.533677464279927E+000
  1.050000000000000E+002  4.512656566533819E-001  1.536016819860275E+000
  1.100000000000000E+002  4.735087219212465E-001  1.538264682112661E+000
  1.150000000000000E+002  4.957547719420013E-001  1.540432496195485E+000
  1.200000000000000E+002  5.180015945455069E-001  1.542529885088410E+000
  1.250000000000000E+002  5.402470577242064E-001  1.544564967189206E+000
  1.300000000000000E+002  5.624891214193404E-001  1.546544614518741E+000
  1.350000000000000E+002  5.847258442193439E-001  1.548474663350244E+000
  1.400000000000000E+002  6.069553866424121E-001  1.550360086421300E+000
  1.450000000000000E+002  6.291760122509542E-001  1.552205134038537E+000
  1.500000000000000E+002  6.513860874302939E-001  1.554013449995659E+000
  1.550000000000000E+002  6.735840803310019E-001  1.555788167114900E+000
  1.600000000000000E+002  6.957685592440030E-001  1.557531986305204E+000
  1.610000000000000E+002  7.002049152574202E-001  1.557870695057706E+000
  1.620000000000000E+002  7.046407287373085E-001  1.558208321846670E+000
  1.640000000000000E+002  7.135100848979778E-001  1.558883581402470E+000
  1.660000000000000E+002  7.223770832105885E-001  1.559554669033584E+000
  1.680000000000000E+002  7.312416430910778E-001  1.560221705969704E+000
  1.700000000000000E+002  7.401036864600430E-001  1.560884806784942E+000
  1.750000000000000E+002  7.622415900757976E-001  1.562548544596124E+000
  1.800000000000000E+002  7.843612076017314E-001  1.564189095094161E+000
  1.850000000000000E+002  8.064615668057853E-001  1.565807793190214E+000
  1.900000000000000E+002  8.285417758908797E-001  1.567405808169295E+000
  1.950000000000000E+002  8.506010203780721E-001  1.568984167486493E+000
  2.000000000000000E+002  8.726385596733632E-001  1.570543776895363E+000
  2.050000000000000E+002  8.946537234794142E-001  1.572085437501106E+000
  2.100000000000000E+002  9.166459082071542E-001  1.573609860247901E+000
  2.150000000000000E+002  9.386145734480245E-001  1.575117678262616E+000
  2.200000000000000E+002  9.605592385164785E-001  1.576609457408738E+000
  2.250000000000000E+002  9.824794790510325E-001  1.578085705345258E+000
  2.300000000000000E+002  1.004374923659364E+000  1.579546879332506E+000
  2.350000000000000E+002  1.026245250600175E+000  1.580993392980743E+000
  2.400000000000000E+002  1.048090184505398E+000  1.582425622098582E+000
  2.450000000000000E+002  1.069909493156417E+000  1.583843909767383E+000
  2.500000000000000E+002  1.091702984334811E+000  1.585248570744001E+000
  2.550000000000000E+002  1.113470502771136E+000  1.586639895276755E+000
  2.600000000000000E+002  1.135211927214549E+000  1.588018152406525E+000
  2.650000000000000E+002  1.156927167642807E+000  1.589383592815567E+000
  2.700000000000000E+002  1.178616162627283E+000  1.590736451279337E+000
  2.800000000000000E+002  1.221887636883518E+000  1.593441425957241E+000
  2.900000000000000E+002  1.265052875987971E+000  1.596095793960844E+000
  3.000000000000000E+002  1.308112446213980E+000  1.598701230214420E+000
  3.100000000000000E+002  1.351067140822120E+000  1.601259284343534E+000
  3.150000000000000E+002  1.372518677152138E+000  1.602506720607029E+000
  3.200000000000000E+002  1.393944520052603E+000  1.603743379974009E+000
  3.250000000000000E+002  1.415344793403196E+000  1.604969410775089E+000
  3.300000000000000E+002  1.436719631424843E+000  1.606184957875841E+000
  3.350000000000000E+002  1.458069177102059E+000  1.607390162784999E+000
  3.400000000000000E+002  1.479393581012629E+000  1.608585163834046E+000
  3.500000000000000E+002  1.521942135015537E+000  1.610968588236669E+000
  3.550000000000000E+002  1.543191766161474E+000  1.612133600907609E+000
  3.600000000000000E+002  1.564416925430505E+000  1.613288936221068E+000
  3.650000000000000E+002  1.585617787656891E+000  1.614434719097797E+000
  3.700000000000000E+002  1.606794531457630E+000  1.615571072508578E+000
  3.800000000000000E+002  1.649052162740434E+000  1.617835875153375E+000
  3.900000000000000E+002  1.691215485604344E+000  1.620063058001861E+000
  3.950000000000000E+002  1.712273964103367E+000  1.621153753117950E+000
  4.000000000000000E+002  1.733309447945600E+000  1.622235720614110E+000
  4.050000000000000E+002  1.754322124130195E+000  1.623309070700586E+000
  4.100000000000000E+002  1.775312180319594E+000  1.624373912198942E+000
  4.150000000000000E+002  1.796279804266805E+000  1.625430352466692E+000
  4.200000000000000E+002  1.817225183469174E+000  1.626478497371892E+000
  4.300000000000000E+002  1.859027781475482E+000  1.628565734382292E+000
  4.400000000000000E+002  1.900743742630509E+000  1.630620073085329E+000
  4.500000000000000E+002  1.942374570805039E+000  1.632642370174325E+000
  4.600000000000000E+002  1.983921747187807E+000  1.634633453463485E+000
  4.700000000000000E+002  2.025386729595481E+000  1.636594123135066E+000
  4.800000000000000E+002  2.066770951346359E+000  1.638525152764666E+000
  4.900000000000000E+002  2.108075820195091E+000  1.640427290274715E+000
  5.000000000000000E+002  2.149302717447667E+000  1.642301258854032E+000
  5.100000000000000E+002  2.190452997271922E+000  1.644147757853057E+000
  5.200000000000000E+002  2.231527986185986E+000  1.645967463658099E+000
  5.300000000000000E+002  2.272528982697295E+000  1.647761030546131E+000
  5.400000000000000E+002  2.313457257065646E+000  1.649529091520395E+000
  5.500000000000000E+002  2.354314051169991E+000  1.651272259125506E+000
  5.600000000000000E+002  2.395100578466245E+000  1.652991126239504E+000
  5.700000000000000E+002  2.435818024029823E+000  1.654686266839647E+000
  5.800000000000000E+002  2.476467544680677E+000  1.656358236738762E+000
  5.900000000000000E+002  2.517050269190051E+000  1.658007574289676E+000
  6.000000000000000E+002  2.557567298567701E+000  1.659634801056246E+000
  6.100000000000000E+002  2.598019706426480E+000  1.661240422450639E+000
  6.200000000000000E+002  2.638408539419061E+000  1.662824928337545E+000
  6.300000000000000E+002  2.678734817739421E+000  1.664388793606805E+000
  6.400000000000000E+002  2.718999535680181E+000  1.665932478716504E+000
  6.500000000000000E+002  2.759203662235969E+000  1.667456430208832E+000
  6.600000000000000E+002  2.799348141742712E+000  1.668961081201121E+000
  6.700000000000000E+002  2.839433894543066E+000  1.670446851854350E+000
  6.800000000000000E+002  2.879461817668902E+000  1.671914149821236E+000
  6.900000000000000E+002  2.919432785532762E+000  1.673363370675740E+000
  7.000000000000000E+002  2.959347650621291E+000  1.674794898325626E+000
  7.100000000000000E+002  2.999207244184842E+000  1.676209105409354E+000
  7.200000000000000E+002  3.039012376918506E+000  1.677606353678451E+000
  7.400000000000000E+002  3.118409292666394E+000  1.680370314160454E+000
  7.600000000000000E+002  3.197598934430150E+000  1.683068994268927E+000
  7.700000000000000E+002  3.237143073346097E+000  1.684386123270100E+000
  7.800000000000000E+002  3.276637230239861E+000  1.685688261965223E+000
  7.900000000000000E+002  3.316082089462112E+000  1.686975704813676E+000
  8.000000000000000E+002  3.355478320277769E+000  1.688248738165899E+000
  8.200000000000000E+002  3.434080050309268E+000  1.690767666812572E+000
  8.400000000000000E+002  3.512496091276343E+000  1.693231083435616E+000
  8.600000000000000E+002  3.590731265872098E+000  1.695641099191024E+000
  8.800000000000000E+002  3.668790192634082E+000  1.697999708057607E+000
  9.000000000000000E+002  3.746677299009099E+000  1.700308795357062E+000
  9.200000000000000E+002  3.824396832650478E+000  1.702570145464244E+000
  9.400000000000000E+002  3.901952871636450E+000  1.704785448843300E+000
  9.600000000000000E+002  3.979349333908845E+000  1.706956308477263E+000
  9.800000000000000E+002  4.056589986080629E+000  1.709084245751061E+000
  1.000000000000000E+003  4.133678451679087E+000  1.711170705845330E+000
  1.020000000000000E+003  4.210618218856549E+000  1.713217062693101E+000
  1.040000000000000E+003  4.287412647594745E+000  1.715224623544159E+000
  1.060000000000000E+003  4.364064976435011E+000  1.717194633174625E+000
  1.080000000000000E+003  4.440578328773235E+000  1.719128277773438E+000
  1.100000000000000E+003  4.516955718760359E+000  1.721026688533340E+000
  1.120000000000000E+003  4.593200056846344E+000  1.722890944971196E+000
  1.140000000000000E+003  4.669314154999359E+000  1.724722078000620E+000
  1.160000000000000E+003  4.745300731624858E+000  1.726521072778354E+000
  1.180000000000000E+003  4.821162416203031E+000  1.728288871344380E+000
  1.200000000000000E+003  4.896901753658510E+000  1.730026375074176E+000
  1.220000000000000E+003  4.972521208473354E+000  1.731734446959946E+000
  1.240000000000000E+003  5.048023168553396E+000  1.733413913735909E+000
  1.260000000000000E+003  5.123409948857680E+000  1.735065567861190E+000
  1.280000000000000E+003  5.198683794801474E+000  1.736690169372288E+000
  1.300000000000000E+003  5.273846885443978E+000  1.738288447615764E+000
  1.320000000000000E+003  5.348901336472642E+000  1.739861102870544E+000
  1.340000000000000E+003  5.423849202996448E+000  1.741408807868264E+000
  1.360000000000000E+003  5.498692482160740E+000  1.742932209219148E+000
  1.380000000000000E+003  5.573433115596181E+000  1.744431928750200E+000
  1.400000000000000E+003  5.648072991713998E+000  1.745908564761830E+000
  1.450000000000000E+003  5.834064252494718E+000  1.749531121657082E+000
  1.500000000000000E+003  6.019474132100139E+000  1.753017884657689E+000
  1.510000000000000E+003  6.056533396455671E+000  1.753693013236248E+000
  1.520000000000000E+003  6.093570146591937E+000  1.754363264891161E+000
  1.540000000000000E+003  6.167554829402042E+000  1.755692565928188E+000
  1.560000000000000E+003  6.241452226602508E+000  1.757002862934157E+000
  1.580000000000000E+003  6.315263832183140E+000  1.758294587186267E+000
  1.600000000000000E+003  6.388991103112146E+000  1.759568155788082E+000
  1.620000000000000E+003  6.462635460349890E+000  1.760823972282576E+000
  1.640000000000000E+003  6.536198289962820E+000  1.762062427228733E+000
  1.660000000000000E+003  6.609680944302729E+000  1.763283898744280E+000
  1.680000000000000E+003  6.683084743202157E+000  1.764488753018430E+000
  1.700000000000000E+003  6.756410975142948E+000  1.765677344799196E+000
  1.710000000000000E+003  6.793054918443799E+000  1.766264447388439E+000
  1.720000000000000E+003  6.829679844126760E+000  1.766847640452161E+000
  1.740000000000000E+003  6.902854613371010E+000  1.768004762830813E+000
  1.760000000000000E+003  6.975955501859350E+000  1.769146622103025E+000
  1.780000000000000E+003  7.048983683230964E+000  1.770273531836440E+000
  1.800000000000000E+003  7.121940304406264E+000  1.771385796263562E+000
  1.820000000000000E+003  7.194826486462458E+000  1.772483710673098E+000
  1.840000000000000E+003  7.267643325423485E+000  1.773567561773113E+000
  1.860000000000000E+003  7.340391893000558E+000  1.774637628032615E+000
  1.880000000000000E+003  7.413073237296339E+000  1.775694180004476E+000
  1.900000000000000E+003  7.485688383479226E+000  1.776737480631461E+000
  1.950000000000000E+003  7.666824704980123E+000  1.779301917388533E+000
  2.000000000000000E+003  7.847574348789013E+000  1.781787595511517E+000
  2.010000000000000E+003  7.883709086385933E+000  1.782272592385681E+000
  2.020000000000000E+003  7.919828743659346E+000  1.782754679938901E+000
  2.040000000000000E+003  7.992008459453070E+000  1.783711696529452E+000
  2.060000000000000E+003  8.064129440445221E+000  1.784657327839578E+000
  2.080000000000000E+003  8.136192532897189E+000  1.785591779508124E+000
  2.100000000000000E+003  8.208198565597250E+000  1.786515251994299E+000
  2.150000000000000E+003  8.387867012471579E+000  1.788786541743811E+000
  2.200000000000000E+003  8.567200849046316E+000  1.790992402924168E+000
  2.250000000000000E+003  8.746211491109191E+000  1.793135671765836E+000
  2.300000000000000E+003  8.924909789020642E+000  1.795219013783953E+000
  2.350000000000000E+003  9.103306061678147E+000  1.797244937908097E+000
  2.400000000000000E+003  9.281410125631210E+000  1.799215809036782E+000
  2.450000000000000E+003  9.459231321731371E+000  1.801133859245382E+000
  2.500000000000000E+003  9.636778540492186E+000  1.803001197802192E+000
  2.550000000000000E+003  9.814060246568816E+000  1.804819820141885E+000
  2.600000000000000E+003  9.991084502356525E+000  1.806591615940327E+000
  2.650000000000000E+003  1.016785899055626E+001  1.808318376419479E+000
  2.700000000000000E+003  1.034439103555371E+001  1.810001800990305E+000
  2.750000000000000E+003  1.052068762351975E+001  1.811643503320830E+000
  2.800000000000000E+003  1.069675542121174E+001  1.813245016898750E+000
  2.850000000000000E+003  1.087260079351300E+001  1.814807800144265E+000
  2.900000000000000E+003  1.104822981978389E+001  1.816333241118862E+000
  2.950000000000000E+003  1.122364830911597E+001  1.817822661868617E+000
  3.000000000000000E+003  1.139886181458419E+001  1.819277322435456E+000
  3.050000000000000E+003  1.157387564658864E+001  1.820698424565996E+000
  3.100000000000000E+003  1.174869488536856E+001  1.822087115144481E+000
  3.150000000000000E+003  1.192332439276240E+001  1.823444489373811E+000
  3.200000000000000E+003  1.209776882327826E+001  1.824771593726343E+000
  3.250000000000000E+003  1.227203263453082E+001  1.826069428684192E+000
  3.300000000000000E+003  1.244612009709353E+001  1.827338951286888E+000
  3.350000000000000E+003  1.262003530380946E+001  1.828581077502543E+000
  3.400000000000000E+003  1.279378217859841E+001  1.829796684437254E+000
  3.450000000000000E+003  1.296736448479436E+001  1.830986612396025E+000
  3.500000000000000E+003  1.314078583304357E+001  1.832151666807255E+000
  3.550000000000000E+003  1.331404968879074E+001  1.833292620021808E+000
  3.600000000000000E+003  1.348715937937816E+001  1.834410212996568E+000
  3.650000000000000E+003  1.366011810078064E+001  1.835505156871549E+000
  3.700000000000000E+003  1.383292892399694E+001  1.836578134448798E+000
  3.750000000000000E+003  1.400559480111715E+001  1.837629801580601E+000
  3.800000000000000E+003  1.417811857108374E+001  1.838660788473794E+000
  3.850000000000000E+003  1.435050296516257E+001  1.839671700916474E+000
  3.900000000000000E+003  1.452275061213969E+001  1.840663121432732E+000
  4.000000000000000E+003  1.486671564306343E+001  1.842593731520459E+000
  4.100000000000000E+003  1.521016906232801E+001  1.844452323541237E+000
  4.150000000000000E+003  1.538177079320588E+001  1.845354118444886E+000
  4.200000000000000E+003  1.555324966710955E+001  1.846239486719442E+000
  4.250000000000000E+003  1.572460773420540E+001  1.847108874592260E+000
  4.300000000000000E+003  1.589584697377274E+001  1.847962712413143E+000
  4.350000000000000E+003  1.606696929626040E+001  1.848801415331567E+000
  4.400000000000000E+003  1.623797654594561E+001  1.849625383956582E+000
  4.500000000000000E+003  1.657954242068090E+001  1.851233309545285E+000
  4.600000000000000E+003  1.692067289605197E+001  1.852786466007235E+000
  4.700000000000000E+003  1.726138042189024E+001  1.854287619667898E+000
  4.750000000000000E+003  1.743163044501691E+001  1.855018425499309E+000
  4.800000000000000E+003  1.760177816601474E+001  1.855737244386851E+000
  4.850000000000000E+003  1.777182498173391E+001  1.856444369182918E+000
  4.900000000000000E+003  1.794177224843711E+001  1.857140083170541E+000
  5.000000000000000E+003  1.828127715722778E+001  1.858500177629753E+000
  5.100000000000000E+003  1.862040232716510E+001  1.859817611877076E+000
  5.200000000000000E+003  1.895915714787152E+001  1.861094358891692E+000
  5.300000000000000E+003  1.929755056049738E+001  1.862332267419355E+000
  5.400000000000000E+003  1.963559109367709E+001  1.863533071469399E+000
  5.500000000000000E+003  1.997328689317120E+001  1.864698399086440E+000
  5.600000000000000E+003  2.031064574814976E+001  1.865829780377531E+000
  5.700000000000000E+003  2.064767511561122E+001  1.866928654812064E+000
  5.800000000000000E+003  2.098438214345856E+001  1.867996377852966E+000
  5.900000000000000E+003  2.132077369227228E+001  1.869034226992360E+000
  6.000000000000000E+003  2.165685635567243E+001  1.870043407262338E+000
  6.100000000000000E+003  2.199263647917396E+001  1.871025056282140E+000
  6.200000000000000E+003  2.232812017749967E+001  1.871980248893105E+000
  6.300000000000000E+003  2.266331335037465E+001  1.872910001424169E+000
  6.400000000000000E+003  2.299822169686917E+001  1.873815275623995E+000
  6.500000000000000E+003  2.333285072838368E+001  1.874696982290629E+000
  6.600000000000000E+003  2.366720578038409E+001  1.875555984625586E+000
  6.700000000000000E+003  2.400129202300059E+001  1.876393101336019E+000
  6.800000000000000E+003  2.433511447060125E+001  1.877209109506119E+000
  6.900000000000000E+003  2.466867799044780E+001  1.878004747256695E+000
  7.000000000000000E+003  2.500198731053268E+001  1.878780716210026E+000
  7.100000000000000E+003  2.533504702668828E+001  1.879537683775558E+000
  7.200000000000000E+003  2.566786160905050E+001  1.880276285270583E+000
  7.300000000000000E+003  2.600043540795014E+001  1.880997125888805E+000
  7.400000000000000E+003  2.633277265929702E+001  1.881700782528658E+000
  7.500000000000000E+003  2.666487748951529E+001  1.882387805492181E+000
  7.600000000000000E+003  2.699675392008004E+001  1.883058720064458E+000
  7.700000000000000E+003  2.732840587170124E+001  1.883714027982730E+000
  7.800000000000000E+003  2.765983716819368E+001  1.884354208803638E+000
  7.900000000000000E+003  2.799105154006853E+001  1.884979721176339E+000
  8.000000000000000E+003  2.832205262787671E+001  1.885591004028640E+000
