! time                    frank_diameter          perfect_diameter        faulted_diameter        void_diameter           
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  4.035482754078670E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  4.035482754078670E+000
  1.000000000000000E-001  4.299254927505660E-001  4.485900356371135E-001  4.623711720534376E-001  4.031813851245257E+000
  2.000000000000000E-001  4.503899689787810E-001  4.526457569749579E-001  4.609302790656323E-001  4.029990072662089E+000
  3.000000000000000E-001  4.640055160953155E-001  4.558952942476915E-001  4.615168587304300E-001  4.028678500282456E+000
  4.000000000000001E-001  4.741729229398233E-001  4.587922670879546E-001  4.629414462482396E-001  4.027623264413347E+000
  5.000000000000001E-001  4.825894508918152E-001  4.613487201241160E-001  4.649398454834733E-001  4.026750390001822E+000
  6.000000000000002E-001  4.895953937988338E-001  4.636830351758791E-001  4.671730142971102E-001  4.025986179800572E+000
  7.000000000000003E-001  4.956354567725074E-001  4.658087889289935E-001  4.695769810903519E-001  4.025304119134833E+000
  8.000000000000004E-001  5.009781790326481E-001  4.677372720224679E-001  4.721031819071602E-001  4.024686661642903E+000
  9.000000000000005E-001  5.057975452832871E-001  4.694801290258026E-001  4.747139317825737E-001  4.024121528958359E+000
  1.000000000000000E+000  5.102114545042997E-001  4.710495412055900E-001  4.773791727832098E-001  4.023599755283104E+000
  1.100000000000001E+000  5.143022843257341E-001  4.724580976051191E-001  4.800744213845192E-001  4.023114570424600E+000
  1.200000000000001E+000  5.181289657076907E-001  4.737185663142678E-001  4.827794870492412E-001  4.022660722113138E+000
  1.300000000000001E+000  5.217345604700196E-001  4.748436521287308E-001  4.854776467682280E-001  4.022234044487920E+000
  1.400000000000001E+000  5.251512227711937E-001  4.758457778810751E-001  4.881550824209338E-001  4.021831172196895E+000
  1.500000000000001E+000  5.284035244749097E-001  4.767369046823440E-001  4.908004690703917E-001  4.021449344538037E+000
  1.600000000000001E+000  5.315107072488452E-001  4.775283951447098E-001  4.934046510231271E-001  4.021086267378260E+000
  1.700000000000001E+000  5.345148420179512E-001  4.782090398534867E-001  4.960042358959645E-001  4.020743735522300E+000
  1.800000000000001E+000  5.373976337210095E-001  4.788160954707306E-001  4.985352072798988E-001  4.020415821416550E+000
  1.900000000000001E+000  5.401704918048320E-001  4.793577224604078E-001  5.009975497620829E-001  4.020101236782818E+000
  2.000000000000001E+000  5.428431287314343E-001  4.798414133812042E-001  5.033913913190236E-001  4.019798865298518E+000
  2.100000000000001E+000  5.454239042780384E-001  4.802740106322406E-001  5.057171297240975E-001  4.019507734167149E+000
  2.200000000000002E+000  5.479200816867349E-001  4.806617215843639E-001  5.079754829083918E-001  4.019226991343097E+000
  2.300000000000002E+000  5.503380208251588E-001  4.810101441184261E-001  5.101674930003498E-001  4.018955887059243E+000
  2.400000000000002E+000  5.526833264478693E-001  4.813242992662202E-001  5.122945031703069E-001  4.018693758679169E+000
