! time                    visible_void_density    visible_void_diameter   
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  1.000000000000000E-001  0.000000000000000E+000  0.000000000000000E+000
  2.000000000000001E-001  0.000000000000000E+000  0.000000000000000E+000
  3.000000000000002E-001  0.000000000000000E+000  0.000000000000000E+000
  4.000000000000003E-001  0.000000000000000E+000  0.000000000000000E+000
  5.000000000000003E-001  2.358426051906648E-069  0.000000000000000E+000
  6.000000000000004E-001  9.986622731642966E-062  0.000000000000000E+000
  7.000000000000005E-001  7.085380687688263E-042  0.000000000000000E+000
  8.000000000000006E-001  4.502597314455099E-037  0.000000000000000E+000
  9.000000000000007E-001  3.993885265352165E-033  0.000000000000000E+000
  1.000000000000001E+000  8.380132213004235E-030  0.000000000000000E+000
  1.100000000000001E+000  4.923327293526646E-027  0.000000000000000E+000
  1.200000000000001E+000  2.517732681714896E-025  0.000000000000000E+000
  1.300000000000001E+000 -4.778708405317568E-022  0.000000000000000E+000
  1.400000000000001E+000 -1.432703951780144E-019  0.000000000000000E+000
  1.500000000000001E+000 -1.527685342573934E-018  0.000000000000000E+000
  1.600000000000001E+000 -2.017461177963148E-017  0.000000000000000E+000
  1.700000000000001E+000 -3.074378570763242E-016  0.000000000000000E+000
  1.800000000000001E+000 -5.153591072817507E-015  0.000000000000000E+000
  1.900000000000001E+000 -8.970818113857490E-014  0.000000000000000E+000
  2.000000000000001E+000 -1.532031387378690E-012  0.000000000000000E+000
  2.100000000000001E+000 -2.443203783149932E-011  0.000000000000000E+000
  2.200000000000002E+000 -3.501945420354210E-010  0.000000000000000E+000
  2.300000000000002E+000 -4.394754351877593E-009  0.000000000000000E+000
  2.400000000000002E+000 -4.754201387950757E-008  0.000000000000000E+000
  2.500000000000002E+000 -4.401552540169908E-007  0.000000000000000E+000
  2.600000000000002E+000 -3.483384756677627E-006  0.000000000000000E+000
  2.700000000000002E+000 -2.363287389127864E-005  0.000000000000000E+000
  2.800000000000002E+000 -1.382087955669819E-004  0.000000000000000E+000
